Hawaii Ocean Time-series : 29-Jan-2024 23:39:31
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, nit, 
#, mmddyy, hhmmss, dbar, umol/kg, 
0790200124, 010797, 172141,    4.6,   0.00,
0790200123, 010797, 171825,  143.7,   1.12,
0790200224, 010797, 201116,    5.1,   0.00,
0790200223, 010797, 201012,   25.3,   0.00,
0790200222, 010797, 200858,   57.4,   0.01,
0790200221, 010797, 200646,  100.8,   0.92,
0790200220, 010797, 200452,  152.6,   2.18,
0790200517, 010897, 045348,    4.4,   0.00,
0790200516, 010897, 045112,  120.1,   0.93,
0790200622, 010897, 080555,    4.3,   0.00,
0790200621, 010897, 080433,   14.2,   0.01,
0790200619, 010897, 080311,   24.3,   0.00,
0790200618, 010897, 080143,   34.4,   0.00,
0790200617, 010897, 080003,   44.2,   0.00,
0790200616, 010897, 075835,   59.3,   0.00,
0790200615, 010897, 075713,   75.0,   0.01,
0790200614, 010897, 075539,   84.8,   0.15,
0790200613, 010897, 075421,   94.4,   0.18,
0790200612, 010897, 075301,  104.5,   0.38,
0790200611, 010897, 075149,  114.1,   0.68,
0790200610, 010897, 075025,  124.9,   0.90,
0790200609, 010897, 074903,  134.9,   1.11,
0790200608, 010897, 074717,  149.9,   1.37,
0790200606, 010897, 074431,  175.0,   2.10,
0790200604, 010897, 074139,  199.8,   2.93,
0800200124, 021797, 152437,    4.7,   0.00,
0800200224, 021797, 191505,    4.0,   0.01,
0800200223, 021797, 191317,   50.1,   0.00,
0800200222, 021797, 191125,  110.8,   0.04,
0800200221, 021797, 190931,  175.4,   0.45,
0800200517, 021897, 035601,    4.4,   0.01,
0800200622, 021897, 070826,    4.5,   0.00,
0800200621, 021897, 070712,   15.2,   0.01,
0800200619, 021897, 070558,   24.5,   0.01,
0800200618, 021897, 070438,   33.9,   0.00,
0800200617, 021897, 070324,   44.4,   0.01,
0800200616, 021897, 070158,   60.1,   0.03,
0800200615, 021897, 070040,   74.5,   0.03,
0800200614, 021897, 065934,   84.4,   0.03,
0800200613, 021897, 065814,   94.2,   0.03,
0800200612, 021897, 065708,  104.7,   0.05,
0800200611, 021897, 065548,  114.4,   0.06,
0800200610, 021897, 065434,  124.5,   0.09,
0800200609, 021897, 065316,  135.8,   0.12,
0800200608, 021897, 065144,  150.0,   0.18,
0800200606, 021897, 064920,  174.1,   0.45,
0810200124, 031197, 174344,    4.4,   0.00,
0810200123, 031197, 174128,   73.0,   0.01,
0810200224, 031197, 203847,    4.7,   0.00,
0810200223, 031197, 203641,   74.8,   0.01,
0810200222, 031197, 203545,   86.8,   0.02,
0810200221, 031197, 203417,  119.7,   0.28,
0810200220, 031197, 203247,  156.5,   1.87,
0810200622, 031297, 070732,    4.5,  -0.01,
0810200621, 031297, 070624,   14.5,   0.00,
0810200619, 031297, 070456,   24.8,   0.00,
0810200618, 031297, 070344,   35.5,   0.02,
0810200617, 031297, 070232,   44.6,   0.02,
0810200616, 031297, 070114,   59.9,   0.01,
0810200615, 031297, 065946,   75.2,   0.02,
0810200614, 031297, 065832,   85.5,   0.02,
0810200613, 031297, 065722,   95.0,   0.02,
0810200612, 031297, 065606,  105.0,   0.05,
0810200611, 031297, 065454,  115.4,   0.09,
0810200609, 031297, 065306,  124.2,   0.20,
0810200608, 031297, 065150,  134.9,   0.57,
0810200607, 031297, 065036,  150.2,   1.19,
0810200605, 031297, 064826,  174.6,   2.65,
0820200124, 040897, 153950,    4.8,   0.00,
0820200123, 040897, 153744,   60.7,   0.00,
0820200224, 040897, 191219,    9.3,   0.00,
0820200223, 040897, 191047,   49.9,   0.01,
0820200222, 040897, 190925,   77.7,   0.18,
0820200221, 040897, 190723,  129.1,   2.35,
0820200220, 040897, 190557,  149.5,   3.44,
0820200219, 040897, 190419,  190.0,   5.84,
0820200622, 040997, 070830,    5.1,   0.01,
0820200621, 040997, 070724,   15.2,   0.00,
0820200619, 040997, 070614,   25.4,   0.01,
0820200618, 040997, 070504,   34.9,   0.00,
0820200617, 040997, 070352,   44.3,   0.02,
0820200616, 040997, 070204,   60.1,   0.01,
0820200615, 040997, 070052,   75.0,   0.38,
0820200614, 040997, 065938,   85.1,   0.70,
0820200613, 040997, 065826,   95.0,   1.55,
0820200612, 040997, 065718,  105.1,   1.71,
0820200611, 040997, 065604,  115.1,   2.52,
0820200610, 040997, 065444,  125.0,   2.86,
0820200609, 040997, 065334,  134.8,   3.23,
0820200608, 040997, 065216,  149.9,   3.98,
0820200606, 040997, 065002,  175.1,   5.16,
0830200124, 050697, 164710,    5.5,  -0.02,
0830200123, 050697, 164334,  150.4,   0.64,
0830200224, 050697, 194052,    4.4,   0.01,
0830200223, 050697, 193922,   56.0,   0.01,
0830200222, 050697, 193752,  104.9,   0.03,
0830200221, 050697, 193636,  137.0,   0.26,
0830200220, 050697, 193546,  146.7,   0.32,
0830200624, 050797, 070134,    4.2,   0.01,
0830200623, 050797, 070040,   14.7,   0.01,
0830200622, 050797, 065942,   25.0,   0.02,
0830200621, 050797, 065846,   34.6,   0.02,
0830200620, 050797, 065754,   45.3,   0.00,
0830200619, 050797, 065644,   59.9,   0.02,
0830200618, 050797, 065548,   74.6,   0.01,
0830200617, 050797, 065434,   85.0,   0.01,
0830200616, 050797, 065340,   95.1,   0.02,
0830200615, 050797, 065246,  104.5,   0.02,
0830200614, 050797, 065156,  115.3,   0.02,
0830200613, 050797, 065100,  124.6,   0.02,
0830200612, 050797, 065000,  134.4,   0.08,
0830200607, 050797, 064708,  149.1,   0.47,
0830200605, 050797, 064450,  174.1,   0.94,
0830200603, 050797, 064232,  199.8,   1.86,
0840200124, 060397, 160020,    5.3,   0.02,
0840200123, 060397, 155700,  144.9,   1.01,
0840200224, 060397, 191503,    8.7,   0.00,
0840200223, 060397, 191231,   72.9,   0.00,
0840200222, 060397, 191133,   98.5,   0.00,
0840200221, 060397, 191017,  130.8,   0.75,
0840200220, 060397, 190915,  143.8,   1.30,
0840200219, 060397, 190743,  193.1,   2.44,
0840200622, 060497, 065837,    5.2,   0.00,
0840200621, 060497, 065741,   15.3,   0.01,
0840200619, 060497, 065633,   24.7,   0.00,
0840200618, 060497, 065521,   35.2,   0.00,
0840200617, 060497, 065435,   45.6,   0.01,
0840200616, 060497, 065339,   60.6,   0.00,
0840200615, 060497, 065231,   75.4,   0.00,
0840200614, 060497, 065145,   85.1,   0.00,
0840200613, 060497, 065053,   94.9,   0.01,
0840200612, 060497, 064945,  104.6,   0.01,
0840200611, 060497, 064853,  114.6,   0.01,
0840200610, 060497, 064753,  124.6,   0.14,
0840200609, 060497, 064659,  134.8,   0.76,
0840200608, 060497, 064605,  149.3,   1.24,
0840200606, 060497, 064407,  175.0,   1.80,
0840200604, 060497, 064157,  199.9,   2.77,
0850200123, 070897, 172632,  162.2,   0.56,
0850200224, 070897, 201136,    4.6,   0.00,
0850200223, 070897, 201006,   54.5,   0.00,
0850200222, 070897, 200906,   74.7,   0.01,
0850200221, 070897, 200808,   90.2,   0.01,
0850200220, 070897, 200700,  119.4,   0.02,
0850200219, 070897, 200510,  185.0,   1.54,
0850200622, 070997, 070701,    5.1,   0.00,
0850200621, 070997, 070541,   14.8,   0.00,
0850200619, 070997, 070421,   24.4,   0.00,
0850200618, 070997, 070305,   35.8,   0.00,
0850200617, 070997, 070151,   45.3,   0.00,
0850200616, 070997, 070033,   59.4,   0.01,
0850200615, 070997, 065909,   75.3,   0.01,
0850200614, 070997, 065805,   84.0,   0.01,
0850200613, 070997, 065651,   94.3,   0.01,
0850200612, 070997, 065531,  104.3,   0.02,
0850200611, 070997, 065425,  115.0,   0.03,
0850200610, 070997, 065317,  124.3,   0.21,
0850200609, 070997, 065203,  134.5,   0.34,
0850200608, 070997, 065037,  150.1,   0.55,
0850200606, 070997, 064741,  174.2,   1.37,
0860200222, 080297, 080201,    4.6,   0.02,
0860200221, 080297, 080101,   14.3,   0.01,
0860200219, 080297, 075937,   24.9,   0.01,
0860200218, 080297, 075811,   35.3,   0.01,
0860200217, 080297, 075715,   43.9,   0.00,
0860200216, 080297, 075613,   59.9,   0.02,
0860200215, 080297, 075501,   77.3,   0.02,
0860200214, 080297, 075359,   85.1,   0.01,
0860200213, 080297, 075305,   94.7,   0.02,
0860200212, 080297, 075213,  101.7,   0.03,
0860200211, 080297, 075115,  114.3,   0.15,
0860200210, 080297, 074953,  124.7,   0.40,
0860200209, 080297, 074851,  134.1,   0.53,
0860200208, 080297, 074755,  149.5,   1.16,
0860200206, 080297, 074559,  175.0,   1.67,
0860200204, 080297, 074401,  199.6,   2.52,
0860201224, 080397, 141711,    4.9,   0.00,
0860201223, 080397, 141521,   51.3,   0.03,
0860201222, 080397, 141331,   90.4,   0.01,
0860201221, 080397, 141155,  130.7,   0.00,
0860201220, 080397, 141045,  141.6,   0.19,
0860201219, 080397, 140859,  190.5,   1.90,
0860201324, 080397, 190427,    4.8,   0.00,
0860201323, 080397, 190229,   77.2,   0.00,
0870200222, 092597, 090724,    4.5,   0.00,
0870200221, 092597, 090604,   14.0,   0.01,
0870200219, 092597, 090440,   25.2,   0.00,
0870200217, 092597, 090208,   44.7,   0.00,
0870200216, 092597, 090042,   59.6,   0.00,
0870200215, 092597, 085908,   75.5,   0.01,
0870200214, 092597, 085804,   84.6,   0.00,
0870200213, 092597, 085700,   93.9,   0.01,
0870200212, 092597, 085544,  104.6,   0.01,
0870200211, 092597, 085440,  114.1,   0.00,
0870200210, 092597, 085332,  125.0,   0.03,
0870200208, 092597, 085100,  149.6,   0.44,
0870200206, 092597, 084840,  174.3,   1.40,
0870200204, 092597, 084616,  198.4,   1.08,
0870200624, 092597, 215547,    4.1,   0.00,
0870200623, 092597, 215357,   38.7,   0.00,
0870200622, 092597, 215231,   72.9,   0.00,
0870200621, 092597, 215127,   90.0,   0.00,
0870200620, 092597, 215017,  103.5,   0.00,
0870200619, 092597, 214847,  161.2,   0.82,
0870200618, 092597, 214747,  179.0,   1.54,
0870200724, 092697, 033018,    4.5,   0.00,
0870200723, 092697, 032810,   60.7,   0.00,
0880200221, 120597, 050854,    5.3,   0.00,
0880200220, 120597, 050746,   14.6,   0.01,
0880200219, 120597, 050632,   25.3,   0.01,
0880200218, 120597, 050524,   33.2,   0.01,
0880200217, 120597, 050412,   43.6,   0.01,
0880200216, 120597, 050305,   59.4,   0.01,
0880200215, 120597, 050152,   73.8,   0.02,
0880200214, 120597, 050045,   84.5,   0.02,
0880200213, 120597, 045942,   95.3,   0.02,
0880200212, 120597, 045828,  106.7,   0.03,
0880200211, 120597, 045717,  115.2,   0.02,
0880200210, 120597, 045609,  124.5,   0.13,
0880200209, 120597, 045507,  134.0,   0.22,
0880200208, 120597, 045353,  148.7,   0.63,
0880200207, 120597, 045255,  159.4,   1.14,
0880200206, 120597, 045143,  173.6,   2.00,
0880200205, 120597, 045035,  185.2,   2.37,
0880200724, 120697, 021824,    4.6,   0.00,
0880200723, 120697, 021642,   50.2,   0.00,
0880200722, 120697, 021452,  110.5,   0.01,
0880200721, 120697, 021352,  120.3,   0.14,
0880200720, 120697, 021258,  130.6,   0.19,
0880200719, 120697, 021118,  180.0,   1.94,
0880200824, 120697, 082601,    4.4,   0.00,
0890200124, 011098, 155517,    5.1,   0.00,
0890200224, 011098, 191258,   10.6,   0.00,
0890200223, 011098, 191100,   73.9,   0.00,
0890200222, 011098, 190942,  103.4,   0.04,
0890200221, 011098, 190806,  145.3,   0.95,
0890200220, 011098, 190658,  170.0,   1.94,
0890200622, 011198, 070203,    4.6,   0.00,
0890200621, 011198, 070037,   14.7,   0.00,
0890200619, 011198, 065903,   24.6,   0.01,
0890200618, 011198, 065743,   34.6,   0.02,
0890200617, 011198, 065623,   43.6,   0.02,
0890200616, 011198, 065443,   59.1,   0.03,
0890200615, 011198, 065317,   75.3,   0.03,
0890200614, 011198, 065203,   84.9,   0.03,
0890200613, 011198, 065053,   94.8,   0.15,
0890200612, 011198, 064953,  104.3,   0.24,
0890200611, 011198, 064843,  114.7,   0.44,
0890200610, 011198, 064733,  124.4,   0.57,
0890200609, 011198, 064627,  134.7,   0.94,
0890200608, 011198, 064517,  149.4,   1.29,
0890200606, 011198, 064257,  173.6,   2.47,
0900200124, 021898, 172852,    5.4,   0.00,
0900200224, 021898, 205408,    5.2,   0.00,
0900200223, 021898, 205202,   50.5,   0.00,
0900200222, 021898, 205008,   94.0,   0.03,
0900200221, 021898, 204758,  144.5,   1.48,
0900200220, 021898, 204607,  199.1,   2.59,
0900200522, 021998, 060516,    5.1,   0.00,
0900200521, 021998, 060402,   13.8,   0.00,
0900200519, 021998, 060222,   24.5,   0.01,
0900200518, 021998, 060042,   34.9,   0.01,
0900200517, 021998, 055926,   44.6,   0.01,
0900200516, 021998, 055752,   59.5,   0.01,
0900200515, 021998, 055616,   74.0,   0.02,
0900200514, 021998, 055502,   84.6,   0.06,
0900200513, 021998, 055348,   94.5,   0.24,
0900200512, 021998, 055232,  105.2,   0.48,
0900200511, 021998, 055116,  116.1,   0.88,
0900200510, 021998, 054952,  125.8,   1.02,
0900200509, 021998, 054832,  135.0,   1.17,
0900200508, 021998, 054712,  149.0,   1.54,
0900200506, 021998, 054422,  174.2,   2.18,
0900200504, 021998, 054146,  199.8,   2.84,
0910200124, 031798, 165654,    4.9,   0.00,
0910200123, 031798, 165320,  110.7,   0.13,
0910200224, 031798, 200206,    5.0,   0.00,
0910200223, 031798, 200036,   24.5,   0.00,
0910200222, 031798, 195736,   66.7,   0.00,
0910200221, 031798, 195535,  124.2,   0.11,
0910200220, 031798, 195351,  175.0,   2.30,
0910200622, 031898, 070348,    4.1,   0.00,
0910200621, 031898, 070238,   14.8,   0.00,
0910200619, 031898, 070122,   25.7,   0.00,
0910200618, 031898, 070002,   34.9,   0.00,
0910200617, 031898, 065852,   44.9,   0.00,
0910200616, 031898, 065732,   59.7,   0.00,
0910200615, 031898, 065612,   74.6,   0.01,
0910200614, 031898, 065502,   85.0,   0.01,
0910200613, 031898, 065358,   94.5,   0.02,
0910200612, 031898, 065252,  105.1,   0.08,
0910200611, 031898, 065138,  114.7,   0.23,
0910200610, 031898, 065032,  124.6,   0.20,
0910200609, 031898, 064922,  134.1,   0.25,
0910200608, 031898, 064808,  149.3,   0.26,
0910200606, 031898, 064548,  174.8,   1.81,
0920200224, 041498, 174006,    3.6,   0.00,
0920200223, 041498, 173821,   51.7,   0.00,
0920200222, 041498, 173646,   97.3,   0.01,
0920200221, 041498, 173502,  120.2,   0.27,
0920200220, 041498, 173257,  181.6,   1.94,
0920200324, 041498, 223551,    9.7,   0.00,
0920200622, 041598, 070718,    5.1,   0.00,
0920200621, 041598, 070618,   14.1,   0.01,
0920200619, 041598, 070502,   25.1,   0.01,
0920200618, 041598, 070404,   34.1,   0.00,
0920200617, 041598, 070304,   45.5,   0.01,
0920200616, 041598, 070148,   60.3,   0.01,
0920200615, 041598, 070034,   74.3,   0.01,
0920200614, 041598, 065920,   84.6,   0.01,
0920200613, 041598, 065818,   94.1,   0.00,
0920200612, 041598, 065718,  104.3,   0.00,
0920200611, 041598, 065618,  114.2,   0.10,
0920200610, 041598, 065518,  124.9,   0.06,
0920200608, 041598, 065318,  148.8,   0.12,
0920200606, 041598, 065104,  177.1,   0.21,
0930200224, 051298, 191504,    5.2,   0.00,
0930200223, 051298, 191333,   50.0,   0.00,
0930200222, 051298, 191218,   92.5,   0.01,
0930200221, 051298, 191048,  126.2,   0.08,
0930200220, 051298, 190903,  169.0,   0.87,
0930200219, 051298, 190748,  200.0,   1.66,
0930200622, 051398, 070747,    4.4,   0.00,
0930200621, 051398, 070623,   14.8,   0.00,
0930200619, 051398, 070453,   24.9,   0.00,
0930200618, 051398, 070348,   35.1,   0.01,
0930200617, 051398, 070242,   44.7,   0.00,
0930200616, 051398, 070122,   59.8,   0.01,
0930200615, 051398, 070007,   74.6,   0.01,
0930200614, 051398, 065852,   85.8,   0.01,
0930200613, 051398, 065746,   94.7,   0.01,
0930200612, 051398, 065634,  104.8,   0.02,
0930200611, 051398, 065527,  115.4,   0.02,
0930200610, 051398, 065422,  125.2,   0.06,
0930200609, 051398, 065312,  134.1,   0.40,
0930200608, 051398, 065151,  151.0,   0.86,
0930200606, 051398, 064926,  174.8,   1.41,
0940200124, 061698, 231119,    5.0,   0.01,
0940200123, 061698, 230856,   77.1,   0.01,
0940200224, 061798, 051914,    5.2,   0.01,
0940200223, 061798, 051725,   47.8,   0.00,
0940200222, 061798, 051559,   84.8,   0.00,
0940200221, 061798, 051439,  115.2,   0.00,
0940200220, 061798, 051249,  174.8,   1.43,
0940200322, 061798, 081229,    5.6,   0.00,
0940200321, 061798, 081124,   14.9,   0.00,
0940200319, 061798, 080949,   25.3,   0.00,
0940200318, 061798, 080829,   35.7,   0.00,
0940200317, 061798, 080724,   45.9,   0.00,
0940200316, 061798, 080609,   60.4,   0.00,
0940200315, 061798, 080449,   74.7,   0.00,
0940200314, 061798, 080329,   84.9,   0.00,
0940200313, 061798, 080219,   95.1,   0.00,
0940200312, 061798, 080109,  105.4,   0.01,
0940200311, 061798, 075959,  115.9,   0.01,
0940200310, 061798, 075849,  125.8,   0.10,
0940200309, 061798, 075739,  135.5,   0.56,
0940200308, 061798, 075624,  150.4,   0.85,
0940200307, 061798, 075504,  160.0,   1.03,
0950200124, 071598, 023347,    5.7,   0.00,
0950200224, 071598, 050754,    5.1,   0.00,
0950200223, 071598, 050621,   30.2,   0.00,
0950200222, 071598, 050459,   55.5,   0.01,
0950200221, 071598, 050346,   74.7,   0.00,
0950200220, 071598, 050247,   82.0,   0.00,
0950200219, 071598, 050109,  129.5,   0.91,
0950200322, 071598, 080955,    5.6,   0.01,
0950200321, 071598, 080831,   14.5,   0.00,
0950200319, 071598, 080700,   25.3,   0.00,
0950200318, 071598, 080543,   36.0,   0.00,
0950200317, 071598, 080427,   45.2,   0.00,
0950200316, 071598, 080304,   61.1,   0.01,
0950200315, 071598, 080131,   75.6,   0.01,
0950200314, 071598, 080002,   84.8,   0.02,
0950200313, 071598, 075850,   95.7,   0.01,
0950200312, 071598, 075728,  105.4,   0.02,
0950200311, 071598, 075600,  114.9,   0.02,
0950200310, 071598, 075436,  125.4,   0.21,
0950200309, 071598, 075310,  135.6,   0.65,
0950200308, 071598, 075137,  150.8,   1.13,
0950200306, 071598, 074836,  174.5,   1.91,
0960200322, 081098, 070726,    5.3,   0.00,
0960200321, 081098, 070615,   15.1,   0.01,
0960200319, 081098, 070450,   25.8,   0.01,
0960200318, 081098, 070335,   35.5,   0.00,
0960200317, 081098, 070222,   46.1,   0.01,
0960200316, 081098, 070050,   60.6,   0.00,
0960200315, 081098, 065930,   75.1,   0.00,
0960200314, 081098, 065820,   85.3,   0.00,
0960200313, 081098, 065701,   95.2,   0.00,
0960200312, 081098, 065550,  105.6,   0.10,
0960200311, 081098, 065440,  114.7,   0.22,
0960200310, 081098, 065330,  125.4,   0.57,
0960200309, 081098, 065151,  136.3,   0.74,
0960200308, 081098, 065020,  150.2,   0.53,
0960200306, 081098, 064755,  176.0,   1.81,
0960200304, 081098, 064516,  199.7,   2.22,
0960201324, 081198, 152154,    4.9,   0.00,
0960201323, 081198, 152056,    9.8,   0.00,
0960201322, 081198, 151911,   43.1,   0.01,
0960201321, 081198, 151719,   90.3,   0.01,
0960201320, 081198, 151517,  150.6,   0.83,
0960201319, 081198, 151406,  155.9,   1.28,
0960201424, 081198, 212357,    5.8,   0.00,
0970200322, 092898, 080422,    5.0,   0.01,
0970200321, 092898, 080312,   15.8,   0.00,
0970200319, 092898, 080157,   25.9,   0.01,
0970200318, 092898, 080047,   35.8,   0.01,
0970200317, 092898, 075937,   45.7,   0.03,
0970200316, 092898, 075817,   59.8,   0.02,
0970200315, 092898, 075707,   75.0,   0.02,
0970200314, 092898, 075557,   85.8,   0.01,
0970200313, 092898, 075452,   94.8,   0.00,
0970200312, 092898, 075342,  105.5,   0.00,
0970200311, 092898, 075237,  115.5,   0.01,
0970200310, 092898, 075132,  125.7,   0.12,
0970200309, 092898, 075022,  135.3,   0.34,
0970200308, 092898, 074912,  149.9,   0.73,
0970200306, 092898, 074637,  175.5,   1.26,
0970201224, 092998, 110312,    5.7,  -0.01,
0970201223, 092998, 110102,   81.1,   0.00,
0970201222, 092998, 105922,  122.3,   0.01,
0970201221, 092998, 105727,  181.9,   1.39,
0970201324, 092998, 165644,    5.5,   0.00,
0980200124, 101898, 173640,    5.6,   0.00,
0980200224, 101898, 200847,    5.9,   0.00,
0980200223, 101898, 200639,   60.9,   0.01,
0980200222, 101898, 200518,   78.2,   0.00,
0980200221, 101898, 200348,  109.4,   0.00,
0980200220, 101898, 200221,  146.0,   0.10,
0980200219, 101898, 200116,  149.6,   0.14,
0980200622, 101998, 080414,    4.8,   0.00,
0980200621, 101998, 080310,   14.9,   0.00,
0980200619, 101998, 080152,   25.4,   0.00,
0980200618, 101998, 080055,   35.0,   0.01,
0980200617, 101998, 075950,   45.1,   0.00,
0980200616, 101998, 075850,   60.1,   0.00,
0980200615, 101998, 075741,   74.8,   0.00,
0980200614, 101998, 075640,   85.8,   0.00,
0980200613, 101998, 075545,   95.4,   0.00,
0980200612, 101998, 075440,  105.2,   0.00,
0980200611, 101998, 075330,  115.0,   0.01,
0980200610, 101998, 075220,  125.7,   0.11,
0980200609, 101998, 075120,  134.9,   0.40,
0980200608, 101998, 075020,  149.9,   0.36,
