Hawaii Ocean Time-series : 18-Mar-2024 23:31:21
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, hplc, 
#, mmddyy, hhmmss, dbar, ng/l, 
1560201423, 022604, 070154,    4.1,  90.0,
1560201421, 022604, 070038,   23.9,  98.0,
1560201419, 022604, 065919,   44.3, 128.0,
1560201416, 022604, 065713,   74.2, 195.0,
1560201414, 022604, 065609,   84.6, 222.0,
1560201413, 022604, 065504,   99.7, 273.0,
1560201411, 022604, 065343,  114.1, 317.0,
1560201410, 022604, 065238,  123.6, 304.0,
1560201408, 022604, 065019,  134.7, 319.0,
1560201406, 022604, 064504,  151.5, 242.0,
1560201404, 022604, 064333,  178.1, 101.0,
1570201323, 032104, 051634,    4.6,  76.0,
1570201319, 032104, 051305,   24.5, 119.0,
1570201317, 032104, 051110,   44.5, 115.0,
1570201316, 032104, 050914,   58.3, 116.0,
1570201315, 032104, 050740,   74.5, 126.0,
1570201314, 032104, 050620,   85.1, 154.0,
1570201313, 032104, 050439,   98.1, 180.0,
1570201312, 032104, 050315,  115.4, 237.0,
1570201310, 032104, 050134,  123.6, 279.0,
1570201309, 032104, 050015,  133.6, 251.0,
1570201303, 032104, 045404,  176.0, 105.0,
1580201421, 042204, 064313,    4.4,  87.0,
1580201419, 042204, 064045,   24.1,  91.0,
1580201417, 042204, 063844,   44.4,  90.0,
1580201416, 042204, 063703,   59.2,  97.0,
1580201414, 042204, 063504,   74.1, 148.0,
1580201413, 042204, 063325,   84.6, 198.0,
1580201411, 042204, 063134,   99.4, 283.0,
1580201410, 042204, 062944,  114.9, 383.0,
1580201408, 042204, 062744,  124.5, 356.0,
1580201407, 042204, 062614,  133.7, 359.0,
1580201405, 042204, 062404,  148.5, 255.0,
1580201403, 042204, 062144,  174.0, 119.0,
1590201421, 052004, 065509,    3.8,  67.0,
1590201419, 052004, 065324,   24.4,  83.0,
1590201417, 052004, 065135,   43.6, 105.0,
1590201416, 052004, 065005,   58.8, 141.0,
1590201414, 052004, 064834,   74.0, 173.0,
1590201413, 052004, 064719,   83.7, 231.0,
1590201411, 052004, 064554,   99.0, 298.0,
1590201410, 052004, 064435,  113.6, 431.0,
1590201408, 052004, 064315,  123.7, 385.0,
1590201407, 052004, 064154,  134.2, 277.0,
1590201405, 052004, 064025,  148.7, 229.0,
1590201403, 052004, 063845,  173.5,  90.0,
1600201521, 061704, 065458,    4.5, 104.0,
1600201519, 061704, 065323,   24.1,  81.0,
1600201517, 061704, 065143,   43.5, 131.0,
1600201516, 061704, 065038,   58.8, 140.0,
1600201514, 061704, 064913,   72.8, 176.0,
1600201513, 061704, 064753,   83.9, 221.0,
1600201511, 061704, 064623,   98.8, 265.0,
1600201510, 061704, 064514,  114.2, 379.0,
1600201508, 061704, 064413,  123.9, 345.0,
1600201507, 061704, 064314,  133.7, 232.0,
1600201505, 061704, 064133,  149.0,  89.0,
1600201503, 061704, 063944,  174.6,  51.0,
1610200321, 071404, 002502,    4.9,  89.0,
1610200319, 071404, 002333,   25.1, 110.0,
1610200316, 071404, 002147,   43.4, 106.0,
1610200315, 071404, 002038,   60.0, 122.0,
1610200313, 071404, 001923,   74.3, 157.0,
1610200312, 071404, 001814,   84.5, 175.0,
1610200310, 071404, 001653,   99.6, 273.0,
1610200309, 071404, 001548,  114.4, 332.0,
1610200307, 071404, 001442,  124.9, 350.0,
1610200306, 071404, 001347,  135.5, 341.0,
1610200304, 071404, 001232,  149.7, 213.0,
1610200302, 071404, 001102,  174.8,  73.0,
1620201021, 081704, 064943,    5.0,  94.0,
1620201019, 081704, 064818,   25.1,  81.0,
1620201017, 081704, 064653,   45.9, 122.0,
1620201016, 081704, 064643,   45.9, 110.0,
1620201014, 081704, 064453,   74.7, 175.0,
1620201013, 081704, 064443,   74.7, 178.0,
1620201011, 081704, 064259,  100.6, 265.0,
1620201010, 081704, 064249,  100.4, 276.0,
1620201008, 081704, 063909,  123.5, 294.0,
1620201007, 081704, 063810,  134.4, 232.0,
1620201005, 081704, 063654,  149.7, 142.0,
1620201003, 081704, 063539,  175.5,  86.0,
1630201521, 093004, 065401,    4.6,  47.0,
1630201519, 093004, 065219,   24.5,  46.0,
1630201517, 093004, 064951,   44.4,  71.0,
1630201516, 093004, 064841,   60.8, 103.0,
1630201514, 093004, 064731,   74.1, 173.0,
1630201513, 093004, 064627,   85.6, 247.0,
1630201511, 093004, 064511,  100.3, 336.0,
1630201510, 093004, 064406,  114.5, 334.0,
1630201508, 093004, 064241,  124.4, 293.0,
1630201507, 093004, 064141,  135.6, 188.0,
1630201505, 093004, 063941,  150.5, 103.0,
1630201503, 093004, 063811,  175.2,  48.0,
1640201421, 110104, 065554,    4.8, 140.0,
1640201419, 110104, 065433,   25.9, 155.0,
1640201417, 110104, 065239,   44.3, 192.0,
1640201416, 110104, 065130,   59.5, 222.0,
1640201414, 110104, 065009,   74.5, 253.0,
1640201413, 110104, 064904,   85.9, 288.0,
1640201411, 110104, 064714,  100.8, 332.0,
1640201410, 110104, 064534,  113.7, 245.0,
1640201408, 110104, 064344,  123.9, 198.0,
1640201407, 110104, 064229,  134.5, 177.0,
1640201405, 110104, 064034,  150.5,  86.0,
1640201403, 110104, 063814,  176.4,  30.0,
1650200722, 112804, 065435,    5.0,  78.0,
1650200720, 112804, 065300,   24.7,  75.0,
1650200718, 112804, 065130,   45.0,  99.0,
1650200717, 112804, 065020,   59.4, 145.0,
1650200715, 112804, 064850,   75.0, 296.0,
1650200714, 112804, 064749,   84.8, 416.0,
1650200711, 112804, 064535,   99.3, 362.0,
1650200710, 112804, 064420,  115.0, 210.0,
1650200709, 112804, 064305,  124.7, 177.0,
1650200708, 112804, 064255,  124.8, 173.0,
1650200707, 112804, 064150,  135.2, 140.0,
1650200705, 112804, 064025,  150.0, 104.0,
1650200703, 112804, 063835,  174.3,  28.0,
1660200821, 122104, 070806,    4.9, 185.0,
1660200819, 122104, 070606,   25.0, 178.0,
1660200817, 122104, 070358,   45.1, 177.0,
1660200816, 122104, 070212,   59.7, 176.0,
1660200814, 122104, 070021,   74.7, 196.0,
1660200813, 122104, 065853,   85.3, 449.0,
1660200811, 122104, 065659,  100.5, 308.0,
1660200810, 122104, 065514,  116.5, 174.0,
1660200808, 122104, 065337,  124.3,  98.0,
1660200807, 122104, 065154,  134.5,  58.0,
1660200805, 122104, 064952,  149.2,  21.0,
1660200803, 122104, 064735,  176.7,   8.0,
1670200721, 020205, 070122,    4.0, 141.0,
1670200719, 020205, 065936,   24.7, 143.0,
1670200717, 020205, 065754,   45.4, 149.0,
1670200716, 020205, 065640,   60.5, 155.0,
1670200714, 020205, 065502,   75.6, 250.0,
1670200713, 020205, 065351,   84.9, 313.0,
1670200711, 020205, 065209,  100.0, 280.0,
1670200710, 020205, 065035,  116.3, 130.0,
1670200708, 020205, 064907,  125.7, 140.0,
1670200707, 020205, 064727,  135.8, 114.0,
1670200705, 020205, 064548,  151.1,  45.0,
1670200703, 020205, 064357,  175.5,  12.0,
1680200721, 030505, 071340,    5.3,  79.0,
1680200719, 030505, 071157,   25.2,  82.0,
1680200717, 030505, 070953,   44.7,  98.0,
1680200716, 030505, 070803,   59.7, 109.0,
1680200714, 030505, 070601,   74.5, 217.0,
1680200713, 030505, 070450,   84.9, 331.0,
1680200711, 030505, 070234,   99.8, 250.0,
1680200710, 030505, 070051,  115.1, 186.0,
1680200708, 030505, 065909,  124.5, 158.0,
1680200707, 030505, 065636,  135.2, 106.0,
1680200705, 030505, 065451,  149.7,  32.0,
1680200703, 030505, 065255,  174.4,  21.0,
1690201221, 051905, 072953,    7.6,  65.0,
1690201219, 051905, 072546,   24.8,  72.0,
1690201217, 051905, 072338,   44.4,  86.0,
1690201216, 051905, 072148,   59.9, 110.0,
1690201214, 051905, 072002,   75.2, 147.0,
1690201213, 051905, 071841,   84.2, 166.0,
1690201211, 051905, 071638,  100.9, 214.0,
1690201210, 051905, 071444,  113.8, 297.0,
1690201208, 051905, 071306,  125.5, 329.0,
1690201207, 051905, 071122,  134.6, 329.0,
1690201205, 051905, 070936,  150.0, 211.0,
1690201203, 051905, 070726,  174.8, 128.0,
1700200721, 061505, 070950,    6.8,  74.0,
1700200719, 061505, 070544,   25.3,  79.0,
1700200717, 061505, 070323,   45.6, 105.0,
1700200716, 061505, 070145,   60.4, 108.0,
1700200714, 061505, 065951,   74.6, 135.0,
1700200713, 061505, 065832,   84.7, 163.0,
1700200711, 061505, 065619,  100.3, 238.0,
1700200710, 061505, 065502,  114.6, 475.0,
1700200708, 061505, 065327,  124.7, 443.0,
1700200707, 061505, 065209,  135.2, 306.0,
1700200705, 061505, 065010,  150.2, 156.0,
1700200703, 061505, 064812,  175.3,  32.0,
1710200821, 071705, 071206,    5.0,  65.0,
1710200819, 071705, 070951,   25.3,  72.0,
1710200817, 071705, 070815,   44.8,  95.0,
1710200816, 071705, 070701,   59.6, 128.0,
1710200814, 071705, 070521,   75.1, 175.0,
1710200813, 071705, 070400,   85.4, 202.0,
1710200811, 071705, 070221,   99.6, 258.0,
1710200810, 071705, 070020,  115.2, 290.0,
1710200808, 071705, 065836,  124.8, 305.0,
1710200807, 071705, 065710,  134.4, 273.0,
1710200805, 071705, 065536,  150.1, 177.0,
1710200803, 071705, 065320,  175.1,  92.0,
1720200721, 081405, 065607,    5.0,  66.0,
1720200719, 081405, 065429,   25.3,  71.0,
1720200717, 081405, 065231,   44.4,  90.0,
1720200716, 081405, 065058,   61.1, 121.0,
1720200714, 081405, 064932,   74.8, 166.0,
1720200713, 081405, 064819,   84.8, 238.0,
1720200711, 081405, 064657,   99.7, 309.0,
1720200710, 081405, 064536,  115.3, 358.0,
1720200708, 081405, 064422,  124.8, 329.0,
1720200707, 081405, 064306,  134.9, 299.0,
1720200705, 081405, 064141,  151.5, 219.0,
1720200703, 081405, 063933,  178.9, 107.0,
1730200722, 091005, 070916,    7.2,  96.0,
1730200720, 091005, 070630,   24.6, 120.0,
1730200719, 091005, 070432,   34.1, 141.0,
1730200717, 091005, 070307,   44.0, 278.0,
1730200716, 091005, 070115,   59.2, 315.0,
1730200714, 091005, 065926,   74.6, 379.0,
1730200713, 091005, 065727,   84.7, 286.0,
1730200711, 091005, 065513,   99.9, 275.0,
1730200710, 091005, 065300,  114.8, 170.0,
1730200708, 091005, 065113,  123.0, 162.0,
1730200707, 091005, 064947,  134.9, 127.0,
1730200705, 091005, 064751,  150.2, 108.0,
1730200703, 091005, 064537,  174.3,  77.0,
1740200724, 100805, 081552,    8.3, 121.0,
1740200723, 100805, 081236,   26.3,  94.0,
1740200719, 100805, 080948,   44.2, 108.0,
1740200718, 100805, 080749,   60.7, 117.0,
1740200717, 100805, 080621,   74.8, 107.0,
1740200716, 100805, 080457,   85.9, 115.0,
1740200714, 100805, 080207,  115.5, 376.0,
1740200713, 100805, 080052,  125.6, 297.0,
1740200712, 100805, 075928,  135.5, 219.0,
1740200711, 100805, 075744,  151.6, 138.0,
1740200710, 100805, 075608,  175.9,  31.0,
1750200822, 111205, 081410,    4.5,  97.0,
1750200820, 111205, 081124,   23.9, 113.0,
1750200818, 111205, 080908,   42.9, 104.0,
1750200817, 111205, 080746,   58.6, 134.0,
1750200815, 111205, 080610,   72.9, 213.0,
1750200814, 111205, 080449,   83.1, 295.0,
1750200811, 111205, 080300,   96.5, 370.0,
1750200810, 111205, 080136,  113.8, 278.0,
1750200808, 111205, 080007,  123.1, 227.0,
1750200807, 111205, 075830,  132.8,  85.0,
1750200805, 111205, 075640,  147.8,  65.0,
1750200803, 111205, 075445,  173.3,  32.0,
1760200721, 121305, 070005,    5.2,  94.0,
1760200719, 121305, 065826,   25.3,  94.0,
1760200717, 121305, 065616,   44.6, 117.0,
1760200716, 121305, 065424,   60.0, 160.0,
1760200714, 121305, 065249,   75.1, 197.0,
1760200713, 121305, 065135,   84.8, 274.0,
1760200711, 121305, 065005,   99.9, 316.0,
1760200710, 121305, 064840,  115.6, 244.0,
1760200708, 121305, 064718,  125.1, 197.0,
1760200707, 121305, 064601,  136.4, 110.0,
1760200705, 121305, 064430,  151.0,  55.0,
1760200703, 121305, 064215,  175.9,  41.0,
1770201021, 012606, 101657,    8.3, 148.0,
1770201019, 012606, 101342,   25.6, 155.0,
1770201017, 012606, 101202,   45.0, 165.0,
1770201016, 012606, 101052,   59.9, 175.0,
1770201014, 012606, 100926,   76.0, 159.0,
1770201013, 012606, 100821,   85.6, 163.0,
1770201011, 012606, 100653,   99.7, 184.0,
1770201010, 012606, 100536,  114.4, 202.0,
1770201008, 012606, 100421,  127.0, 182.0,
1770201007, 012606, 100307,  135.4, 161.0,
1770201005, 012606, 100134,  151.5, 119.0,
1770201003, 012606, 095941,  175.9,  61.0,
1780200723, 021506, 065547,    7.5, 127.0,
1780200721, 021506, 065321,   24.1, 126.0,
1780200719, 021506, 065137,   46.9, 128.0,
1780200716, 021506, 064851,   75.3, 128.0,
1780200715, 021506, 064711,   84.4, 124.0,
1780200713, 021506, 064512,  100.5, 165.0,
1780200712, 021506, 064352,  112.9, 245.0,
1780200710, 021506, 064226,  124.3, 155.0,
1780200709, 021506, 064112,  137.0, 135.0,
1780200707, 021506, 063941,  149.9,  87.0,
1780200705, 021506, 063758,  175.0,  12.0,
1790201021, 031006, 073725,   10.6,  93.0,
1790201019, 031006, 073525,   25.6,  87.0,
1790201017, 031006, 073315,   46.8, 135.0,
1790201016, 031006, 073045,   61.7, 143.0,
1790201014, 031006, 072900,   75.9, 134.0,
1790201013, 031006, 072741,   86.0, 155.0,
1790201011, 031006, 072601,  102.4, 215.0,
1790201010, 031006, 072435,  115.8, 258.0,
1790201008, 031006, 072315,  124.7, 284.0,
1790201007, 031006, 072135,  136.7, 250.0,
1790201005, 031006, 071945,  151.9, 134.0,
1790201003, 031006, 071731,  172.2,  45.0,
1800200721, 040206, 074536,   10.3, 100.0,
1800200719, 040206, 074250,   25.5, 105.0,
1800200717, 040206, 074101,   43.1, 122.0,
1800200716, 040206, 073942,   60.7, 154.0,
1800200714, 040206, 073756,   75.9, 228.0,
1800200713, 040206, 073649,   85.6, 270.0,
1800200711, 040206, 073512,  101.9, 293.0,
1800200710, 040206, 073336,  114.4, 320.0,
1800200708, 040206, 073201,  126.7, 177.0,
1800200707, 040206, 073041,  132.6, 164.0,
1800200705, 040206, 072911,  150.2, 123.0,
1800200703, 040206, 072731,  169.6,  59.0,
1810200821, 052706, 071726,    8.1,  58.0,
1810200819, 052706, 071522,   25.0,  60.0,
1810200817, 052706, 071321,   45.0,  78.0,
1810200816, 052706, 071200,   59.8,  99.0,
1810200814, 052706, 071034,   74.3, 124.0,
1810200813, 052706, 070910,   85.7, 286.0,
1810200811, 052706, 070723,  101.1, 231.0,
1810200810, 052706, 070545,  114.2, 292.0,
1810200808, 052706, 070420,  124.7, 242.0,
1810200807, 052706, 070226,  134.8, 180.0,
1810200805, 052706, 070010,  150.2, 110.0,
1810200803, 052706, 065726,  175.8,  71.0,
1810201511, 052806, 035714,   95.6, 446.0,
1820200721, 061406, 070830,    8.1,  56.0,
1820200719, 061406, 070605,   24.9,  59.0,
1820200717, 061406, 070422,   45.6,  85.0,
1820200716, 061406, 070225,   59.3,  96.0,
1820200714, 061406, 070036,   74.6, 119.0,
1820200713, 061406, 065908,   85.0, 148.0,
1820200711, 061406, 065710,  100.8, 201.0,
1820200710, 061406, 065524,  115.1, 286.0,
1820200708, 061406, 065341,  125.1, 231.0,
1820200707, 061406, 065200,  135.3, 254.0,
1820200705, 061406, 064951,  149.5, 110.0,
1820200703, 061406, 064730,  175.4,  53.0,
1830200821, 071306, 073259,    7.3,  62.0,
1830200819, 071306, 072958,   24.1,  52.0,
1830200817, 071306, 072756,   43.9,  86.0,
1830200816, 071306, 072613,   60.0, 182.0,
1830200814, 071306, 072356,   75.0, 238.0,
1830200813, 071306, 072221,   84.7, 268.0,
1830200811, 071306, 072041,   99.8, 307.0,
1830200810, 071306, 071847,  115.8, 276.0,
1830200808, 071306, 071716,  124.9, 209.0,
1830200807, 071306, 071546,  134.2, 169.0,
1830200805, 071306, 071406,  149.7,  84.0,
1830200803, 071306, 071215,  174.8,  56.0,
1840200821, 080906, 071710,    7.8,  62.0,
1840200819, 080906, 071359,   24.4,  62.0,
1840200817, 080906, 071150,   45.6, 182.0,
1840200816, 080906, 070959,   60.3, 264.0,
1840200814, 080906, 070700,   74.2, 367.0,
1840200813, 080906, 070515,   84.9, 282.0,
1840200811, 080906, 070310,  100.8, 217.0,
1840200810, 080906, 070126,  114.5, 181.0,
1840200808, 080906, 065911,  124.4, 142.0,
1840200807, 080906, 065716,  135.6,  82.0,
1840200805, 080906, 065400,  149.4,  62.0,
1840200803, 080906, 065125,  173.9,  43.0,
1850200721, 091606, 065426,    5.2,  61.0,
1850200719, 091606, 065254,   25.4,  73.0,
1850200717, 091606, 065117,   45.8,  96.0,
1850200716, 091606, 064946,   60.3, 123.0,
1850200714, 091606, 064821,   75.2, 159.0,
1850200713, 091606, 064644,   85.8, 182.0,
1850200711, 091606, 064508,  100.7, 208.0,
1850200710, 091606, 064345,  116.3, 265.0,
1850200708, 091606, 064204,  124.5, 199.0,
1850200707, 091606, 064034,  135.0, 121.0,
1850200705, 091606, 063905,  152.6,  60.0,
1850200703, 091606, 063654,  174.2,  20.0,
1860201621, 102106, 071217,    6.5,  77.0,
1860201619, 102106, 071027,   23.8,  86.0,
1860201617, 102106, 070813,   45.2, 116.0,
1860201616, 102106, 070607,   59.6, 147.0,
1860201614, 102106, 070407,   75.3, 174.0,
1860201613, 102106, 070123,   85.8, 194.0,
1860201611, 102106, 065937,   99.0, 283.0,
1860201610, 102106, 065743,  114.0, 286.0,
1860201608, 102106, 065528,  123.4, 228.0,
1860201607, 102106, 065353,  133.4, 187.0,
1860201605, 102106, 065157,  151.8,  83.0,
1860201603, 102106, 064859,  173.9,  30.0,
1870200721, 110906, 072742,    6.9,  77.0,
1870200719, 110906, 072437,   25.5,  71.0,
1870200717, 110906, 072232,   44.8,  97.0,
1870200716, 110906, 072108,   60.2, 124.0,
1870200714, 110906, 071937,   74.4, 215.0,
1870200713, 110906, 071817,   85.9, 255.0,
1870200711, 110906, 071642,  100.7, 323.0,
1870200710, 110906, 071517,  114.7, 223.0,
1870200708, 110906, 071353,  124.6, 180.0,
1870200707, 110906, 071222,  134.3, 125.0,
1870200705, 110906, 071042,  151.0,  62.0,
1870200703, 110906, 070822,  175.1,  21.0,
1880200721, 121006, 070907,    6.3, 112.0,
1880200719, 121006, 070637,   23.4, 116.0,
1880200717, 121006, 070454,   42.9, 121.0,
1880200716, 121006, 070342,   61.0, 116.0,
1880200714, 121006, 070224,   73.2, 122.0,
1880200713, 121006, 070054,   86.7, 128.0,
1880200711, 121006, 065932,   99.9, 259.0,
1880200710, 121006, 065757,  114.5, 261.0,
1880200708, 121006, 065620,  125.3, 238.0,
1880200707, 121006, 065449,  133.7, 192.0,
1880200705, 121006, 065323,  150.8,  98.0,
1880200703, 121006, 065109,  175.7,  47.0,
1890200821, 020707, 071319,    4.4, 119.0,
1890200819, 020707, 071140,   24.6, 118.0,
1890200817, 020707, 070935,   44.9, 112.0,
1890200816, 020707, 070709,   60.0, 114.0,
1890200814, 020707, 070534,   74.0, 123.0,
1890200813, 020707, 070410,   84.9, 140.0,
1890200811, 020707, 070134,   99.2, 138.0,
1890200810, 020707, 065919,  114.4, 297.0,
1890200808, 020707, 065740,  125.1, 239.0,
1890200807, 020707, 065604,  134.0, 203.0,
1890200805, 020707, 065355,  148.2,  81.0,
1890200803, 020707, 065119,  174.3,  24.0,
1900200821, 032107, 070049,    4.9,  76.0,
1900200819, 032107, 065824,   25.3,  75.0,
1900200817, 032107, 065651,   45.8,  89.0,
1900200816, 032107, 065537,   60.7,  75.0,
1900200814, 032107, 065408,   74.3,  95.0,
1900200813, 032107, 065254,   84.4,  91.0,
1900200811, 032107, 065117,  100.9, 137.0,
1900200810, 032107, 064906,  114.4, 322.0,
1900200808, 032107, 064712,  127.2, 325.0,
1900200807, 032107, 064528,  136.8, 239.0,
1900200805, 032107, 064338,  150.6, 128.0,
1900200803, 032107, 064138,  175.0,  88.0,
1910200824, 050507, 073238,    6.9,  73.0,
1910200820, 050507, 072848,   26.2,  78.0,
1910200818, 050507, 072719,   45.1, 103.0,
1910200816, 050507, 072557,   59.5, 124.0,
1910200815, 050507, 072421,   75.2, 142.0,
1910200813, 050507, 072256,   84.9, 175.0,
1910200812, 050507, 072132,   99.5, 231.0,
1910200810, 050507, 072007,  115.0, 312.0,
1910200809, 050507, 071857,  125.0, 320.0,
1910200807, 050507, 071722,  132.9, 309.0,
1910200806, 050507, 071522,  149.6, 145.0,
1910200804, 050507, 071333,  175.2,  82.0,
1930200521, 070807, 071504,    6.5,  63.0,
1930200519, 070807, 071049,   25.8,  58.0,
1930200517, 070807, 070805,   45.1,  65.0,
1930200516, 070807, 070620,   60.2,  81.0,
1930200514, 070807, 070420,   75.2, 122.0,
1930200513, 070807, 070249,   85.6, 164.0,
1930200511, 070807, 070049,  100.3, 193.0,
1930200510, 070807, 065910,  115.9, 354.0,
1930200508, 070807, 065710,  125.2, 251.0,
1930200507, 070807, 065549,  135.6, 146.0,
1930200505, 070807, 065410,  150.5,  45.0,
1930200503, 070807, 065200,  175.3,  34.0,
1940200722, 080407, 071915,    8.2,  76.0,
1940200720, 080407, 071533,   25.4,  73.0,
1940200717, 080407, 071235,   44.7,  85.0,
1940200716, 080407, 071109,   59.7,  93.0,
1940200714, 080407, 070928,   75.5, 143.0,
1940200713, 080407, 070755,   84.6, 192.0,
1940200711, 080407, 070615,  101.1, 291.0,
1940200710, 080407, 070440,  114.2, 240.0,
1940200708, 080407, 070311,  125.7, 230.0,
1940200707, 080407, 070150,  135.2, 221.0,
1940200705, 080407, 070006,  149.8, 145.0,
1940200703, 080407, 065811,  175.3,  81.0,
1950200721, 090307, 071246,    6.6,  72.0,
1950200719, 090307, 070910,   26.1,  73.0,
1950200717, 090307, 070712,   46.1,  92.0,
1950200716, 090307, 070531,   60.7, 112.0,
1950200714, 090307, 070351,   75.4, 162.0,
1950200713, 090307, 070221,   85.5, 164.0,
1950200711, 090307, 070036,  101.0, 204.0,
1950200710, 090307, 065851,  116.3, 215.0,
1950200708, 090307, 065720,  126.8, 288.0,
1950200707, 090307, 065611,  135.1, 316.0,
1950200705, 090307, 065451,  150.7, 146.0,
1950200703, 090307, 065301,  176.4,  78.0,
1960200721, 100307, 070518,    5.0,  92.0,
1960200719, 100307, 070254,   25.3,  91.0,
1960200717, 100307, 070037,   44.7,  95.0,
1960200716, 100307, 065907,   60.6,  87.0,
1960200714, 100307, 065642,   74.7, 138.0,
1960200713, 100307, 065508,   85.1, 222.0,
1960200711, 100307, 065248,  100.3, 356.0,
1960200710, 100307, 065104,  116.3, 276.0,
1960200708, 100307, 064858,  125.2, 234.0,
1960200707, 100307, 064728,  135.1, 189.0,
1960200705, 100307, 064518,  149.9, 123.0,
1960200703, 100307, 064258,  174.2,  31.0,
1970200721, 120207, 084311,    9.4, 107.0,
1970200719, 120207, 084000,   25.5, 105.0,
1970200717, 120207, 083807,   44.2, 113.0,
1970200716, 120207, 083631,   59.9, 160.0,
1970200714, 120207, 083447,   75.8, 234.0,
1970200713, 120207, 083329,   84.6, 323.0,
1970200711, 120207, 083136,   99.3, 282.0,
1970200710, 120207, 083001,  116.0, 166.0,
1970200708, 120207, 082819,  125.2, 130.0,
1970200707, 120207, 082641,  134.4,  51.0,
1970200705, 120207, 082443,  149.8,  35.0,
1970200703, 120207, 082156,  177.0,  21.0,
1980200821, 122107, 070205,    6.5, 140.0,
1980200819, 122107, 065803,   24.9, 137.0,
1980200817, 122107, 065617,   44.9, 144.0,
1980200816, 122107, 065501,   60.0, 172.0,
1980200814, 122107, 065334,   74.9, 236.0,
1980200813, 122107, 065222,   84.7, 246.0,
1980200811, 122107, 065104,  100.6, 254.0,
1980200810, 122107, 064952,  114.0, 257.0,
1980200808, 122107, 064838,  123.5, 185.0,
1980200807, 122107, 064719,  134.9, 115.0,
1980200805, 122107, 064550,  149.4,  86.0,
1980200803, 122107, 064407,  173.9,  27.0,
1990200721, 013008, 073231,    8.3, 207.0,
1990200719, 013008, 072736,   25.0, 207.0,
1990200717, 013008, 072538,   44.0, 215.0,
1990200716, 013008, 072419,   58.5, 216.0,
1990200714, 013008, 072221,   75.9, 212.0,
1990200713, 013008, 072024,   82.4, 220.0,
1990200711, 013008, 071822,   98.5, 214.0,
1990200710, 013008, 071631,  114.4, 221.0,
1990200708, 013008, 071457,  122.4, 236.0,
1990200707, 013008, 071302,  135.1, 252.0,
1990200705, 013008, 071125,  148.3, 133.0,
1990200703, 013008, 070902,  174.4,  48.0,
2000201521, 022508, 065903,    7.4,  90.0,
2000201519, 022508, 065544,   25.5,  94.0,
2000201517, 022508, 065348,   45.1, 106.0,
2000201516, 022508, 065228,   60.6, 129.0,
2000201514, 022508, 065103,   73.0, 141.0,
2000201513, 022508, 064924,   85.5,  97.0,
2000201511, 022508, 064739,   99.8, 170.0,
2000201510, 022508, 064625,  115.7, 314.0,
2000201508, 022508, 064459,  126.0, 381.0,
2000201507, 022508, 064343,  134.6, 334.0,
2000201505, 022508, 064208,  151.0, 148.0,
2000201503, 022508, 064023,  175.6, 102.0,
2010201521, 052908, 070639,    7.2,  64.0,
2010201519, 052908, 070338,   26.3,  65.0,
2010201517, 052908, 070153,   45.5, 105.0,
2010201516, 052908, 070019,   60.5, 113.0,
2010201514, 052908, 065849,   75.5, 187.0,
2010201513, 052908, 065723,   86.0, 271.0,
2010201511, 052908, 065539,  100.5, 317.0,
2010201510, 052908, 065414,  114.8, 317.0,
2010201508, 052908, 065248,  124.3, 279.0,
2010201507, 052908, 065134,  135.4, 268.0,
2010201505, 052908, 064939,  150.7, 220.0,
2010201503, 052908, 064705,  174.9, 118.0,
2020201523, 062708, 070354,    6.3,  76.0,
2020201520, 062708, 070014,   24.9,  84.0,
2020201518, 062708, 065839,   44.4, 105.0,
2020201517, 062708, 065729,   60.1, 134.0,
2020201515, 062708, 065554,   75.0, 139.0,
2020201514, 062708, 065444,   84.8, 170.0,
2020201512, 062708, 065319,  100.0, 254.0,
2020201511, 062708, 065150,  114.8, 290.0,
2020201508, 062708, 065020,  124.0, 250.0,
2020201507, 062708, 064859,  135.3, 310.0,
2020201505, 062708, 064730,  150.6, 210.0,
2020201503, 062708, 064544,  175.3,  97.0,
2030201622, 072808, 071230,    6.4,  64.0,
2030201620, 072808, 070912,   24.6,  79.0,
2030201618, 072808, 070641,   45.0,  97.0,
2030201617, 072808, 070458,   59.7, 120.0,
2030201615, 072808, 070223,   75.9, 160.0,
2030201614, 072808, 070053,   84.9, 234.0,
2030201612, 072808, 065907,  100.5, 295.0,
2030201610, 072808, 065612,  114.9, 274.0,
2030201608, 072808, 065414,  124.5, 232.0,
2030201607, 072808, 065243,  135.1, 194.0,
2030201605, 072808, 065053,  149.7, 116.0,
2030201603, 072808, 064843,  174.4,  54.0,
2040201521, 081808, 070415,    7.1, 112.0,
2040201519, 081808, 070126,   24.2, 103.0,
2040201517, 081808, 065945,   44.9, 127.0,
2040201516, 081808, 065830,   59.5, 155.0,
2040201514, 081808, 065710,   74.9, 200.0,
2040201513, 081808, 065555,   84.6, 245.0,
2040201511, 081808, 065430,  100.3, 332.0,
2040201510, 081808, 065325,  114.3, 339.0,
2040201508, 081808, 065210,  124.4, 303.0,
2040201507, 081808, 065110,  133.9, 280.0,
2040201505, 081808, 064955,  149.8, 192.0,
2040201503, 081808, 064815,  174.4,  85.0,
2050201523, 101208, 070834,    6.0, 123.0,
2050201520, 101208, 070459,   25.1, 101.0,
2050201518, 101208, 070309,   44.8, 151.0,
2050201517, 101208, 070144,   58.2, 254.0,
