Hawaii Ocean Time-series : 26-Jun-2024 04:20:14
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, 
#, day, dbar, ITS-90, 
187, 6613,    4.0, 25.9519,
187, 6613,    6.0, 25.9533,
187, 6613,    8.0, 25.9542,
187, 6613,   10.0, 25.9536,
187, 6613,   12.0, 25.9526,
187, 6613,   14.0, 25.9523,
187, 6613,   16.0, 25.9518,
187, 6613,   18.0, 25.9496,
187, 6613,   20.0, 25.9486,
187, 6613,   22.0, 25.9466,
187, 6613,   24.0, 25.9446,
187, 6613,   26.0, 25.9409,
187, 6613,   28.0, 25.9367,
187, 6613,   30.0, 25.9327,
187, 6613,   32.0, 25.9276,
187, 6613,   34.0, 25.9231,
187, 6613,   36.0, 25.9194,
187, 6613,   38.0, 25.9152,
187, 6613,   40.0, 25.9129,
187, 6613,   42.0, 25.9056,
187, 6613,   44.0, 25.8935,
187, 6613,   46.0, 25.8861,
187, 6613,   48.0, 25.8778,
187, 6613,   50.0, 25.8646,
187, 6613,   52.0, 25.8519,
187, 6613,   54.0, 25.8418,
187, 6613,   56.0, 25.8154,
187, 6613,   58.0, 25.6909,
187, 6613,   60.0, 25.6451,
187, 6613,   62.0, 25.5337,
187, 6613,   64.0, 25.4286,
187, 6613,   66.0, 25.3520,
187, 6613,   68.0, 25.2441,
187, 6613,   70.0, 25.0807,
187, 6613,   72.0, 24.9243,
187, 6613,   74.0, 24.7749,
187, 6613,   76.0, 24.6086,
187, 6613,   78.0, 24.4674,
187, 6613,   80.0, 24.2974,
187, 6613,   82.0, 24.1388,
187, 6613,   84.0, 24.0036,
187, 6613,   86.0, 23.8492,
187, 6613,   88.0, 23.7315,
187, 6613,   90.0, 23.5908,
187, 6613,   92.0, 23.4894,
187, 6613,   94.0, 23.3841,
187, 6613,   96.0, 23.2597,
187, 6613,   98.0, 23.1726,
187, 6613,  100.0, 23.0834,
187, 6613,  102.0, 22.9971,
187, 6613,  104.0, 22.9143,
187, 6613,  106.0, 22.8608,
187, 6613,  108.0, 22.7807,
187, 6613,  110.0, 22.7008,
187, 6613,  112.0, 22.6376,
187, 6613,  114.0, 22.5601,
187, 6613,  116.0, 22.5141,
187, 6613,  118.0, 22.4457,
187, 6613,  120.0, 22.3955,
187, 6613,  122.0, 22.3296,
187, 6613,  124.0, 22.2644,
187, 6613,  126.0, 22.2121,
187, 6613,  128.0, 22.1646,
187, 6613,  130.0, 22.1234,
187, 6613,  132.0, 22.0808,
187, 6613,  134.0, 22.0309,
187, 6613,  136.0, 21.9771,
187, 6613,  138.0, 21.9322,
187, 6613,  140.0, 21.8542,
187, 6613,  142.0, 21.8164,
187, 6613,  144.0, 21.7530,
187, 6613,  146.0, 21.7020,
187, 6613,  148.0, 21.6437,
187, 6613,  150.0, 21.5942,
187, 6613,  152.0, 21.5422,
187, 6613,  154.0, 21.4829,
187, 6613,  156.0, 21.4311,
187, 6613,  158.0, 21.3546,
187, 6613,  160.0, 21.2969,
187, 6613,  162.0, 21.2421,
187, 6613,  164.0, 21.1932,
187, 6613,  166.0, 21.1148,
187, 6613,  168.0, 21.0291,
187, 6613,  170.0, 20.9571,
187, 6613,  172.0, 20.8824,
187, 6613,  174.0, 20.8076,
187, 6613,  176.0, 20.7288,
187, 6613,  178.0, 20.6466,
187, 6613,  180.0, 20.5700,
187, 6613,  182.0, 20.4665,
187, 6613,  184.0, 20.3808,
187, 6613,  186.0, 20.2943,
187, 6613,  188.0, 20.1784,
187, 6613,  190.0, 20.0599,
187, 6613,  192.0, 19.9588,
187, 6613,  194.0, 19.8343,
187, 6613,  196.0, 19.7057,
187, 6613,  198.0, 19.6063,
187, 6613,  200.0, 19.5240,
188, 6644,    0.0, 24.8481,
188, 6644,    2.0, 24.8876,
188, 6644,    4.0, 24.8910,
188, 6644,    6.0, 24.8919,
188, 6644,    8.0, 24.8927,
188, 6644,   10.0, 24.8931,
188, 6644,   12.0, 24.8936,
188, 6644,   14.0, 24.8931,
188, 6644,   16.0, 24.8932,
188, 6644,   18.0, 24.8940,
188, 6644,   20.0, 24.8945,
188, 6644,   22.0, 24.8956,
188, 6644,   24.0, 24.8956,
188, 6644,   26.0, 24.8944,
188, 6644,   28.0, 24.8951,
188, 6644,   30.0, 24.8952,
188, 6644,   32.0, 24.8955,
188, 6644,   34.0, 24.8958,
188, 6644,   36.0, 24.8962,
188, 6644,   38.0, 24.8961,
188, 6644,   40.0, 24.8965,
188, 6644,   42.0, 24.8969,
188, 6644,   44.0, 24.8975,
188, 6644,   46.0, 24.8984,
188, 6644,   48.0, 24.8987,
188, 6644,   50.0, 24.8987,
188, 6644,   52.0, 24.8990,
188, 6644,   54.0, 24.8994,
188, 6644,   56.0, 24.8997,
188, 6644,   58.0, 24.9002,
188, 6644,   60.0, 24.9003,
188, 6644,   62.0, 24.9006,
188, 6644,   64.0, 24.9010,
188, 6644,   66.0, 24.9013,
188, 6644,   68.0, 24.9008,
188, 6644,   70.0, 24.9014,
188, 6644,   72.0, 24.9016,
188, 6644,   74.0, 24.9015,
188, 6644,   76.0, 24.9004,
188, 6644,   78.0, 24.8975,
188, 6644,   80.0, 24.8877,
188, 6644,   82.0, 24.8711,
188, 6644,   84.0, 24.8123,
188, 6644,   86.0, 24.6449,
188, 6644,   88.0, 24.3457,
188, 6644,   90.0, 24.0571,
188, 6644,   92.0, 23.7711,
188, 6644,   94.0, 23.5526,
188, 6644,   96.0, 23.3949,
188, 6644,   98.0, 23.1272,
188, 6644,  100.0, 22.9377,
188, 6644,  102.0, 22.7425,
188, 6644,  104.0, 22.5473,
188, 6644,  106.0, 22.3815,
188, 6644,  108.0, 22.2408,
188, 6644,  110.0, 22.1411,
188, 6644,  112.0, 22.0640,
188, 6644,  114.0, 21.9724,
188, 6644,  116.0, 21.8586,
188, 6644,  118.0, 21.7552,
188, 6644,  120.0, 21.6593,
188, 6644,  122.0, 21.5345,
188, 6644,  124.0, 21.3855,
188, 6644,  126.0, 21.2538,
188, 6644,  128.0, 21.1844,
188, 6644,  130.0, 21.0606,
188, 6644,  132.0, 20.9656,
188, 6644,  134.0, 20.8636,
188, 6644,  136.0, 20.7366,
188, 6644,  138.0, 20.6537,
188, 6644,  140.0, 20.5653,
188, 6644,  142.0, 20.4770,
188, 6644,  144.0, 20.3717,
188, 6644,  146.0, 20.2765,
188, 6644,  148.0, 20.1710,
188, 6644,  150.0, 20.0440,
188, 6644,  152.0, 19.9239,
188, 6644,  154.0, 19.8329,
188, 6644,  156.0, 19.7249,
188, 6644,  158.0, 19.6178,
188, 6644,  160.0, 19.5222,
188, 6644,  162.0, 19.4355,
188, 6644,  164.0, 19.3625,
188, 6644,  166.0, 19.2698,
188, 6644,  168.0, 19.0829,
188, 6644,  170.0, 18.9791,
188, 6644,  172.0, 18.8520,
188, 6644,  174.0, 18.6792,
188, 6644,  176.0, 18.5498,
188, 6644,  178.0, 18.4308,
188, 6644,  180.0, 18.2738,
188, 6644,  182.0, 18.1224,
188, 6644,  184.0, 18.0436,
188, 6644,  186.0, 17.9107,
188, 6644,  188.0, 17.8116,
188, 6644,  190.0, 17.6926,
188, 6644,  192.0, 17.6019,
188, 6644,  194.0, 17.4993,
188, 6644,  196.0, 17.3704,
188, 6644,  198.0, 17.3180,
188, 6644,  200.0, 17.2023,
189, 6703,    0.0, 23.7954,
189, 6703,    2.0, 23.8042,
189, 6703,    4.0, 23.8069,
189, 6703,    6.0, 23.8057,
189, 6703,    8.0, 23.8043,
189, 6703,   10.0, 23.8029,
189, 6703,   12.0, 23.8013,
189, 6703,   14.0, 23.7989,
189, 6703,   16.0, 23.7969,
189, 6703,   18.0, 23.7951,
189, 6703,   20.0, 23.7925,
189, 6703,   22.0, 23.7904,
189, 6703,   24.0, 23.7883,
189, 6703,   26.0, 23.7883,
189, 6703,   28.0, 23.7881,
189, 6703,   30.0, 23.7876,
189, 6703,   32.0, 23.7865,
189, 6703,   34.0, 23.7844,
189, 6703,   36.0, 23.7838,
189, 6703,   38.0, 23.7830,
189, 6703,   40.0, 23.7817,
189, 6703,   42.0, 23.7810,
189, 6703,   44.0, 23.7806,
189, 6703,   46.0, 23.7802,
189, 6703,   48.0, 23.7799,
189, 6703,   50.0, 23.7799,
189, 6703,   52.0, 23.7797,
189, 6703,   54.0, 23.7799,
189, 6703,   56.0, 23.7799,
189, 6703,   58.0, 23.7797,
189, 6703,   60.0, 23.7797,
189, 6703,   62.0, 23.7795,
189, 6703,   64.0, 23.7789,
189, 6703,   66.0, 23.7785,
189, 6703,   68.0, 23.7774,
189, 6703,   70.0, 23.7769,
189, 6703,   72.0, 23.7740,
189, 6703,   74.0, 23.7696,
189, 6703,   76.0, 23.7670,
189, 6703,   78.0, 23.7536,
189, 6703,   80.0, 23.6981,
189, 6703,   82.0, 23.6607,
189, 6703,   84.0, 23.6337,
189, 6703,   86.0, 23.6144,
189, 6703,   88.0, 23.6000,
189, 6703,   90.0, 23.5675,
189, 6703,   92.0, 23.5284,
189, 6703,   94.0, 23.4747,
189, 6703,   96.0, 23.4424,
189, 6703,   98.0, 23.4031,
189, 6703,  100.0, 23.3684,
189, 6703,  102.0, 23.3863,
189, 6703,  104.0, 23.3343,
189, 6703,  106.0, 23.2250,
189, 6703,  108.0, 23.1427,
189, 6703,  110.0, 23.0907,
189, 6703,  112.0, 23.0127,
189, 6703,  114.0, 22.9132,
189, 6703,  116.0, 22.8363,
189, 6703,  118.0, 22.7612,
189, 6703,  120.0, 22.6704,
189, 6703,  122.0, 22.5212,
189, 6703,  124.0, 22.3808,
189, 6703,  126.0, 22.3022,
189, 6703,  128.0, 22.1674,
189, 6703,  130.0, 22.0772,
189, 6703,  132.0, 21.9569,
189, 6703,  134.0, 21.8524,
189, 6703,  136.0, 21.7784,
189, 6703,  138.0, 21.6613,
189, 6703,  140.0, 21.5282,
189, 6703,  142.0, 21.3882,
189, 6703,  144.0, 21.2454,
189, 6703,  146.0, 21.1147,
189, 6703,  148.0, 21.0007,
189, 6703,  150.0, 20.8865,
189, 6703,  152.0, 20.7780,
189, 6703,  154.0, 20.6739,
189, 6703,  156.0, 20.5724,
189, 6703,  158.0, 20.4786,
189, 6703,  160.0, 20.4002,
189, 6703,  162.0, 20.3182,
189, 6703,  164.0, 20.2330,
189, 6703,  166.0, 20.1400,
189, 6703,  168.0, 20.0308,
189, 6703,  170.0, 19.9443,
189, 6703,  172.0, 19.8408,
189, 6703,  174.0, 19.7732,
189, 6703,  176.0, 19.6879,
189, 6703,  178.0, 19.5818,
189, 6703,  180.0, 19.4616,
189, 6703,  182.0, 19.3684,
189, 6703,  184.0, 19.2522,
189, 6703,  186.0, 19.1547,
189, 6703,  188.0, 19.0496,
189, 6703,  190.0, 18.9056,
189, 6703,  192.0, 18.7427,
189, 6703,  194.0, 18.5673,
189, 6703,  196.0, 18.4020,
189, 6703,  198.0, 18.2502,
189, 6703,  200.0, 18.1253,
190, 6745,    0.0, 23.4602,
190, 6745,    2.0, 23.4573,
190, 6745,    4.0, 23.4577,
190, 6745,    6.0, 23.4578,
190, 6745,    8.0, 23.4544,
190, 6745,   10.0, 23.4512,
190, 6745,   12.0, 23.4483,
190, 6745,   14.0, 23.4398,
190, 6745,   16.0, 23.4318,
190, 6745,   18.0, 23.4216,
190, 6745,   20.0, 23.4162,
190, 6745,   22.0, 23.4077,
190, 6745,   24.0, 23.3978,
190, 6745,   26.0, 23.3904,
190, 6745,   28.0, 23.3832,
190, 6745,   30.0, 23.3768,
190, 6745,   32.0, 23.3629,
190, 6745,   34.0, 23.3484,
190, 6745,   36.0, 23.3208,
190, 6745,   38.0, 23.2996,
190, 6745,   40.0, 23.2863,
190, 6745,   42.0, 23.2733,
190, 6745,   44.0, 23.2571,
190, 6745,   46.0, 23.2372,
190, 6745,   48.0, 23.2180,
190, 6745,   50.0, 23.1955,
190, 6745,   52.0, 23.1762,
190, 6745,   54.0, 23.1538,
190, 6745,   56.0, 23.1333,
190, 6745,   58.0, 23.1093,
190, 6745,   60.0, 23.0824,
190, 6745,   62.0, 23.0565,
190, 6745,   64.0, 23.0249,
190, 6745,   66.0, 22.9944,
190, 6745,   68.0, 22.9624,
190, 6745,   70.0, 22.9258,
190, 6745,   72.0, 22.8934,
190, 6745,   74.0, 22.8611,
190, 6745,   76.0, 22.8368,
190, 6745,   78.0, 22.8079,
190, 6745,   80.0, 22.7705,
190, 6745,   82.0, 22.7374,
190, 6745,   84.0, 22.6976,
190, 6745,   86.0, 22.6572,
190, 6745,   88.0, 22.6128,
190, 6745,   90.0, 22.5505,
190, 6745,   92.0, 22.4853,
190, 6745,   94.0, 22.4147,
190, 6745,   96.0, 22.3459,
190, 6745,   98.0, 22.2817,
190, 6745,  100.0, 22.2172,
190, 6745,  102.0, 22.1480,
190, 6745,  104.0, 22.0706,
190, 6745,  106.0, 21.9944,
190, 6745,  108.0, 21.9042,
190, 6745,  110.0, 21.8337,
190, 6745,  112.0, 21.7787,
190, 6745,  114.0, 21.7264,
190, 6745,  116.0, 21.6621,
190, 6745,  118.0, 21.5858,
190, 6745,  120.0, 21.5140,
190, 6745,  122.0, 21.4619,
190, 6745,  124.0, 21.4264,
190, 6745,  126.0, 21.3795,
190, 6745,  128.0, 21.3264,
190, 6745,  130.0, 21.2765,
190, 6745,  132.0, 21.2249,
190, 6745,  134.0, 21.1736,
190, 6745,  136.0, 21.1362,
190, 6745,  138.0, 21.0851,
190, 6745,  140.0, 21.0184,
190, 6745,  142.0, 20.9668,
190, 6745,  144.0, 20.8826,
190, 6745,  146.0, 20.7966,
190, 6745,  148.0, 20.7098,
190, 6745,  150.0, 20.5911,
190, 6745,  152.0, 20.5022,
190, 6745,  154.0, 20.3611,
190, 6745,  156.0, 20.2448,
190, 6745,  158.0, 20.1366,
190, 6745,  160.0, 20.0276,
190, 6745,  162.0, 19.9167,
190, 6745,  164.0, 19.7868,
190, 6745,  166.0, 19.6661,
190, 6745,  168.0, 19.5434,
190, 6745,  170.0, 19.4356,
190, 6745,  172.0, 19.3269,
190, 6745,  174.0, 19.2072,
190, 6745,  176.0, 19.0947,
190, 6745,  178.0, 18.9827,
190, 6745,  180.0, 18.8491,
190, 6745,  182.0, 18.7407,
190, 6745,  184.0, 18.6284,
190, 6745,  186.0, 18.4990,
190, 6745,  188.0, 18.3852,
190, 6745,  190.0, 18.2571,
190, 6745,  192.0, 18.1260,
190, 6745,  194.0, 18.0180,
190, 6745,  196.0, 17.9304,
190, 6745,  198.0, 17.8440,
190, 6745,  200.0, 17.7326,
191, 6790,    0.0, 24.6977,
191, 6790,    2.0, 24.6736,
191, 6790,    4.0, 24.6739,
191, 6790,    6.0, 24.6729,
191, 6790,    8.0, 24.6748,
191, 6790,   10.0, 24.6699,
191, 6790,   12.0, 24.6687,
191, 6790,   14.0, 24.6613,
191, 6790,   16.0, 24.6532,
191, 6790,   18.0, 24.6493,
191, 6790,   20.0, 24.6475,
191, 6790,   22.0, 24.6378,
191, 6790,   24.0, 24.6389,
191, 6790,   26.0, 24.6324,
191, 6790,   28.0, 24.6271,
191, 6790,   30.0, 24.6195,
191, 6790,   32.0, 24.6143,
191, 6790,   34.0, 24.6087,
191, 6790,   36.0, 24.6021,
191, 6790,   38.0, 24.5856,
191, 6790,   40.0, 24.5761,
191, 6790,   42.0, 24.5666,
191, 6790,   44.0, 24.5546,
191, 6790,   46.0, 24.5320,
191, 6790,   48.0, 24.5131,
191, 6790,   50.0, 24.4854,
191, 6790,   52.0, 24.4442,
191, 6790,   54.0, 24.3793,
191, 6790,   56.0, 24.3310,
191, 6790,   58.0, 24.2874,
191, 6790,   60.0, 24.2456,
191, 6790,   62.0, 24.1941,
191, 6790,   64.0, 24.1521,
191, 6790,   66.0, 24.1002,
191, 6790,   68.0, 24.0609,
191, 6790,   70.0, 23.9884,
191, 6790,   72.0, 23.9377,
191, 6790,   74.0, 23.9110,
191, 6790,   76.0, 23.8707,
191, 6790,   78.0, 23.8414,
191, 6790,   80.0, 23.8031,
191, 6790,   82.0, 23.7682,
191, 6790,   84.0, 23.7211,
191, 6790,   86.0, 23.6817,
191, 6790,   88.0, 23.6439,
191, 6790,   90.0, 23.5969,
191, 6790,   92.0, 23.5414,
191, 6790,   94.0, 23.4775,
191, 6790,   96.0, 23.4450,
191, 6790,   98.0, 23.4098,
191, 6790,  100.0, 23.3600,
191, 6790,  102.0, 23.3152,
191, 6790,  104.0, 23.2703,
191, 6790,  106.0, 23.2291,
191, 6790,  108.0, 23.1764,
191, 6790,  110.0, 23.1286,
191, 6790,  112.0, 23.0854,
191, 6790,  114.0, 23.0208,
191, 6790,  116.0, 22.9720,
191, 6790,  118.0, 22.9315,
191, 6790,  120.0, 22.8762,
191, 6790,  122.0, 22.8015,
191, 6790,  124.0, 22.7496,
191, 6790,  126.0, 22.6832,
191, 6790,  128.0, 22.6208,
191, 6790,  130.0, 22.5299,
191, 6790,  132.0, 22.4745,
191, 6790,  134.0, 22.3827,
191, 6790,  136.0, 22.3038,
191, 6790,  138.0, 22.2154,
191, 6790,  140.0, 22.1340,
191, 6790,  142.0, 22.0719,
191, 6790,  144.0, 22.0019,
191, 6790,  146.0, 21.9234,
191, 6790,  148.0, 21.8361,
191, 6790,  150.0, 21.7683,
191, 6790,  152.0, 21.6872,
191, 6790,  154.0, 21.6244,
191, 6790,  156.0, 21.5562,
191, 6790,  158.0, 21.4731,
191, 6790,  160.0, 21.3446,
191, 6790,  162.0, 21.2149,
191, 6790,  164.0, 21.0989,
191, 6790,  166.0, 21.0065,
191, 6790,  168.0, 20.9013,
191, 6790,  170.0, 20.8240,
191, 6790,  172.0, 20.7356,
191, 6790,  174.0, 20.6402,
191, 6790,  176.0, 20.5799,
191, 6790,  178.0, 20.5162,
191, 6790,  180.0, 20.4259,
191, 6790,  182.0, 20.3167,
191, 6790,  184.0, 20.1945,
191, 6790,  186.0, 20.0661,
191, 6790,  188.0, 19.9681,
191, 6790,  190.0, 19.8476,
191, 6790,  192.0, 19.7329,
191, 6790,  194.0, 19.6149,
191, 6790,  196.0, 19.5171,
191, 6790,  198.0, 19.3860,
191, 6790,  200.0, 19.2364,
192, 6826,    0.0, 25.5662,
192, 6826,    2.0, 25.5271,
192, 6826,    4.0, 25.5290,
192, 6826,    6.0, 25.5306,
192, 6826,    8.0, 25.5317,
192, 6826,   10.0, 25.5305,
192, 6826,   12.0, 25.5294,
192, 6826,   14.0, 25.5308,
192, 6826,   16.0, 25.5302,
192, 6826,   18.0, 25.5271,
192, 6826,   20.0, 25.5243,
192, 6826,   22.0, 25.5186,
192, 6826,   24.0, 25.5121,
192, 6826,   26.0, 25.4898,
192, 6826,   28.0, 25.4310,
192, 6826,   30.0, 25.2517,
192, 6826,   32.0, 25.1085,
192, 6826,   34.0, 25.0058,
192, 6826,   36.0, 24.8784,
192, 6826,   38.0, 24.8082,
192, 6826,   40.0, 24.7662,
192, 6826,   42.0, 24.7452,
192, 6826,   44.0, 24.7097,
192, 6826,   46.0, 24.6538,
192, 6826,   48.0, 24.5931,
192, 6826,   50.0, 24.5535,
192, 6826,   52.0, 24.5179,
192, 6826,   54.0, 24.4682,
192, 6826,   56.0, 24.4432,
192, 6826,   58.0, 24.4088,
192, 6826,   60.0, 24.3506,
192, 6826,   62.0, 24.3025,
192, 6826,   64.0, 24.2592,
192, 6826,   66.0, 24.1982,
192, 6826,   68.0, 24.1538,
192, 6826,   70.0, 24.1096,
192, 6826,   72.0, 24.0856,
192, 6826,   74.0, 24.0488,
192, 6826,   76.0, 24.0220,
192, 6826,   78.0, 23.9488,
192, 6826,   80.0, 23.9026,
192, 6826,   82.0, 23.8235,
192, 6826,   84.0, 23.7494,
192, 6826,   86.0, 23.6864,
192, 6826,   88.0, 23.6406,
192, 6826,   90.0, 23.5713,
192, 6826,   92.0, 23.4836,
192, 6826,   94.0, 23.4147,
192, 6826,   96.0, 23.3482,
192, 6826,   98.0, 23.3084,
192, 6826,  100.0, 23.2604,
192, 6826,  102.0, 23.2170,
192, 6826,  104.0, 23.1856,
192, 6826,  106.0, 23.1507,
192, 6826,  108.0, 23.1270,
192, 6826,  110.0, 23.0773,
192, 6826,  112.0, 23.0136,
192, 6826,  114.0, 22.9609,
192, 6826,  116.0, 22.9248,
192, 6826,  118.0, 22.8955,
192, 6826,  120.0, 22.8561,
192, 6826,  122.0, 22.8099,
192, 6826,  124.0, 22.7409,
192, 6826,  126.0, 22.6796,
192, 6826,  128.0, 22.6304,
192, 6826,  130.0, 22.5953,
192, 6826,  132.0, 22.5427,
192, 6826,  134.0, 22.4936,
192, 6826,  136.0, 22.4241,
192, 6826,  138.0, 22.3826,
192, 6826,  140.0, 22.3465,
192, 6826,  142.0, 22.3091,
192, 6826,  144.0, 22.2428,
192, 6826,  146.0, 22.1851,
192, 6826,  148.0, 22.1295,
192, 6826,  150.0, 22.0951,
192, 6826,  152.0, 22.0323,
192, 6826,  154.0, 21.9579,
192, 6826,  156.0, 21.9166,
192, 6826,  158.0, 21.8783,
192, 6826,  160.0, 21.8330,
192, 6826,  162.0, 21.7758,
192, 6826,  164.0, 21.7430,
192, 6826,  166.0, 21.6847,
192, 6826,  168.0, 21.6225,
192, 6826,  170.0, 21.5414,
192, 6826,  172.0, 21.5026,
192, 6826,  174.0, 21.4546,
192, 6826,  176.0, 21.4028,
192, 6826,  178.0, 21.3261,
192, 6826,  180.0, 21.2639,
192, 6826,  182.0, 21.2160,
192, 6826,  184.0, 21.1649,
192, 6826,  186.0, 21.1008,
192, 6826,  188.0, 21.0170,
192, 6826,  190.0, 20.9431,
192, 6826,  192.0, 20.8410,
192, 6826,  194.0, 20.6966,
192, 6826,  196.0, 20.5757,
192, 6826,  198.0, 20.4807,
192, 6826,  200.0, 20.3561,
193, 6854,    0.0, 25.6369,
193, 6854,    2.0, 25.6635,
193, 6854,    4.0, 25.6574,
193, 6854,    6.0, 25.6536,
193, 6854,    8.0, 25.6534,
193, 6854,   10.0, 25.6562,
193, 6854,   12.0, 25.6478,
193, 6854,   14.0, 25.6392,
193, 6854,   16.0, 25.6326,
193, 6854,   18.0, 25.6266,
193, 6854,   20.0, 25.6236,
193, 6854,   22.0, 25.6194,
193, 6854,   24.0, 25.6157,
193, 6854,   26.0, 25.6102,
193, 6854,   28.0, 25.6046,
193, 6854,   30.0, 25.5996,
193, 6854,   32.0, 25.5933,
193, 6854,   34.0, 25.5857,
193, 6854,   36.0, 25.5788,
193, 6854,   38.0, 25.5702,
193, 6854,   40.0, 25.5658,
193, 6854,   42.0, 25.5590,
193, 6854,   44.0, 25.5427,
193, 6854,   46.0, 25.5149,
193, 6854,   48.0, 25.4581,
193, 6854,   50.0, 25.3804,
193, 6854,   52.0, 25.2764,
193, 6854,   54.0, 25.1364,
193, 6854,   56.0, 24.9710,
193, 6854,   58.0, 24.8393,
193, 6854,   60.0, 24.6967,
193, 6854,   62.0, 24.5282,
193, 6854,   64.0, 24.4072,
193, 6854,   66.0, 24.2811,
193, 6854,   68.0, 24.1617,
193, 6854,   70.0, 24.0527,
193, 6854,   72.0, 23.9538,
193, 6854,   74.0, 23.8627,
193, 6854,   76.0, 23.7647,
193, 6854,   78.0, 23.6844,
193, 6854,   80.0, 23.6140,
193, 6854,   82.0, 23.5473,
193, 6854,   84.0, 23.4615,
193, 6854,   86.0, 23.3832,
193, 6854,   88.0, 23.3122,
193, 6854,   90.0, 23.2257,
193, 6854,   92.0, 23.1459,
193, 6854,   94.0, 23.0793,
193, 6854,   96.0, 23.0190,
193, 6854,   98.0, 22.9418,
193, 6854,  100.0, 22.8563,
193, 6854,  102.0, 22.7979,
193, 6854,  104.0, 22.7534,
193, 6854,  106.0, 22.6951,
193, 6854,  108.0, 22.6321,
193, 6854,  110.0, 22.5603,
193, 6854,  112.0, 22.5054,
193, 6854,  114.0, 22.4327,
193, 6854,  116.0, 22.3534,
193, 6854,  118.0, 22.2866,
193, 6854,  120.0, 22.2145,
193, 6854,  122.0, 22.1290,
193, 6854,  124.0, 22.0607,
193, 6854,  126.0, 22.0136,
193, 6854,  128.0, 21.9588,
193, 6854,  130.0, 21.9028,
193, 6854,  132.0, 21.8230,
193, 6854,  134.0, 21.7374,
193, 6854,  136.0, 21.6405,
193, 6854,  138.0, 21.5503,
193, 6854,  140.0, 21.4838,
193, 6854,  142.0, 21.4061,
193, 6854,  144.0, 21.3244,
193, 6854,  146.0, 21.2406,
193, 6854,  148.0, 21.1826,
193, 6854,  150.0, 21.1080,
193, 6854,  152.0, 21.0130,
193, 6854,  154.0, 20.9304,
193, 6854,  156.0, 20.8562,
193, 6854,  158.0, 20.7643,
193, 6854,  160.0, 20.6775,
193, 6854,  162.0, 20.6055,
193, 6854,  164.0, 20.5343,
193, 6854,  166.0, 20.4574,
193, 6854,  168.0, 20.3741,
193, 6854,  170.0, 20.2744,
193, 6854,  172.0, 20.1562,
193, 6854,  174.0, 20.0216,
193, 6854,  176.0, 19.8962,
193, 6854,  178.0, 19.7850,
193, 6854,  180.0, 19.6633,
193, 6854,  182.0, 19.5641,
193, 6854,  184.0, 19.4735,
193, 6854,  186.0, 19.3547,
193, 6854,  188.0, 19.2570,
193, 6854,  190.0, 19.1516,
193, 6854,  192.0, 19.0413,
193, 6854,  194.0, 18.9639,
193, 6854,  196.0, 18.8668,
193, 6854,  198.0, 18.7429,
193, 6854,  200.0, 18.6217,
194, 6881,    0.0, 26.4091,
194, 6881,    2.0, 26.4332,
194, 6881,    4.0, 26.4363,
194, 6881,    6.0, 26.4374,
194, 6881,    8.0, 26.4358,
194, 6881,   10.0, 26.4353,
194, 6881,   12.0, 26.4302,
194, 6881,   14.0, 26.4217,
194, 6881,   16.0, 26.4103,
194, 6881,   18.0, 26.4031,
194, 6881,   20.0, 26.3963,
194, 6881,   22.0, 26.3887,
194, 6881,   24.0, 26.3813,
194, 6881,   26.0, 26.3735,
194, 6881,   28.0, 26.3508,
194, 6881,   30.0, 26.3257,
194, 6881,   32.0, 26.2924,
194, 6881,   34.0, 26.2488,
194, 6881,   36.0, 26.2082,
194, 6881,   38.0, 26.1793,
194, 6881,   40.0, 26.1532,
194, 6881,   42.0, 26.0996,
194, 6881,   44.0, 26.0665,
194, 6881,   46.0, 26.0388,
194, 6881,   48.0, 26.0151,
194, 6881,   50.0, 25.9908,
194, 6881,   52.0, 25.9735,
194, 6881,   54.0, 25.9526,
194, 6881,   56.0, 25.9271,
194, 6881,   58.0, 25.9062,
194, 6881,   60.0, 25.8869,
194, 6881,   62.0, 25.8596,
194, 6881,   64.0, 25.8240,
194, 6881,   66.0, 25.7785,
194, 6881,   68.0, 25.7196,
194, 6881,   70.0, 25.6477,
194, 6881,   72.0, 25.5975,
194, 6881,   74.0, 25.5274,
194, 6881,   76.0, 25.4640,
194, 6881,   78.0, 25.3524,
194, 6881,   80.0, 25.2484,
194, 6881,   82.0, 25.1247,
194, 6881,   84.0, 25.0233,
194, 6881,   86.0, 24.9139,
194, 6881,   88.0, 24.8036,
194, 6881,   90.0, 24.6920,
194, 6881,   92.0, 24.5581,
194, 6881,   94.0, 24.4181,
194, 6881,   96.0, 24.2650,
194, 6881,   98.0, 24.1025,
194, 6881,  100.0, 23.9371,
194, 6881,  102.0, 23.7206,
194, 6881,  104.0, 23.5994,
194, 6881,  106.0, 23.4501,
194, 6881,  108.0, 23.3082,
194, 6881,  110.0, 23.1514,
194, 6881,  112.0, 22.9811,
194, 6881,  114.0, 22.8847,
194, 6881,  116.0, 22.7232,
194, 6881,  118.0, 22.5880,
194, 6881,  120.0, 22.4796,
194, 6881,  122.0, 22.3360,
194, 6881,  124.0, 22.2081,
194, 6881,  126.0, 22.0537,
194, 6881,  128.0, 21.9045,
194, 6881,  130.0, 21.6999,
194, 6881,  132.0, 21.5340,
