# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# STN,YYYYMMDD,   TG
  260,20190619,  187
  260,20190620,  168
  260,20190621,  154
  260,20190622,  169
  260,20190623,  226
  260,20190624,  252
  260,20190625,  263
  260,20190626,  191
  260,20190627,  164
  260,20190628,  182
  260,20190629,  226
  260,20190630,  207
  260,20190701,  180
  260,20190702,  173
  260,20190703,  150
  260,20190704,  164
  260,20190705,  188
  260,20190706,  164
  260,20190707,  140
  260,20190708,  138
  260,20190709,  147
  260,20190710,  147
  260,20190711,  188
  260,20190712,  168
  260,20190713,  168
  260,20190714,  157
  260,20190715,  155
  260,20190716,  157
  260,20190717,  175
  260,20190718,  190
  260,20190719,  194
  260,20190720,  194
  260,20190721,  185
  260,20190722,  206
  260,20190723,  241
  260,20190724,  264
  260,20190725,  288
  260,20190726,  288
  260,20190727,  228
  260,20190728,  195
  260,20190729,  194
  260,20190730,  218
  260,20190731,  181
  260,20190801,  183
  260,20190802,  183
  260,20190803,  176
  260,20190804,  191
  260,20190805,  207
  260,20190806,  191
  260,20190807,  191
  260,20190808,  185
  260,20190809,  199
  260,20190810,  202
  260,20190811,  182
  260,20190812,  160
  260,20190813,  146
  260,20190814,  164
  260,20190815,  172
  260,20190816,  174
  260,20190817,  174
  260,20190818,  168
  260,20190819,  164
  260,20190820,  155
  260,20190821,  153
  260,20190822,  162
  260,20190823,  176
  260,20190824,  200
  260,20190825,  212
  260,20190826,  234
  260,20190827,  240
  260,20190828,  223
  260,20190829,  185
  260,20190830,  165
  260,20190831,  196
  260,20190901,  164
  260,20190902,  159
  260,20190903,  162
  260,20190904,  150
  260,20190905,  134
  260,20190906,  140
  260,20190907,  138
  260,20190908,  129
  260,20190909,  114
  260,20190910,  124
  260,20190911,  149
  260,20190912,  184
  260,20190913,  165
  260,20190914,  132
  260,20190915,  152
  260,20190916,  134
  260,20190917,  116
  260,20190918,  109
  260,20190919,  116
  260,20190920,  119
  260,20190921,  158
  260,20190922,  186
  260,20190923,  160
  260,20190924,  150
  260,20190925,  153
  260,20190926,  159
  260,20190927,  155
  260,20190928,  155
  260,20190929,  150
  260,20190930,  143
  260,20191001,  151
  260,20191002,  105
  260,20191003,  114
  260,20191004,  106
  260,20191005,   99
  260,20191006,   90
  260,20191007,   99
  260,20191008,  132
  260,20191009,  117
  260,20191010,  125
  260,20191011,  147
  260,20191012,  124
  260,20191013,  163
  260,20191014,  150
  260,20191015,  150
  260,20191016,  131
  260,20191017,  131
  260,20191018,  125
  260,20191019,  120
  260,20191020,  109
  260,20191021,  121
  260,20191022,  114
  260,20191023,  115
  260,20191024,  146
  260,20191025,  138
  260,20191026,  164
  260,20191027,   95
  260,20191028,   63
  260,20191029,   60
  260,20191030,   45
  260,20191031,   34
  260,20191101,   76
  260,20191102,  132
  260,20191103,  105
  260,20191104,  103
  260,20191105,   92
  260,20191106,   84
  260,20191107,   78
  260,20191108,   49
  260,20191109,   68
  260,20191110,   24
  260,20191111,   52
  260,20191112,   52
  260,20191113,   60
  260,20191114,   57
  260,20191115,   43
  260,20191116,   39
  260,20191117,   47
  260,20191118,   66
  260,20191119,   46
  260,20191120,   15
  260,20191121,   30
  260,20191122,   67
  260,20191123,   60
  260,20191124,   48
  260,20191125,   72
  260,20191126,   96
  260,20191127,  104
  260,20191128,   93
  260,20191129,   43
  260,20191130,    9
  260,20191201,    2
  260,20191202,   45
  260,20191203,   49
  260,20191204,   13
  260,20191205,   16
  260,20191206,   66
  260,20191207,   94
  260,20191208,   93
  260,20191209,   65
  260,20191210,   53
  260,20191211,   64
  260,20191212,   45
  260,20191213,   48
  260,20191214,   60
  260,20191215,   72
  260,20191216,   70
  260,20191217,   99
  260,20191218,   68
  260,20191219,  106
  260,20191220,  103
  260,20191221,   72
  260,20191222,   78
  260,20191223,   79
  260,20191224,   83
  260,20191225,   78
  260,20191226,   58
  260,20191227,   33
  260,20191228,   -1
  260,20191229,   12
  260,20191230,   46
  260,20191231,   42
  260,20200101,    8
  260,20200102,   39
  260,20200103,   76
  260,20200104,   67
  260,20200105,   69
  260,20200106,   60
  260,20200107,   66
  260,20200108,  104
  260,20200109,  115
  260,20200110,   68
  260,20200111,   60
  260,20200112,   75
  260,20200113,   78
  260,20200114,  106
  260,20200115,   94
  260,20200116,   72
  260,20200117,   83
  260,20200118,   45
  260,20200119,   35
  260,20200120,   29
  260,20200121,    7
  260,20200122,   44
  260,20200123,   37
  260,20200124,   23
  260,20200125,   20
  260,20200126,   55
  260,20200127,   82
  260,20200128,   54
  260,20200129,   60
  260,20200130,   85
  260,20200131,  109
  260,20200201,  106
  260,20200202,   89
  260,20200203,   92
  260,20200204,   51
  260,20200205,   48
  260,20200206,   50
  260,20200207,   39
  260,20200208,   70
  260,20200209,  100
  260,20200210,   80
  260,20200211,   63
  260,20200212,   55
  260,20200213,   57
  260,20200214,   73
  260,20200215,  106
  260,20200216,  121
  260,20200217,   81
  260,20200218,   76
  260,20200219,   62
  260,20200220,   82
  260,20200221,   73
  260,20200222,   92
  260,20200223,   87
  260,20200224,   76
  260,20200225,   66
  260,20200226,   34
  260,20200227,   27
  260,20200228,   46
  260,20200229,   87
  260,20200301,   66
  260,20200302,   55
  260,20200303,   44
  260,20200304,   65
  260,20200305,   55
  260,20200306,   62
  260,20200307,   66
  260,20200308,   87
  260,20200309,   78
  260,20200310,  101
  260,20200311,  110
  260,20200312,   84
  260,20200313,   66
  260,20200314,   67
  260,20200315,   96
  260,20200316,   75
  260,20200317,   86
  260,20200318,  105
  260,20200319,   85
  260,20200320,   67
  260,20200321,   46
  260,20200322,   46
  260,20200323,   47
  260,20200324,   49
  260,20200325,   55
  260,20200326,   66
  260,20200327,   85
  260,20200328,   74
  260,20200329,   47
  260,20200330,   38
  260,20200331,   41
  260,20200401,   39
  260,20200402,   70
  260,20200403,   66
  260,20200404,   73
  260,20200405,  126
  260,20200406,  143
  260,20200407,  122
  260,20200408,  150
  260,20200409,  133
  260,20200410,  115
  260,20200411,  122
  260,20200412,  140
  260,20200413,   78
  260,20200414,   60
  260,20200415,   85
  260,20200416,  130
  260,20200417,  109
  260,20200418,  111
  260,20200419,  125
  260,20200420,  127
  260,20200421,  139
  260,20200422,  152
  260,20200423,  158
  260,20200424,  124
  260,20200425,   98
  260,20200426,   90
  260,20200427,  124
  260,20200428,   94
  260,20200429,  117
  260,20200430,  115
  260,20200501,  105
  260,20200502,  103
  260,20200503,  110
  260,20200504,  108
  260,20200505,   92
  260,20200506,  106
  260,20200507,  120
  260,20200508,  145
  260,20200509,  171
  260,20200510,  129
  260,20200511,   84
  260,20200512,   77
  260,20200513,   72
  260,20200514,   71
  260,20200515,   85
  260,20200516,   98
  260,20200517,  121
  260,20200518,  149
  260,20200519,  166
  260,20200520,  162
  260,20200521,  192
  260,20200522,  190
  260,20200523,  153
  260,20200524,  135
  260,20200525,  155
  260,20200526,  163
  260,20200527,  158
  260,20200528,  141
  260,20200529,  153
  260,20200530,  178
  260,20200531,  172
  260,20200601,  188
  260,20200602,  201
  260,20200603,  175
  260,20200604,  128
  260,20200605,   99
  260,20200606,  116
  260,20200607,  127
  260,20200608,  146
  260,20200609,  133
  260,20200610,  139
  260,20200611,  157
  260,20200612,  195
  260,20200613,  202
  260,20200614,  183
  260,20200615,  191
  260,20200616,  179
  260,20200617,  190
  260,20200618,  176
  260,20200619,  172
  260,20200620,  167
  260,20200621,  186
  260,20200622,  178
  260,20200623,  197
  260,20200624,  233
  260,20200625,  240
  260,20200626,  242
  260,20200627,  206
  260,20200628,  179
  260,20200629,  160
  260,20200630,  160
  260,20200701,  179
  260,20200702,  171
  260,20200703,  177
  260,20200704,  165
  260,20200705,  179
  260,20200706,  149
  260,20200707,  146
  260,20200708,  146
  260,20200709,  167
  260,20200710,  146
  260,20200711,  141
  260,20200712,  149
  260,20200713,  172
  260,20200714,  157
  260,20200715,  159
  260,20200716,  163
  260,20200717,  183
  260,20200718,  194
  260,20200719,  179
  260,20200720,  161
  260,20200721,  145
  260,20200722,  145
  260,20200723,  184
  260,20200724,  185
  260,20200725,  184
  260,20200726,  187
  260,20200727,  184
  260,20200728,  179
  260,20200729,  162
  260,20200730,  183
  260,20200731,  245
  260,20200801,  206
  260,20200802,  168
  260,20200803,  154
  260,20200804,  164
  260,20200805,  206
  260,20200806,  223
  260,20200807,  247
  260,20200808,  264
  260,20200809,  267
  260,20200810,  261
  260,20200811,  270
  260,20200812,  263
  260,20200813,  251
  260,20200814,  233
  260,20200815,  225
  260,20200816,  225
  260,20200817,  189
  260,20200818,  183
  260,20200819,  213
  260,20200820,  232
  260,20200821,  239
  260,20200822,  192
  260,20200823,  176
  260,20200824,  165
  260,20200825,  170
  260,20200826,  161
  260,20200827,  160
  260,20200828,  161
  260,20200829,  149
  260,20200830,  153
  260,20200831,  145
  260,20200901,  135
  260,20200902,  148
  260,20200903,  163
  260,20200904,  173
  260,20200905,  148
  260,20200906,  142
  260,20200907,  155
  260,20200908,  173
  260,20200909,  168
  260,20200910,  132
  260,20200911,  137
  260,20200912,  142
  260,20200913,  164
  260,20200914,  186
  260,20200915,  212
  260,20200916,  184
  260,20200917,  135
  260,20200918,  145
  260,20200919,  154
  260,20200920,  149
  260,20200921,  149
  260,20200922,  141
  260,20200923,  162
  260,20200924,  137
  260,20200925,  109
  260,20200926,  128
  260,20200927,  142
  260,20200928,  128
  260,20200929,  151
  260,20200930,  153
  260,20201001,  131
  260,20201002,  129
  260,20201003,  126
  260,20201004,  119
  260,20201005,  122
  260,20201006,  128
  260,20201007,  124
  260,20201008,  131
  260,20201009,  118
  260,20201010,   87
  260,20201011,   94
  260,20201012,   94
  260,20201013,   96
  260,20201014,   92
  260,20201015,   94
  260,20201016,   83
  260,20201017,   71
  260,20201018,   88
  260,20201019,   94
  260,20201020,  117
  260,20201021,  154
  260,20201022,  139
  260,20201023,  120
  260,20201024,  139
  260,20201025,  121
  260,20201026,  104
  260,20201027,  101
  260,20201028,  100
  260,20201029,  107
  260,20201030,  143
  260,20201031,  135
  260,20201101,  143
  260,20201102,  158
  260,20201103,   92
  260,20201104,   67
  260,20201105,   64
  260,20201106,   84
  260,20201107,   68
  260,20201108,   84
  260,20201109,  121
  260,20201110,  124
  260,20201111,  114
  260,20201112,  102
  260,20201113,   95
  260,20201114,  124
  260,20201115,  127
  260,20201116,  102
  260,20201117,  120
  260,20201118,  128
  260,20201119,   82
  260,20201120,   60
  260,20201121,   87
  260,20201122,   89
  260,20201123,   61
  260,20201124,   79
  260,20201125,   67
  260,20201126,   88
  260,20201127,   63
  260,20201128,   42
  260,20201129,    9
  260,20201130,   24
  260,20201201,   81
  260,20201202,   58
  260,20201203,   55
  260,20201204,   50
  260,20201205,   13
  260,20201206,   18
  260,20201207,   42
  260,20201208,   18
  260,20201209,    8
  260,20201210,    6
  260,20201211,   26
  260,20201212,   65
  260,20201213,   69
  260,20201214,   96
  260,20201215,   87
  260,20201216,   72
  260,20201217,   89
  260,20201218,   79
  260,20201219,   83
  260,20201220,   86
  260,20201221,   79
  260,20201222,  106
  260,20201223,  109
  260,20201224,   54
  260,20201225,   32
  260,20201226,   45
  260,20201227,   50
  260,20201228,   36
  260,20201229,   37
  260,20201230,   42
  260,20201231,   21
  260,20210101,   30
  260,20210102,   36
  260,20210103,   33
  260,20210104,   28
  260,20210105,   29
  260,20210106,   24
  260,20210107,   26
  260,20210108,   11
  260,20210109,   -6
  260,20210110,   16
  260,20210111,   50
  260,20210112,   52
  260,20210113,   43
  260,20210114,   12
  260,20210115,   12
  260,20210116,    8
  260,20210117,   34
  260,20210118,   48
  260,20210119,   77
  260,20210120,   90
  260,20210121,   70
  260,20210122,   40
  260,20210123,   32
  260,20210124,   24
  260,20210125,   23
  260,20210126,   45
  260,20210127,   47
  260,20210128,   51
  260,20210129,   74
  260,20210130,    4
  260,20210131,  -15
  260,20210201,   10
  260,20210202,   50
  260,20210203,   86
  260,20210204,   66
  260,20210205,   68
  260,20210206,   26
  260,20210207,  -41
  260,20210208,  -56
  260,20210209,  -44
  260,20210210,  -37
  260,20210211,  -48
  260,20210212,  -58
  260,20210213,  -52
  260,20210214,   -6
  260,20210215,   29
  260,20210216,   73
  260,20210217,   95
  260,20210218,   81
  260,20210219,   71
  260,20210220,  117
  260,20210221,  107
  260,20210222,  122
  260,20210223,  134
  260,20210224,  137
  260,20210225,  114
  260,20210226,   65
  260,20210227,   43
  260,20210228,   40
  260,20210301,   55
  260,20210302,   63
  260,20210303,   45
  260,20210304,   42
  260,20210305,   19
  260,20210306,    7
  260,20210307,   14
  260,20210308,   54
  260,20210309,   51
  260,20210310,   57
  260,20210311,   94
  260,20210312,   71
  260,20210313,   69
  260,20210314,   67
  260,20210315,   66
  260,20210316,   56
  260,20210317,   50
  260,20210318,   44
  260,20210319,   46
  260,20210320,   43
  260,20210321,   61
  260,20210322,   57
  260,20210323,   65
  260,20210324,   67
  260,20210325,   82
  260,20210326,   97
  260,20210327,   69
  260,20210328,   97
  260,20210329,  123
  260,20210330,  113
  260,20210331,  138
  260,20210401,   96
  260,20210402,   53
  260,20210403,   72
  260,20210404,   63
  260,20210405,   42
  260,20210406,   25
  260,20210407,   34
  260,20210408,   55
  260,20210409,   78
  260,20210410,   50
  260,20210411,   42
  260,20210412,   35
  260,20210413,   42
  260,20210414,   45
  260,20210415,   53
  260,20210416,   65
  260,20210417,   71
  260,20210418,   84
  260,20210419,   88
  260,20210420,  109
  260,20210421,   81
  260,20210422,   67
  260,20210423,   71
  260,20210424,   76
  260,20210425,   71
  260,20210426,   73
  260,20210427,   92
  260,20210428,  108
  260,20210429,   77
  260,20210430,   78
  260,20210501,   77
  260,20210502,   68
  260,20210503,   99
  260,20210504,   90
  260,20210505,   71
  260,20210506,   59
  260,20210507,   65
  260,20210508,  104
  260,20210509,  185
  260,20210510,  159
  260,20210511,  136
  260,20210512,  115
  260,20210513,  121
  260,20210514,  111
  260,20210515,  106
  260,20210516,  114
  260,20210517,  111
  260,20210518,  113
  260,20210519,  104
  260,20210520,  122
  260,20210521,  132
  260,20210522,  105
  260,20210523,  117
  260,20210524,  112
  260,20210525,  102
  260,20210526,  108
  260,20210527,  105
  260,20210528,  126
  260,20210529,  125
  260,20210530,  149
  260,20210531,  167
  260,20210601,  185
  260,20210602,  210
  260,20210603,  207
  260,20210604,  200
  260,20210605,  157
  260,20210606,  165
  260,20210607,  168
  260,20210608,  191
  260,20210609,  190
  260,20210610,  193
  260,20210611,  186
  260,20210612,  167
  260,20210613,  166
  260,20210614,  203
  260,20210615,  183
  260,20210616,  216
  260,20210617,  240
  260,20210618,  224
  260,20210619,  181
  260,20210620,  186
  260,20210621,  140
  260,20210622,  145
  260,20210623,  146
  260,20210624,  150
  260,20210625,  148
  260,20210626,  198
  260,20210627,  208
  260,20210628,  203
  260,20210629,  173
  260,20210630,  140
  260,20210701,  150
  260,20210702,  166
  260,20210703,  184
  260,20210704,  181
  260,20210705,  167
  260,20210706,  180
  260,20210707,  172
  260,20210708,  181
  260,20210709,  176
  260,20210710,  184
  260,20210711,  188
  260,20210712,  197
  260,20210713,  188
  260,20210714,  188
  260,20210715,  178
  260,20210716,  180
  260,20210717,  200
  260,20210718,  202
  260,20210719,  174
  260,20210720,  172
  260,20210721,  194
  260,20210722,  183
  260,20210723,  170
  260,20210724,  182
  260,20210725,  197
  260,20210726,  183
  260,20210727,  176
  260,20210728,  176
  260,20210729,  173
  260,20210730,  170
  260,20210731,  164
  260,20210801,  160
  260,20210802,  153
  260,20210803,  143
  260,20210804,  161
  260,20210805,  183
  260,20210806,  188
  260,20210807,  170
  260,20210808,  163
  260,20210809,  166
  260,20210810,  168
  260,20210811,  174
  260,20210812,  190
  260,20210813,  177
  260,20210814,  176
  260,20210815,  191
  260,20210816,  159
  260,20210817,  147
  260,20210818,  168
  260,20210819,  165
  260,20210820,  175
  260,20210821,  187
  260,20210822,  179
  260,20210823,  182
  260,20210824,  171
  260,20210825,  162
  260,20210826,  163
  260,20210827,  158
  260,20210828,  170
  260,20210829,  162
  260,20210830,  176
  260,20210831,  163
  260,20210901,  165
  260,20210902,  163
  260,20210903,  164
  260,20210904,  154
  260,20210905,  156
  260,20210906,  165
  260,20210907,  183
  260,20210908,  194
  260,20210909,  197
  260,20210910,  195
  260,20210911,  183
  260,20210912,  159
  260,20210913,  145
  260,20210914,  173
  260,20210915,  168
  260,20210916,  162
  260,20210917,  159
  260,20210918,  153
  260,20210919,  154
  260,20210920,  119
  260,20210921,  118
  260,20210922,  132
  260,20210923,  158
  260,20210924,  179
  260,20210925,  169
  260,20210926,  177
  260,20210927,  154
  260,20210928,  140
  260,20210929,  118
  260,20210930,  123
  260,20211001,  135
  260,20211002,  144
  260,20211003,  129
  260,20211004,  135
  260,20211005,  127
  260,20211006,  123
  260,20211007,  105
  260,20211008,  107
  260,20211009,   98
  260,20211010,  102
  260,20211011,  118
  260,20211012,  101
  260,20211013,  101
  260,20211014,  137
  260,20211015,  105
  260,20211016,  103
  260,20211017,  113
  260,20211018,  115
  260,20211019,  163
  260,20211020,  156
  260,20211021,  100
  260,20211022,   84
  260,20211023,   73
  260,20211024,   79
  260,20211025,  107
  260,20211026,  126
  260,20211027,  134
  260,20211028,  114
  260,20211029,  131
  260,20211030,  120
  260,20211031,  115
  260,20211101,   94
  260,20211102,   70
  260,20211103,   50
  260,20211104,   58
  260,20211105,   77
  260,20211106,   97
  260,20211107,   99
  260,20211108,   81
  260,20211109,   82
  260,20211110,   89
  260,20211111,   97
  260,20211112,   74
  260,20211113,  109
  260,20211114,   97
  260,20211115,   66
  260,20211116,   51
  260,20211117,   82
  260,20211118,  100
  260,20211119,  119
  260,20211120,  101
  260,20211121,   80
  260,20211122,   36
  260,20211123,   64
  260,20211124,   61
  260,20211125,   55
  260,20211126,   44
  260,20211127,   30
  260,20211128,   22
  260,20211129,   43
  260,20211130,   86
  260,20211201,   80
  260,20211202,   23
  260,20211203,   35
  260,20211204,   49
  260,20211205,   43
  260,20211206,   30
  260,20211207,   40
  260,20211208,   51
  260,20211209,   36
  260,20211210,   30
  260,20211211,   43
  260,20211212,   89
  260,20211213,   97
  260,20211214,   90
  260,20211215,   98
  260,20211216,   65
  260,20211217,   77
  260,20211218,   62
  260,20211219,   68
  260,20211220,   35
  260,20211221,  -22
  260,20211222,  -24
  260,20211223,   23
  260,20211224,   78
  260,20211225,  -10
  260,20211226,  -10
  260,20211227,   56
  260,20211228,   88
  260,20211229,   95
  260,20211230,  129
  260,20211231,  128
  260,20220101,  123
  260,20220102,  117
  260,20220103,   97
  260,20220104,   65
  260,20220105,   51
  260,20220106,   37
  260,20220107,   37
  260,20220108,   29
  260,20220109,   46
  260,20220110,   17
  260,20220111,   23
  260,20220112,   40
  260,20220113,   43
  260,20220114,   46
  260,20220115,   23
  260,20220116,   53
  260,20220117,   64
  260,20220118,   34
  260,20220119,   36
  260,20220120,   35
  260,20220121,   41
  260,20220122,   64
  260,20220123,   61
  260,20220124,   45
  260,20220125,   30
  260,20220126,   42
  260,20220127,   70
  260,20220128,   66
  260,20220129,   91
  260,20220130,   60
  260,20220131,   57
  260,20220201,   74
  260,20220202,   87
  260,20220203,   76
  260,20220204,   67
  260,20220205,   64
  260,20220206,   74
  260,20220207,   63
  260,20220208,  100
  260,20220209,   89
  260,20220210,   68
  260,20220211,   38
  260,20220212,   26
  260,20220213,   61
  260,20220214,   90
  260,20220215,   75
  260,20220216,  111
  260,20220217,   90
  260,20220218,   84
  260,20220219,   61
  260,20220220,   82
  260,20220221,   65
  260,20220222,   71
  260,20220223,   80
  260,20220224,   62
  260,20220225,   47
  260,20220226,   22
  260,20220227,   42
  260,20220228,   45
  260,20220301,   52
  260,20220302,   56
  260,20220303,   50
  260,20220304,   42
  260,20220305,   26
  260,20220306,   24
  260,20220307,   23
  260,20220308,   49
  260,20220309,   61
  260,20220310,   85
  260,20220311,  101
  260,20220312,  112
  260,20220313,  121
  260,20220314,   90
  260,20220315,   74
  260,20220316,   91
  260,20220317,   76
  260,20220318,   78
  260,20220319,   88
  260,20220320,   45
  260,20220321,   77
  260,20220322,  103
  260,20220323,   98
  260,20220324,   94
  260,20220325,   86
  260,20220326,  104
  260,20220327,  103
  260,20220328,   83
  260,20220329,   82
  260,20220330,   60
  260,20220331,   19
  260,20220401,   21
  260,20220402,   24
  260,20220403,   30
  260,20220404,   71
  260,20220405,  100
  260,20220406,   97
  260,20220407,   80
  260,20220408,   63
  260,20220409,   58
  260,20220410,   62
  260,20220411,   91
  260,20220412,  138
  260,20220413,  131
  260,20220414,  121
  260,20220415,   98
  260,20220416,  105
  260,20220417,  108
  260,20220418,  120
  260,20220419,  123
  260,20220420,  122
  260,20220421,  126
  260,20220422,  131
  260,20220423,  136
  260,20220424,  120
  260,20220425,   86
  260,20220426,   92
  260,20220427,   75
  260,20220428,   88
  260,20220429,   88
  260,20220430,   79
  260,20220501,   91
  260,20220502,  108
  260,20220503,   97
  260,20220504,  103
  260,20220505,  121
  260,20220506,  137
  260,20220507,  147
  260,20220508,  119
  260,20220509,  143
  260,20220510,  171
  260,20220511,  164
  260,20220512,  142
  260,20220513,  145
  260,20220514,  156
  260,20220515,  183
  260,20220516,  178
  260,20220517,  185
  260,20220518,  192
  260,20220519,  169
  260,20220520,  133
  260,20220521,  140
  260,20220522,  156
  260,20220523,  158
  260,20220524,  133
  260,20220525,  137
  260,20220526,  161
  260,20220527,  138
  260,20220528,  119
  260,20220529,  104
  260,20220530,  104
  260,20220531,  119
  260,20220601,  126
  260,20220602,  137
  260,20220603,  173
  260,20220604,  168
  260,20220605,  164
  260,20220606,  139
  260,20220607,  155
  260,20220608,  156
  260,20220609,  164
  260,20220610,  177
  260,20220611,  179
  260,20220612,  160
  260,20220613,  144
  260,20220614,  152
  260,20220615,  178
  260,20220616,  178
  260,20220617,  221
  260,20220618,  212
  260,20220619,  148
  260,20220620,  150
  260,20220621,  157
  260,20220622,  186
  260,20220623,  228
  260,20220624,  190
  260,20220625,  184
  260,20220626,  175
  260,20220627,  162
  260,20220628,  176
  260,20220629,  206
  260,20220630,  178
  260,20220701,  162
  260,20220702,  181
  260,20220703,  167
  260,20220704,  165
  260,20220705,  157
  260,20220706,  168
  260,20220707,  164
  260,20220708,  179
  260,20220709,  171
  260,20220710,  173
  260,20220711,  181
  260,20220712,  208
  260,20220713,  215
  260,20220714,  172
  260,20220715,  170
  260,20220716,  172
  260,20220717,  178
  260,20220718,  223
  260,20220719,  269
  260,20220720,  237
  260,20220721,  177
  260,20220722,  175
  260,20220723,  183
  260,20220724,  228
  260,20220725,  210
  260,20220726,  171
  260,20220727,  158
  260,20220728,  172
  260,20220729,  189
  260,20220730,  192
  260,20220731,  191
  260,20220801,  181
  260,20220802,  210
  260,20220803,  230
  260,20220804,  214
  260,20220805,  174
  260,20220806,  157
  260,20220807,  166
  260,20220808,  173
  260,20220809,  194
  260,20220810,  223
  260,20220811,  240
  260,20220812,  238
  260,20220813,  224
  260,20220814,  240
  260,20220815,  224
  260,20220816,  211
  260,20220817,  194
  260,20220818,  199
  260,20220819,  193
  260,20220820,  188
  260,20220821,  177
  260,20220822,  199
  260,20220823,  217
  260,20220824,  231
  260,20220825,  242
  260,20220826,  192
  260,20220827,  168
  260,20220828,  156
  260,20220829,  169
  260,20220830,  185
  260,20220831,  184
  260,20220901,  187
  260,20220902,  197
  260,20220903,  195
  260,20220904,  189
  260,20220905,  211
  260,20220906,  209
  260,20220907,  187
  260,20220908,  174
  260,20220909,  158
  260,20220910,  169
  260,20220911,  157
  260,20220912,  174
  260,20220913,  181
  260,20220914,  155
  260,20220915,  149
  260,20220916,  125
  260,20220917,  124
  260,20220918,  111
  260,20220919,  125
  260,20220920,  122
  260,20220921,  103
  260,20220922,  109
  260,20220923,  134
  260,20220924,  127
  260,20220925,  113
  260,20220926,  115
  260,20220927,   91
  260,20220928,   95
  260,20220929,   79
  260,20220930,  113
  260,20221001,  142
  260,20221002,  132
  260,20221003,  111
  260,20221004,  143
  260,20221005,  157
  260,20221006,  123
  260,20221007,  134
  260,20221008,  113
  260,20221009,   97
  260,20221010,   96
  260,20221011,   84
  260,20221012,   89
  260,20221013,  120
  260,20221014,  126
  260,20221015,  136
  260,20221016,  145
  260,20221017,  155
  260,20221018,  112
  260,20221019,   88
  260,20221020,  122
  260,20221021,  149
  260,20221022,  137
  260,20221023,  151
  260,20221024,  152
  260,20221025,  137
  260,20221026,  150
  260,20221027,  157
  260,20221028,  160
  260,20221029,  158
  260,20221030,  144
  260,20221031,  128
  260,20221101,  147
  260,20221102,  123
  260,20221103,  126
  260,20221104,   89
  260,20221105,   90
  260,20221106,  104
  260,20221107,  130
  260,20221108,  131
  260,20221109,  123
  260,20221110,  115
  260,20221111,   91
  260,20221112,   75
  260,20221113,   69
  260,20221114,   55
  260,20221115,  107
  260,20221116,  106
  260,20221117,  101
  260,20221118,   76
  260,20221119,    4
  260,20221120,   -9
  260,20221121,   51
  260,20221122,   66
  260,20221123,   83
  260,20221124,   89
  260,20221125,   84
  260,20221126,   66
  260,20221127,   65
  260,20221128,   86
  260,20221129,   73
  260,20221130,   56
  260,20221201,   35
  260,20221202,   26
  260,20221203,   12
  260,20221204,   11
  260,20221205,   49
  260,20221206,   50
  260,20221207,   39
  260,20221208,   24
  260,20221209,    3
  260,20221210,   -5
  260,20221211,   13
  260,20221212,  -23
  260,20221213,  -42
  260,20221214,  -44
  260,20221215,  -27
  260,20221216,   -9
  260,20221217,  -18
  260,20221218,  -24
  260,20221219,   77
  260,20221220,  100
  260,20221221,   79
  260,20221222,   87
  260,20221223,   95
  260,20221224,   91
  260,20221225,   86
  260,20221226,   70
  260,20221227,   57
  260,20221228,   92
  260,20221229,   92
  260,20221230,   85
  260,20221231,  140
  260,20230101,  124
  260,20230102,   88
  260,20230103,   63
  260,20230104,  116
  260,20230105,  108
  260,20230106,  106
  260,20230107,  104
  260,20230108,   84
  260,20230109,   70
  260,20230110,   70
  260,20230111,  100
  260,20230112,  103
  260,20230113,   87
  260,20230114,   84
  260,20230115,   62
  260,20230116,   41
  260,20230117,   14
  260,20230118,   17
  260,20230119,   30
  260,20230120,    4
  260,20230121,  -14
  260,20230122,    4
  260,20230123,   26
  260,20230124,   17
  260,20230125,   -7
  260,20230126,   41
  260,20230127,   40
  260,20230128,   32
  260,20230129,   43
  260,20230130,   67
  260,20230131,   64
  260,20230201,   78
  260,20230202,   83
  260,20230203,   92
  260,20230204,   73
  260,20230205,   65
  260,20230206,   31
  260,20230207,   -3
  260,20230208,    1
  260,20230209,   18
  260,20230210,   36
  260,20230211,   77
  260,20230212,   71
  260,20230213,   67
  260,20230214,   40
  260,20230215,   53
  260,20230216,   83
