Hawaii Ocean Time-series : 06-Dec-2022 05:30:51
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, sal, nit, 
#, day, dbar, ITS-90, PSS-78, umol/kg, 
323, 11684,   86.0, 24.9300, 34.8379,  -9.000,
323, 11684,   88.0, 24.7840, 34.8473,  -9.000,
323, 11684,   90.0, 24.6580, 34.8623,  -9.000,
323, 11684,   92.0, 24.5694, 34.8730,  -9.000,
323, 11684,   94.0, 24.4649, 34.8835,  -9.000,
323, 11684,   96.0, 24.3419, 34.8950,  -9.000,
323, 11684,   98.0, 24.2335, 34.9049,  -9.000,
323, 11684,  100.0, 24.1212, 34.9114,  -9.000,
323, 11684,  102.0, 24.0052, 34.9197,  -9.000,
323, 11684,  104.0, 23.8979, 34.9264,  -9.000,
323, 11684,  106.0, 23.8053, 34.9317,  -9.000,
323, 11684,  108.0, 23.6757, 34.9381,  -9.000,
323, 11684,  110.0, 23.5049, 34.9446,  -9.000,
323, 11684,  112.0, 23.3764, 34.9487,  -9.000,
323, 11684,  114.0, 23.2477, 34.9525,  -9.000,
323, 11684,  116.0, 23.1164, 34.9578,  -9.000,
323, 11684,  118.0, 23.0201, 34.9609,  -9.000,
323, 11684,  120.0, 22.9048, 34.9639,  -9.000,
323, 11684,  122.0, 22.7681, 34.9664,  -9.000,
323, 11684,  124.0, 22.6118, 34.9676,  -9.000,
323, 11684,  126.0, 22.4092, 34.9688,  -9.000,
323, 11684,  128.0, 22.2381, 34.9697,  -9.000,
323, 11684,  130.0, 22.1384, 34.9713,  -9.000,
323, 11684,  132.0, 22.0392, 34.9753,  -9.000,
323, 11684,  134.0, 21.9109, 34.9789,  -9.000,
323, 11684,  136.0, 21.7737, 34.9848,  -9.000,
323, 11684,  138.0, 21.6635, 34.9941,  -9.000,
323, 11684,  140.0, 21.5427, 34.9990,  -9.000,
323, 11684,  142.0, 21.4379, 35.0023,  -9.000,
323, 11684,  144.0, 21.3307, 35.0038,  -9.000,
323, 11684,  146.0, 21.2331, 35.0084,  -9.000,
323, 11684,  148.0, 21.1655, 35.0103,  -9.000,
323, 11684,  150.0, 21.1045, 35.0112,  -9.000,
323, 11684,  152.0, 21.0241, 35.0122,  -9.000,
323, 11684,  154.0, 20.9118, 35.0109,  -9.000,
323, 11684,  156.0, 20.7851, 35.0101,  -9.000,
323, 11684,  158.0, 20.6829, 35.0090,  -9.000,
323, 11684,  160.0, 20.5634, 35.0063,  -9.000,
323, 11684,  162.0, 20.4289, 35.0019,  -9.000,
323, 11684,  164.0, 20.2888, 34.9966,  -9.000,
323, 11684,  166.0, 20.1554, 34.9894,  -9.000,
323, 11684,  168.0, 20.0419, 34.9824,  -9.000,
323, 11684,  170.0, 19.9318, 34.9763,  -9.000,
323, 11684,  172.0, 19.8502, 34.9711,  -9.000,
323, 11684,  174.0, 19.7559, 34.9652,  -9.000,
323, 11684,  176.0, 19.6678, 34.9590,  -9.000,
323, 11684,  178.0, 19.5578, 34.9515,  -9.000,
323, 11684,  180.0, 19.4485, 34.9430,  -9.000,
323, 11684,  182.0, 19.3313, 34.9326,  -9.000,
323, 11684,  184.0, 19.2425, 34.9246,  -9.000,
323, 11684,  186.0, 19.1551, 34.9164,  -9.000,
323, 11684,  188.0, 19.0192, 34.9041,  -9.000,
323, 11684,  190.0, 18.8568, 34.8884,  -9.000,
323, 11684,  192.0, 18.7131, 34.8739,  -9.000,
323, 11684,  194.0, 18.5772, 34.8595,  -9.000,
323, 11684,  196.0, 18.4596, 34.8459,  -9.000,
323, 11684,  198.0, 18.3335, 34.8314,  -9.000,
323, 11684,  200.0, 18.2010, 34.8153,  -9.000,
324, 11737,    0.0, 26.4439, 34.7792,  -9.000,
324, 11737,    2.0, 26.4540, 34.7680,  -9.000,
324, 11737,    4.0, 26.4561, 34.7677,  -9.000,
324, 11737,    6.0, 26.4562, 34.7676,  -9.000,
324, 11737,    8.0, 26.4561, 34.7685,  -9.000,
324, 11737,   10.0, 26.4561, 34.7686,  -9.000,
324, 11737,   12.0, 26.4567, 34.7686,  -9.000,
324, 11737,   14.0, 26.4569, 34.7684,  -9.000,
324, 11737,   16.0, 26.4571, 34.7684,  -9.000,
324, 11737,   18.0, 26.4583, 34.7689,  -9.000,
324, 11737,   20.0, 26.4583, 34.7684,  -9.000,
324, 11737,   22.0, 26.4584, 34.7683,  -9.000,
324, 11737,   24.0, 26.4586, 34.7683,  -9.000,
324, 11737,   26.0, 26.4587, 34.7682,  -9.000,
324, 11737,   28.0, 26.4598, 34.7682,  -9.000,
324, 11737,   30.0, 26.4602, 34.7683,  -9.000,
324, 11737,   32.0, 26.4605, 34.7683,  -9.000,
324, 11737,   34.0, 26.4598, 34.7682,  -9.000,
324, 11737,   36.0, 26.4588, 34.7681,  -9.000,
324, 11737,   38.0, 26.4590, 34.7680,  -9.000,
324, 11737,   40.0, 26.4588, 34.7680,  -9.000,
324, 11737,   42.0, 26.4589, 34.7680,  -9.000,
324, 11737,   44.0, 26.4590, 34.7679,  -9.000,
324, 11737,   46.0, 26.4591, 34.7679,  -9.000,
324, 11737,   48.0, 26.4585, 34.7678,  -9.000,
324, 11737,   50.0, 26.4577, 34.7677,  -9.000,
324, 11737,   52.0, 26.4571, 34.7677,  -9.000,
324, 11737,   54.0, 26.4572, 34.7676,  -9.000,
324, 11737,   56.0, 26.4569, 34.7675,  -9.000,
324, 11737,   58.0, 26.4549, 34.7675,  -9.000,
324, 11737,   60.0, 26.4357, 34.7679,  -9.000,
324, 11737,   62.0, 26.4093, 34.7684,  -9.000,
324, 11737,   64.0, 26.3879, 34.7681,  -9.000,
324, 11737,   66.0, 26.3512, 34.7670,  -9.000,
324, 11737,   68.0, 26.2961, 34.7661,  -9.000,
324, 11737,   70.0, 26.2736, 34.7662,  -9.000,
324, 11737,   72.0, 26.2428, 34.7669,  -9.000,
324, 11737,   74.0, 26.2021, 34.7676,  -9.000,
324, 11737,   76.0, 26.1276, 34.7688,  -9.000,
324, 11737,   78.0, 25.9961, 34.7711,  -9.000,
324, 11737,   80.0, 25.7858, 34.7739,  -9.000,
324, 11737,   82.0, 25.5927, 34.7781,  -9.000,
324, 11737,   84.0, 25.3923, 34.7865,  -9.000,
324, 11737,   86.0, 25.2467, 34.7924,  -9.000,
324, 11737,   88.0, 25.0478, 34.8027,  -9.000,
324, 11737,   90.0, 24.8354, 34.8102,  -9.000,
324, 11737,   92.0, 24.6825, 34.8186,  -9.000,
324, 11737,   94.0, 24.5314, 34.8277,  -9.000,
324, 11737,   96.0, 24.3952, 34.8319,  -9.000,
324, 11737,   98.0, 24.2562, 34.8364,  -9.000,
324, 11737,  100.0, 24.1231, 34.8411,  -9.000,
324, 11737,  102.0, 24.0243, 34.8487,  -9.000,
324, 11737,  104.0, 23.8976, 34.8624,  -9.000,
324, 11737,  106.0, 23.7451, 34.8742,  -9.000,
324, 11737,  108.0, 23.6044, 34.8783,  -9.000,
324, 11737,  110.0, 23.4737, 34.8824,  -9.000,
324, 11737,  112.0, 23.3563, 34.8885,  -9.000,
324, 11737,  114.0, 23.2485, 34.8963,  -9.000,
324, 11737,  116.0, 23.1260, 34.9036,  -9.000,
324, 11737,  118.0, 22.9982, 34.9111,  -9.000,
324, 11737,  120.0, 22.8922, 34.9164,  -9.000,
324, 11737,  122.0, 22.7816, 34.9236,  -9.000,
324, 11737,  124.0, 22.7006, 34.9277,  -9.000,
324, 11737,  126.0, 22.6128, 34.9314,  -9.000,
324, 11737,  128.0, 22.5429, 34.9358,  -9.000,
324, 11737,  130.0, 22.4362, 34.9426,  -9.000,
324, 11737,  132.0, 22.3198, 34.9485,  -9.000,
324, 11737,  134.0, 22.2093, 34.9542,  -9.000,
324, 11737,  136.0, 22.1179, 34.9579,  -9.000,
324, 11737,  138.0, 22.0073, 34.9632,  -9.000,
324, 11737,  140.0, 21.9009, 34.9700,  -9.000,
324, 11737,  142.0, 21.8093, 34.9728,  -9.000,
324, 11737,  144.0, 21.7288, 34.9765,  -9.000,
324, 11737,  146.0, 21.6343, 34.9818,  -9.000,
324, 11737,  148.0, 21.5474, 34.9845,  -9.000,
324, 11737,  150.0, 21.4695, 34.9864,  -9.000,
324, 11737,  152.0, 21.3707, 34.9879,  -9.000,
324, 11737,  154.0, 21.2725, 34.9878,  -9.000,
324, 11737,  156.0, 21.1861, 34.9874,  -9.000,
324, 11737,  158.0, 21.1137, 34.9888,  -9.000,
324, 11737,  160.0, 21.0350, 34.9910,  -9.000,
324, 11737,  162.0, 20.9322, 34.9917,  -9.000,
324, 11737,  164.0, 20.8456, 34.9908,  -9.000,
324, 11737,  166.0, 20.7600, 34.9916,  -9.000,
324, 11737,  168.0, 20.6431, 34.9897,  -9.000,
324, 11737,  170.0, 20.5313, 34.9871,  -9.000,
324, 11737,  172.0, 20.4305, 34.9832,  -9.000,
324, 11737,  174.0, 20.3254, 34.9810,  -9.000,
324, 11737,  176.0, 20.2080, 34.9793,  -9.000,
324, 11737,  178.0, 20.0973, 34.9751,  -9.000,
324, 11737,  180.0, 20.0067, 34.9725,  -9.000,
324, 11737,  182.0, 19.9030, 34.9688,  -9.000,
324, 11737,  184.0, 19.7573, 34.9611,  -9.000,
324, 11737,  186.0, 19.6234, 34.9520,  -9.000,
324, 11737,  188.0, 19.4979, 34.9442,  -9.000,
324, 11737,  190.0, 19.3850, 34.9355,  -9.000,
324, 11737,  192.0, 19.2875, 34.9275,  -9.000,
324, 11737,  194.0, 19.1853, 34.9187,  -9.000,
324, 11737,  196.0, 19.0679, 34.9078,  -9.000,
324, 11737,  198.0, 18.9833, 34.8996,  -9.000,
324, 11737,  200.0, 18.8766, 34.8893,  -9.000,
325, 11767,    0.0, 25.7344, -9.0000,  77.630,
325, 11767,    2.0, 25.7741, 34.8384,  81.547,
325, 11767,    4.0, 25.7756, 34.8392,  98.993,
325, 11767,    6.0, 25.7758, 34.8387,  99.176,
325, 11767,    8.0, 25.7769, 34.8340,  99.355,
325, 11767,   10.0, 25.7775, 34.8388,  99.414,
325, 11767,   12.0, 25.7775, 34.8396,  99.449,
325, 11767,   14.0, 25.7776, 34.8388,  99.479,
325, 11767,   16.0, 25.7782, 34.8388,  99.476,
325, 11767,   18.0, 25.7790, 34.8389,  99.495,
325, 11767,   20.0, 25.7792, 34.8389,  99.493,
325, 11767,   22.0, 25.7802, 34.8388,  99.488,
325, 11767,   24.0, 25.7803, 34.8387,  99.482,
325, 11767,   26.0, 25.7811, 34.8398,  99.463,
325, 11767,   28.0, 25.7808, 34.8386,  99.466,
325, 11767,   30.0, 25.7809, 34.8386,  99.456,
325, 11767,   32.0, 25.7798, 34.8384,  99.445,
325, 11767,   34.0, 25.7763, 34.8380,  99.438,
325, 11767,   36.0, 25.7757, 34.8379,  99.428,
325, 11767,   38.0, 25.7756, 34.8378,  99.415,
325, 11767,   40.0, 25.7761, 34.8378,  99.403,
325, 11767,   42.0, 25.7766, 34.8378,  99.361,
325, 11767,   44.0, 25.7766, 34.8379,  99.389,
325, 11767,   46.0, 25.7773, 34.8379,  99.385,
325, 11767,   48.0, 25.7770, 34.8379,  99.374,
325, 11767,   50.0, 25.7761, 34.8380,  99.354,
325, 11767,   52.0, 25.7756, 34.8378,  99.366,
325, 11767,   54.0, 25.7740, 34.8376,  99.373,
325, 11767,   56.0, 25.7730, 34.8375,  99.369,
325, 11767,   58.0, 25.7726, 34.8375,  99.377,
325, 11767,   60.0, 25.7721, 34.8374,  99.383,
325, 11767,   62.0, 25.7724, 34.8374,  99.379,
325, 11767,   64.0, 25.7722, 34.8373,  99.379,
325, 11767,   66.0, 25.7708, 34.8372,  99.390,
325, 11767,   68.0, 25.7707, 34.8371,  99.377,
325, 11767,   70.0, 25.7705, 34.8371,  99.391,
325, 11767,   72.0, 25.7701, 34.8370,  99.394,
325, 11767,   74.0, 25.7688, 34.8371,  99.401,
325, 11767,   76.0, 25.7640, 34.8373,  99.402,
325, 11767,   78.0, 25.7537, 34.8409,  99.408,
325, 11767,   80.0, 25.7420, 34.8435,  99.419,
325, 11767,   82.0, 25.7343, 34.8442,  99.422,
325, 11767,   84.0, 25.7270, 34.8443,  99.414,
325, 11767,   86.0, 25.6834, 34.8438,  99.419,
325, 11767,   88.0, 25.5647, 34.8422,  99.404,
325, 11767,   90.0, 25.5022, 34.8418,  99.377,
325, 11767,   92.0, 25.4150, 34.8423,  99.369,
325, 11767,   94.0, 25.2552, 34.8409,  99.366,
325, 11767,   96.0, 25.0946, 34.8346,  99.354,
325, 11767,   98.0, 24.9368, 34.8317,  99.373,
325, 11767,  100.0, 24.7448, 34.8351,  99.375,
325, 11767,  102.0, 24.6247, 34.8371,  99.385,
325, 11767,  104.0, 24.4972, 34.8400,  99.402,
325, 11767,  106.0, 24.3440, 34.8424,  99.429,
325, 11767,  108.0, 24.1352, 34.8465,  99.431,
325, 11767,  110.0, 23.9635, 34.8517,  99.438,
325, 11767,  112.0, 23.8112, 34.8572,  99.471,
325, 11767,  114.0, 23.7054, 34.8620,  99.505,
325, 11767,  116.0, 23.5893, 34.8700,  99.525,
325, 11767,  118.0, 23.4595, 34.8774,  99.559,
325, 11767,  120.0, 23.3582, 34.8829,  99.599,
325, 11767,  122.0, 23.2134, 34.8924,  99.628,
325, 11767,  124.0, 23.0676, 34.9029,  99.662,
325, 11767,  126.0, 22.9554, 34.9110,  99.699,
325, 11767,  128.0, 22.8256, 34.9187,  99.732,
325, 11767,  130.0, 22.6974, 34.9264,  99.758,
325, 11767,  132.0, 22.6111, 34.9324,  99.782,
325, 11767,  134.0, 22.5136, 34.9406,  99.803,
325, 11767,  136.0, 22.3957, 34.9509,  99.813,
325, 11767,  138.0, 22.3008, 34.9584,  99.843,
325, 11767,  140.0, 22.2075, 34.9656,  99.866,
325, 11767,  142.0, 22.1371, 34.9720,  99.880,
325, 11767,  144.0, 22.0394, 34.9778,  99.891,
325, 11767,  146.0, 21.9275, 34.9844,  99.906,
325, 11767,  148.0, 21.8344, 34.9906,  99.924,
325, 11767,  150.0, 21.7606, 34.9951,  99.929,
325, 11767,  152.0, 21.6880, 34.9983,  99.943,
325, 11767,  154.0, 21.6116, 35.0018,  99.951,
325, 11767,  156.0, 21.5479, 35.0055,  99.955,
325, 11767,  158.0, 21.4607, 35.0117,  99.959,
325, 11767,  160.0, 21.3905, 35.0168,  99.960,
325, 11767,  162.0, 21.3333, 35.0215,  99.964,
325, 11767,  164.0, 21.2769, 35.0259,  99.965,
325, 11767,  166.0, 21.1945, 35.0305,  99.964,
325, 11767,  168.0, 21.1233, 35.0346,  99.962,
325, 11767,  170.0, 21.0709, 35.0366,  99.967,
325, 11767,  172.0, 21.0219, 35.0380,  99.965,
325, 11767,  174.0, 20.9318, 35.0379,  99.965,
325, 11767,  176.0, 20.8284, 35.0374,  99.963,
325, 11767,  178.0, 20.7187, 35.0358,  99.961,
325, 11767,  180.0, 20.6351, 35.0333,  99.953,
325, 11767,  182.0, 20.5368, 35.0291,  99.956,
325, 11767,  184.0, 20.4355, 35.0257,  99.953,
325, 11767,  186.0, 20.3367, 35.0199,  99.956,
325, 11767,  188.0, 20.2325, 35.0119,  99.956,
325, 11767,  190.0, 20.1401, 35.0050,  99.957,
325, 11767,  192.0, 20.0541, 35.0065,  99.958,
325, 11767,  194.0, 19.9579, 34.9930,  99.962,
325, 11767,  196.0, 19.8505, 34.9836,  99.960,
325, 11767,  198.0, 19.7469, 34.9741,  99.960,
325, 11767,  200.0, 19.6544, 34.9652,  99.958,
326, 11792,    0.0, 24.8350, 34.9197, 102.752,
326, 11792,    2.0, 25.0586, 34.9697,  96.321,
326, 11792,    4.0, 25.0626, 34.9806, 115.399,
326, 11792,    6.0, 25.0589, 34.9832, 117.904,
326, 11792,    8.0, 25.0505, 34.9861, 118.026,
326, 11792,   10.0, 25.0480, 34.9829, 117.979,
326, 11792,   12.0, 25.0404, 34.9878, 118.069,
326, 11792,   14.0, 25.0376, 34.9872, 118.103,
326, 11792,   16.0, 25.0159, 34.9863, 118.102,
326, 11792,   18.0, 24.9832, 34.9911, 118.115,
326, 11792,   20.0, 24.9648, 34.9945, 118.105,
326, 11792,   22.0, 24.9425, 34.9980, 118.104,
326, 11792,   24.0, 24.9051, 35.0028, 118.110,
326, 11792,   26.0, 24.8596, 35.0077, 118.099,
326, 11792,   28.0, 24.8365, 35.0088, 118.104,
326, 11792,   30.0, 24.8102, 35.0125, 118.090,
326, 11792,   32.0, 24.7914, 35.0142, 118.087,
326, 11792,   34.0, 24.7789, 35.0161, 118.087,
326, 11792,   36.0, 24.7649, 35.0188, 118.081,
326, 11792,   38.0, 24.7490, 35.0209, 118.058,
326, 11792,   40.0, 24.7406, 35.0215, 118.051,
326, 11792,   42.0, 24.7339, 35.0225, 118.041,
326, 11792,   44.0, 24.7237, 35.0241, 118.016,
326, 11792,   46.0, 24.7165, 35.0248, 118.013,
326, 11792,   48.0, 24.7102, 35.0256, 117.991,
326, 11792,   50.0, 24.7005, 35.0269, 117.973,
326, 11792,   52.0, 24.6939, 35.0289, 117.966,
326, 11792,   54.0, 24.6867, 35.0282, 117.959,
326, 11792,   56.0, 24.6809, 35.0284, 117.942,
326, 11792,   58.0, 24.6766, 35.0287, 117.925,
326, 11792,   60.0, 24.6689, 35.0298, 117.907,
326, 11792,   62.0, 24.6638, 35.0294, 117.904,
326, 11792,   64.0, 24.6538, 35.0308, 117.895,
326, 11792,   66.0, 24.6431, 35.0318, 117.897,
326, 11792,   68.0, 24.6374, 35.0338, 117.893,
326, 11792,   70.0, 24.6291, 35.0348, 117.886,
326, 11792,   72.0, 24.6215, 35.0360, 117.892,
326, 11792,   74.0, 24.6176, 35.0368, 117.905,
326, 11792,   76.0, 24.6099, 35.0378, 117.906,
326, 11792,   78.0, 24.5927, 35.0392, 117.898,
326, 11792,   80.0, 24.5732, 35.0409, 117.893,
326, 11792,   82.0, 24.5522, 35.0417, 117.883,
326, 11792,   84.0, 24.5291, 35.0424, 117.889,
326, 11792,   86.0, 24.4817, 35.0433, 117.879,
326, 11792,   88.0, 24.4516, 35.0443, 117.868,
326, 11792,   90.0, 24.4213, 35.0444, 117.879,
326, 11792,   92.0, 24.3775, 35.0431, 117.881,
326, 11792,   94.0, 24.3114, 35.0426, 117.901,
326, 11792,   96.0, 24.2270, 35.0397, 117.901,
326, 11792,   98.0, 24.1411, 35.0372, 117.887,
326, 11792,  100.0, 24.0498, 35.0354, 117.882,
326, 11792,  102.0, 23.9035, 35.0299, 117.880,
326, 11792,  104.0, 23.7788, 35.0281, 117.871,
326, 11792,  106.0, 23.5955, 35.0278, 117.872,
326, 11792,  108.0, 23.4350, 35.0270, 117.873,
326, 11792,  110.0, 23.2674, 35.0273, 117.864,
326, 11792,  112.0, 23.1167, 35.0313, 117.839,
326, 11792,  114.0, 22.9692, 35.0333, 117.827,
326, 11792,  116.0, 22.8206, 35.0311, 117.826,
326, 11792,  118.0, 22.6906, 35.0339, 117.851,
326, 11792,  120.0, 22.4663, 35.0324, 117.855,
326, 11792,  122.0, 22.3382, 35.0296, 117.910,
326, 11792,  124.0, 22.2292, 35.0300, 117.945,
326, 11792,  126.0, 22.0913, 35.0319, 117.960,
326, 11792,  128.0, 21.9445, 35.0309, 117.982,
326, 11792,  130.0, 21.8142, 35.0328, 118.026,
326, 11792,  132.0, 21.6897, 35.0362, 118.048,
326, 11792,  134.0, 21.5401, 35.0377, 118.088,
326, 11792,  136.0, 21.4272, 35.0354, 118.128,
326, 11792,  138.0, 21.3454, 35.0317, 118.151,
326, 11792,  140.0, 21.2439, 35.0375, 118.169,
326, 11792,  142.0, 21.1428, 35.0416, 118.184,
326, 11792,  144.0, 21.0348, 35.0463, 118.194,
326, 11792,  146.0, 20.9306, 35.0489, 118.200,
326, 11792,  148.0, 20.7946, 35.0503, 118.218,
326, 11792,  150.0, 20.6778, 35.0480, 118.247,
326, 11792,  152.0, 20.5866, 35.0462, 118.265,
326, 11792,  154.0, 20.4802, 35.0421, 118.275,
326, 11792,  156.0, 20.3754, 35.0370, 118.292,
326, 11792,  158.0, 20.2317, 35.0288, 118.309,
326, 11792,  160.0, 20.1120, 35.0215, 118.323,
326, 11792,  162.0, 19.9939, 35.0134, 118.332,
326, 11792,  164.0, 19.8769, 35.0062, 118.341,
326, 11792,  166.0, 19.7679, 34.9983, 118.349,
326, 11792,  168.0, 19.6578, 34.9884, 118.343,
326, 11792,  170.0, 19.5445, 34.9782, 118.360,
326, 11792,  172.0, 19.4256, 34.9669, 118.360,
326, 11792,  174.0, 19.3216, 34.9568, 118.362,
326, 11792,  176.0, 19.2430, 34.9487, 118.357,
326, 11792,  178.0, 19.1453, 34.9387, 118.355,
326, 11792,  180.0, 19.0402, 34.9292, 118.366,
326, 11792,  182.0, 18.9227, 34.9174, 118.364,
326, 11792,  184.0, 18.8145, 34.9064, 118.361,
326, 11792,  186.0, 18.7003, 34.8945, 118.366,
326, 11792,  188.0, 18.5340, 34.8771, 118.373,
326, 11792,  190.0, 18.3976, 34.8620, 118.373,
326, 11792,  192.0, 18.2506, 34.8455, 118.372,
326, 11792,  194.0, 18.1175, 34.8302, 118.376,
326, 11792,  196.0, 17.9958, 34.8160, 118.371,
326, 11792,  198.0, 17.8727, 34.8015, 118.373,
326, 11792,  200.0, 17.7493, 34.7869, 118.376,
327, 11827,    0.0, 24.5888, 34.7366, 103.615,
327, 11827,    2.0, 24.5953, 34.7166, 100.493,
327, 11827,    4.0, 24.5998, 34.7155, 116.320,
327, 11827,    6.0, 24.5982, 34.7227, 118.696,
327, 11827,    8.0, 24.5981, 34.7287, 118.986,
327, 11827,   10.0, 24.5971, 34.7325, 119.053,
327, 11827,   12.0, 24.5880, 34.7357, 119.110,
327, 11827,   14.0, 24.5717, 34.7365, 119.102,
327, 11827,   16.0, 24.5561, 34.7381, 119.101,
327, 11827,   18.0, 24.5321, 34.7396, 119.113,
327, 11827,   20.0, 24.5187, 34.7431, 119.111,
327, 11827,   22.0, 24.5080, 34.7429, 119.108,
327, 11827,   24.0, 24.4913, 34.7498, 119.109,
327, 11827,   26.0, 24.4676, 34.7559, 119.110,
327, 11827,   28.0, 24.4573, 34.7585, 119.099,
327, 11827,   30.0, 24.4459, 34.7604, 119.088,
327, 11827,   32.0, 24.4299, 34.7628, 119.076,
327, 11827,   34.0, 24.4002, 34.7693, 119.068,
327, 11827,   36.0, 24.3837, 34.7718, 119.064,
327, 11827,   38.0, 24.3635, 34.7758, 119.054,
327, 11827,   40.0, 24.3519, 34.7792, 119.052,
327, 11827,   42.0, 24.3425, 34.7827, 119.035,
327, 11827,   44.0, 24.3298, 34.7857, 119.036,
327, 11827,   46.0, 24.3098, 34.7887, 119.032,
327, 11827,   48.0, 24.3002, 34.7904, 119.048,
327, 11827,   50.0, 24.2947, 34.7941, 119.048,
327, 11827,   52.0, 24.2864, 34.7975, 119.057,
327, 11827,   54.0, 24.2763, 34.8012, 119.062,
327, 11827,   56.0, 24.2673, 34.8024, 119.060,
327, 11827,   58.0, 24.2578, 34.8052, 119.061,
327, 11827,   60.0, 24.2471, 34.8081, 119.060,
327, 11827,   62.0, 24.2353, 34.8113, 119.058,
327, 11827,   64.0, 24.2241, 34.8149, 119.062,
327, 11827,   66.0, 24.2171, 34.8150, 119.058,
327, 11827,   68.0, 24.2104, 34.8190, 119.054,
327, 11827,   70.0, 24.2059, 34.8206, 119.058,
327, 11827,   72.0, 24.2004, 34.8221, 119.050,
327, 11827,   74.0, 24.1917, 34.8225, 119.037,
327, 11827,   76.0, 24.1863, 34.8238, 119.031,
327, 11827,   78.0, 24.1813, 34.8255, 119.025,
327, 11827,   80.0, 24.1730, 34.8289, 119.003,
327, 11827,   82.0, 24.1678, 34.8301, 118.990,
327, 11827,   84.0, 24.1637, 34.8317, 118.987,
327, 11827,   86.0, 24.1604, 34.8357, 118.984,
327, 11827,   88.0, 24.1559, 34.8394, 118.977,
327, 11827,   90.0, 24.1511, 34.8413, 118.966,
327, 11827,   92.0, 24.1477, 34.8440, 118.943,
327, 11827,   94.0, 24.1445, 34.8463, 118.935,
327, 11827,   96.0, 24.1419, 34.8495, 118.926,
327, 11827,   98.0, 24.1391, 34.8562, 118.913,
327, 11827,  100.0, 24.1355, 34.8614, 118.919,
327, 11827,  102.0, 24.1233, 34.8649, 118.928,
327, 11827,  104.0, 24.1041, 34.8652, 118.929,
327, 11827,  106.0, 24.0922, 34.8682, 118.919,
327, 11827,  108.0, 24.0716, 34.8712, 118.930,
327, 11827,  110.0, 24.0622, 34.8761, 118.932,
327, 11827,  112.0, 24.0458, 34.8808, 118.952,
327, 11827,  114.0, 24.0054, 34.8801, 118.968,
327, 11827,  116.0, 23.9716, 34.8797, 118.961,
327, 11827,  118.0, 23.9531, 34.8809, 118.953,
327, 11827,  120.0, 23.9166, 34.8799, 118.943,
327, 11827,  122.0, 23.8676, 34.8746, 118.936,
327, 11827,  124.0, 23.8173, 34.8690, 118.926,
327, 11827,  126.0, 23.7803, 34.8662, 118.928,
327, 11827,  128.0, 23.7302, 34.8613, 118.933,
327, 11827,  130.0, 23.6854, 34.8583, 118.938,
327, 11827,  132.0, 23.6332, 34.8544, 118.941,
327, 11827,  134.0, 23.5905, 34.8554, 118.942,
327, 11827,  136.0, 23.5650, 34.8600, 118.943,
327, 11827,  138.0, 23.5566, 34.8676, 118.947,
327, 11827,  140.0, 23.5310, 34.8809, 118.949,
327, 11827,  142.0, 23.4442, 34.8863, 118.944,
327, 11827,  144.0, 23.3918, 34.8988, 118.938,
327, 11827,  146.0, 23.3625, 34.9179, 118.939,
327, 11827,  148.0, 23.2603, 34.9149, 118.939,
327, 11827,  150.0, 23.1129, 34.9112, 118.934,
327, 11827,  152.0, 23.0434, 34.9120, 118.961,
327, 11827,  154.0, 22.9481, 34.9198, 118.972,
327, 11827,  156.0, 22.8335, 34.9370, 118.987,
327, 11827,  158.0, 22.7252, 34.9563, 119.005,
327, 11827,  160.0, 22.6169, 34.9689, 119.029,
327, 11827,  162.0, 22.4857, 34.9843, 119.044,
327, 11827,  164.0, 22.3569, 34.9861, 119.052,
327, 11827,  166.0, 22.2262, 34.9875, 119.060,
327, 11827,  168.0, 22.0967, 34.9899, 119.077,
327, 11827,  170.0, 21.9444, 34.9978, 119.108,
327, 11827,  172.0, 21.7786, 35.0007, 119.136,
327, 11827,  174.0, 21.6449, 35.0035, 119.165,
327, 11827,  176.0, 21.5468, 35.0048, 119.187,
327, 11827,  178.0, 21.4462, 35.0083, 119.211,
327, 11827,  180.0, 21.3126, 35.0118, 119.231,
327, 11827,  182.0, 21.2273, 35.0129, 119.251,
327, 11827,  184.0, 21.0823, 35.0148, 119.262,
327, 11827,  186.0, 20.9656, 35.0144, 119.273,
327, 11827,  188.0, 20.8514, 35.0117, 119.289,
327, 11827,  190.0, 20.7545, 35.0078, 119.296,
327, 11827,  192.0, 20.6476, 35.0045, 119.302,
327, 11827,  194.0, 20.5050, 35.0004, 119.304,
327, 11827,  196.0, 20.3631, 34.9929, 119.322,
327, 11827,  198.0, 20.2442, 34.9869, 119.329,
327, 11827,  200.0, 20.1364, 34.9819, 119.331,
328, 11862,    0.0, 23.3395, 34.8608, 100.712,
328, 11862,    2.0, 23.3913, 34.8556,  98.705,
328, 11862,    4.0, 23.3900, 34.8614, 116.415,
328, 11862,    6.0, 23.3870, 34.8603, 117.915,
328, 11862,    8.0, 23.3822, 34.8591, 118.214,
328, 11862,   10.0, 23.3837, 34.8625, 118.371,
328, 11862,   12.0, 23.3632, 34.8627, 118.402,
328, 11862,   14.0, 23.3560, 34.8657, 118.390,
328, 11862,   16.0, 23.3498, 34.8665, 118.401,
328, 11862,   18.0, 23.3437, 34.8679, 118.396,
328, 11862,   20.0, 23.3390, 34.8710, 118.394,
