Hawaii Ocean Time-series : 02-Aug-2023 04:07:00
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, bsal, hplc, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, PSS-78, ng/l, 
0710201309, 042596, 034730,   94.0, 22.3115, 35.0336, 35.0295,  -9.0,
0710201308, 042596, 034624,  105.5, 22.1200, 35.0821, 35.0833,  -9.0,
0710201307, 042596, 034530,  115.2, 21.8595, 35.0925, 35.0935,  -9.0,
0710201306, 042596, 034438,  125.3, 21.4878, 35.0657, 35.0680,  -9.0,
0710201305, 042596, 034320,  149.7, 20.7382, 35.1061, 35.1086,  -9.0,
0710201304, 042596, 034150,  174.7, 19.9138, 35.0822, 35.0862,  -9.0,
0710201404, 042596, 064918,    4.8, 24.1998, 34.7352, 34.7359,  -9.0,
0710201403, 042596, 064518,  144.0, 21.5148, 35.0940, 35.0967,  -9.0,
0710201513, 042596, 134247,    4.1, 24.1456, 34.7333, -9.0000,  63.0,
0710201512, 042596, 134143,   24.8, 24.1591, 34.7334, 34.7338,  81.0,
0710201511, 042596, 134141,   24.8, 24.1592, 34.7335, -9.0000,  -9.0,
0710201510, 042596, 133957,   44.0, 23.7401, 34.8110, 34.8096,  92.0,
0710201509, 042596, 133821,   74.2, 22.7906, 34.9608, 34.9612,  -9.0,
0710201508, 042596, 133805,   74.2, 22.7954, 34.9600, 34.9573, 155.0,
0710201507, 042596, 133607,   99.4, 22.3254, 35.0411, 35.0426, 215.0,
0710201506, 042596, 133405,  128.8, 21.5051, 35.0869, -9.0000, 173.0,
0710201505, 042596, 133251,  149.2, 20.8000, 35.0751, 35.0721, 147.0,
0710201504, 042596, 133117,  174.1, 19.8946, 35.0783, -9.0000,  -9.0,
0710201503, 042596, 132959,  200.5, 18.4466, 34.9720, 34.9809,  17.0,
0710201620, 042596, 181651,    4.5, 24.2432, 34.7241, 34.7226,  -9.0,
0710201619, 042596, 181543,   15.2, 24.2219, 34.7333, 34.7330,  -9.0,
0710201618, 042596, 181425,   44.8, 23.2362, 34.9772, 34.9659,  -9.0,
0710201617, 042596, 180931,   49.5, 23.2800, 35.0104, 35.0112,  -9.0,
0710201616, 042596, 180743,   99.5, 21.8974, 35.0934, 35.0935,  -9.0,
0710201615, 042596, 180609,  130.3, 20.9826, 35.1066, 35.1060,  -9.0,
0710201614, 042596, 180507,  150.0, 20.4452, 35.1155, 35.1128,  -9.0,
0710201613, 042596, 180325,  198.4, 18.0779, 34.9219, 34.9266,  -9.0,
0710201612, 042596, 180143,  249.1, 15.0860, 34.5515, -9.0000,  -9.0,
0710210008, 042496, -00009,    5.0, -9.0000, -9.0000, 34.7494,  -9.0,
0710210007, 042496, -00009,   25.0, -9.0000, -9.0000, 34.7533,  -9.0,
0710210006, 042496, -00009,   45.0, -9.0000, -9.0000, 34.7517,  -9.0,
0710210005, 042496, -00009,   75.0, -9.0000, -9.0000, 34.8878,  -9.0,
0710210004, 042496, -00009,  100.0, -9.0000, -9.0000, 34.9742,  -9.0,
0710210003, 042496, -00009,  125.0, -9.0000, -9.0000, 35.0803,  -9.0,
0720200117, 052296, 030611,    4.3, 25.2751, 34.9214, 34.9253,  -9.0,
0720200116, 052296, 030301,  125.4, 20.4805, 35.1048, 35.1037,  -9.0,
0720200115, 052296, 030033,  210.1, 17.8830, 34.9061, 34.9106,  -9.0,
0720200114, 052296, 025925,  225.3, 17.3039, 34.8280, 34.8297,  -9.0,
0720200113, 052296, 025813,  236.2, 16.8808, 34.7806, 34.7828,  -9.0,
0720200112, 052296, 025649,  249.6, 16.3570, 34.7292, 34.7359,  -9.0,
0720200222, 052296, 060934,    5.1, 25.3724, 34.8751, 34.8719,  -9.0,
0720200221, 052296, 060931,    5.1, 25.3724, 34.8751, -9.0000,  -9.0,
0720200220, 052296, 060826,   15.3, 25.0897, 34.9138, 34.9130,  -9.0,
0720200219, 052296, 060708,   24.6, 24.5228, 34.9354, 34.9325,  -9.0,
0720200218, 052296, 060707,   24.6, 24.5227, 34.9353, 34.9334,  -9.0,
0720200217, 052296, 060554,   35.1, 24.0295, 34.9475, 34.9466,  -9.0,
0720200216, 052296, 060452,   44.5, 23.8096, 34.9954, 34.9958,  -9.0,
0720200215, 052296, 060328,   61.1, 23.3097, 35.0674, 35.0675,  -9.0,
0720200214, 052296, 060206,   75.1, 22.7197, 35.0605, 35.0590,  -9.0,
0720200213, 052296, 060053,   85.0, 22.2477, 35.0833, 35.0808,  -9.0,
0720200212, 052296, 055936,   94.3, 21.9786, 35.0960, 35.0940,  -9.0,
0720200211, 052296, 055826,  105.1, 21.5557, 35.1099, 35.1089,  -9.0,
0720200210, 052296, 055720,  116.3, 21.1117, 35.1137, 35.1116,  -9.0,
0720200209, 052296, 055600,  125.0, 20.9275, 35.1140, 35.1136,  -9.0,
0720200208, 052296, 055452,  134.8, 20.4647, 35.1047, 35.1033,  -9.0,
0720200207, 052296, 055332,  149.0, 20.1494, 35.0983, 35.0975,  -9.0,
0720200206, 052296, 055217,  159.4, 19.9096, 35.0892, 35.0881,  -9.0,
0720200205, 052296, 055052,  175.1, 19.6627, 35.0749, 35.0745,  -9.0,
0720200204, 052296, 054922,  186.2, 19.4590, 35.0612, 35.0624,  -9.0,
0720200203, 052296, 054806,  202.1, 18.9596, 35.0098, 35.0123,  -9.0,
0720200313, 052296, 085905,    4.4, 25.3697, 34.8657, 34.8647,  -9.0,
0720200312, 052296, 085734,   24.8, 24.3683, 34.9591, 34.9585,  -9.0,
0720200311, 052296, 085622,   45.0, 23.7192, 34.9999, 34.9945,  -9.0,
0720200310, 052296, 085454,   74.3, 22.3152, 35.0803, -9.0000,  -9.0,
0720200309, 052296, 085327,   99.2, 21.5337, 35.1249, -9.0000,  -9.0,
0720200308, 052296, 085214,  104.7, 21.2872, 35.1342, 35.1318,  -9.0,
0720200307, 052296, 085018,  129.8, 20.6558, 35.1243, 35.1229,  -9.0,
0720200306, 052296, 084750,  149.4, 20.1994, 35.1075, 35.1086,  -9.0,
0720200305, 052296, 084548,  175.5, 19.5824, 35.0711, 35.0712,  -9.0,
0720200405, 052296, 115022,    4.0, 25.3621, 34.8609, 34.8619,  -9.0,
0720200404, 052296, 115018,    4.0, 25.3643, 34.8604, -9.0000,  -9.0,
0720200403, 052296, 114738,   81.1, 21.5561, 35.1073, 35.1058,  -9.0,
0720200524, 052296, 150649,    2.4, 25.2900, 34.8311, 34.8306,  -9.0,
0720200523, 052296, 150607,    4.5, 25.2939, 34.8313, 34.8298,  -9.0,
0720200522, 052296, 150525,    9.4, 25.2922, 34.8310, 34.8301,  -9.0,
0720200521, 052296, 150439,   14.2, 25.2856, 34.8330, 34.8322,  -9.0,
0720200520, 052296, 150353,   19.9, 24.8594, 34.8579, 34.8487,  -9.0,
0720200519, 052296, 150317,   24.3, 24.2174, 34.9902, 34.9899,  -9.0,
0720200518, 052296, 150237,   29.5, 24.0504, 35.0612, 35.0580,  -9.0,
0720200517, 052296, 150157,   34.5, 23.8771, 35.0428, 35.0507,  -9.0,
0720200516, 052296, 150111,   39.5, 23.7065, 35.0205, -9.0000,  -9.0,
0720200515, 052296, 150013,   45.2, 23.4073, 35.0399, 35.0403,  -9.0,
0720200514, 052296, 145927,   49.4, 23.2836, 35.0691, 35.0666,  -9.0,
0720200513, 052296, 145837,   54.5, 23.0459, 35.0633, 35.0630,  -9.0,
0720200512, 052296, 145735,   64.2, 22.6000, 35.0579, 35.0585,  -9.0,
0720200511, 052296, 145639,   74.9, 22.3755, 35.0684, 35.0683,  -9.0,
0720200510, 052296, 145527,   84.4, 21.9966, 35.0877, 35.0868,  -9.0,
0720200509, 052296, 145433,   94.9, 21.6581, 35.1116, 35.1097,  -9.0,
0720200508, 052296, 145331,  104.7, 21.2025, 35.1292, 35.1284,  -9.0,
0720200507, 052296, 145239,  114.3, 20.7491, 35.1206, 35.1206,  -9.0,
0720200506, 052296, 145157,  125.0, 20.5233, 35.1109, 35.1105,  -9.0,
0720200505, 052296, 145039,  149.7, 19.7341, 35.0746, 35.0748,  -9.0,
0720200504, 052296, 144907,  174.8, 18.9532, 35.0235, 35.0228,  -9.0,
0720200503, 052296, 144705,  249.2, 16.0575, 34.6912, 34.6931,  -9.0,
0720200612, 052296, 175236,    5.0, 25.4156, 34.8032, 34.8040,  -9.0,
0720200611, 052296, 175118,   24.8, 25.2137, 34.8162, 34.8164,  -9.0,
0720200610, 052296, 175014,   44.5, 23.7425, 35.0561, 35.0571,  -9.0,
0720200609, 052296, 174856,   75.1, 22.8890, 35.0340, 35.0345,  -9.0,
0720200608, 052296, 174734,   99.6, 22.0246, 35.0862, -9.0000,  -9.0,
0720200607, 052296, 174624,  125.3, 21.1079, 35.1186, 35.1178,  -9.0,
0720200606, 052296, 174520,  149.7, 20.2902, 35.1124, 35.1111,  -9.0,
0720200605, 052296, 174404,  175.4, 19.4287, 35.0526, 35.0517,  -9.0,
0720200712, 052296, 205324,    4.7, 25.4513, 34.8121, 34.8118,  -9.0,
0720200711, 052296, 205214,   25.2, 25.1201, 34.8206, 34.8231,  -9.0,
0720200710, 052296, 205024,   44.5, 23.8268, 35.0562, 35.0569,  -9.0,
0720200709, 052296, 204904,   74.4, 22.6809, 35.0493, 35.0497,  -9.0,
0720200708, 052296, 204758,   99.7, 22.0530, 35.0858, 35.0833,  -9.0,
0720200707, 052296, 204646,  125.0, 21.3108, 35.0906, 35.0897,  -9.0,
0720200706, 052296, 204530,  150.6, 20.5757, 35.1118, 35.1120,  -9.0,
0720200705, 052296, 204422,  175.7, 19.7579, 35.0762, 35.0751,  -9.0,
0720200824, 052396, 000516,    2.4, 25.7409, 34.8132, 34.8113,  -9.0,
0720200823, 052396, 000438,    4.9, 25.7061, 34.8133, 34.8121,  -9.0,
0720200822, 052396, 000345,    9.7, 25.3918, 34.8154, 34.8136,  -9.0,
0720200821, 052396, 000302,   14.3, 25.3080, 34.8200, 34.8190,  -9.0,
0720200820, 052396, 000222,   19.3, 25.1364, 34.8247, 34.8242,  -9.0,
0720200819, 052396, 000142,   24.5, 24.5884, 34.8051, 34.8069,  -9.0,
0720200818, 052396, 000100,   29.6, 24.1858, 34.9127, -9.0000,  -9.0,
0720200817, 052396, 000016,   34.4, 24.0778, 35.0352, 35.0354,  -9.0,
0720200816, 052296, 235934,   39.4, 23.9282, 35.0488, 35.0453,  -9.0,
0720200815, 052296, 235852,   44.7, 23.8809, 35.0609, 35.0604,  -9.0,
0720200814, 052296, 235808,   49.5, 23.6079, 35.0587, 35.0589,  -9.0,
0720200813, 052296, 235722,   54.5, 23.2489, 35.0444, 35.0437,  -9.0,
0720200812, 052296, 235630,   64.6, 22.9298, 35.0318, 35.0355,  -9.0,
0720200811, 052296, 235545,   74.3, 22.5576, 35.0603, 35.0607,  -9.0,
0720200810, 052296, 235452,   84.3, 21.9821, 35.0833, -9.0000,  -9.0,
0720200809, 052296, 235404,   94.5, 21.7027, 35.0872, 35.0879,  -9.0,
0720200808, 052296, 235310,  104.6, 21.3624, 35.0856, 35.0869,  -9.0,
0720200807, 052296, 235222,  114.7, 21.1807, 35.1076, 35.1076,  -9.0,
0720200806, 052296, 235132,  125.2, 20.9948, 35.1245, 35.1221,  -9.0,
0720200805, 052296, 235020,  149.7, 20.0495, 35.0969, 35.0975,  -9.0,
0720200804, 052296, 234912,  175.4, 19.3290, 35.0559, 35.0564,  -9.0,
0720200919, 052396, 030019,    5.6, 25.8317, 34.7817, -9.0000,  -9.0,
0720200918, 052396, 025916,   10.3, 25.7571, 34.7855, 34.7855,  -9.0,
0720200917, 052396, 025805,   25.5, 25.1495, 34.8119, 34.8154,  -9.0,
0720200916, 052396, 025651,   50.1, 23.6674, 34.9931, 34.9912,  -9.0,
0720200915, 052396, 025543,   75.2, 22.4951, 35.0585, 35.0599,  -9.0,
0720200914, 052396, 025429,  100.2, 21.7118, 35.0859, -9.0000,  -9.0,
0720200913, 052396, 025253,  124.6, 20.8983, 35.1233, 35.1255,  -9.0,
0720200912, 052396, 025109,  149.2, 19.8966, 35.0844, 35.0862,  -9.0,
0720200911, 052396, 024959,  174.6, 19.2135, 35.0441, 35.0424,  -9.0,
0720200910, 052396, 024835,  200.2, 18.2392, 34.9363, 34.9368,  -9.0,
0720200909, 052396, 024627,  248.8, 16.0107, 34.6862, 34.6836,  -9.0,
0720200908, 052396, 024623,  248.8, 16.0133, 34.6867, 34.6920,  -9.0,
0720200907, 052396, 024622,  248.8, 16.0107, 34.6863, 34.6931,  -9.0,
0720201004, 052396, 062432,    4.3, 25.6105, 34.8194, 34.8332,  -9.0,
0720201003, 052396, 062034,  129.8, 20.6485, 35.1108, 35.1109,  -9.0,
0720201104, 052396, 084835,    4.7, 25.6297, 34.7530, 34.7548,  -9.0,
0720201103, 052396, 084427,  150.2, 20.1679, 35.0965, 35.0998,  -9.0,
0720201213, 052396, 122242,    3.9, 25.6000, 34.7523, 34.7530,  -9.0,
0720201212, 052396, 122137,   23.7, 24.7144, 34.8270, -9.0000,  68.0,
0720201211, 052396, 122016,   44.6, 23.2466, 34.9922, 34.9974, 124.0,
0720201210, 052396, 121904,   74.0, 22.3258, 35.0738, 35.0762, 245.0,
0720201209, 052396, 121814,   84.7, 22.0686, 35.0787, 35.0785, 298.0,
0720201208, 052396, 121725,   93.1, 21.9035, 35.0800, 35.0799, 365.0,
0720201207, 052396, 121624,  104.0, 21.4376, 35.0892, 35.0965, 351.0,
0720201206, 052396, 121522,  114.0, 21.0387, 35.1228, 35.1241,  -9.0,
0720201205, 052396, 121330,  124.4, 20.6700, 35.1184, 35.1118, 250.0,
0720201204, 052396, 121204,  149.4, 19.8840, 35.0896, 35.0887, 153.0,
0720201203, 052396, 121036,  174.9, 19.2572, 35.0404, 35.0398,  69.0,
0720201324, 052396, 150542,    4.4, 25.5340, 34.7517, 34.7530,  -9.0,
0720201323, 052396, 150354,   21.0, 25.0038, 34.7835, 34.7750,  -9.0,
0720201322, 052396, 150310,   30.2, 24.3144, 34.8825, -9.0000,  -9.0,
0720201321, 052396, 150214,   43.7, 23.1804, 35.0079, 35.0105,  -9.0,
0720201320, 052396, 150028,   94.5, 21.6664, 35.0876, 35.0893,  -9.0,
0720201319, 052396, 145946,  101.3, 21.4551, 35.0962, 35.0972,  -9.0,
0720201318, 052396, 145844,  119.9, 20.6409, 35.1147, 35.1183,  -9.0,
0720201317, 052396, 145724,  158.9, 19.5946, 35.0696, 35.0713,  -9.0,
0720201316, 052396, 145516,  231.9, 16.4450, 34.7315, 34.7294,  -9.0,
0720201424, 052396, 201747,    4.7, 25.5380, 34.7474, 34.7507,  -9.0,
0720201423, 052396, 201459,  114.8, 21.7306, 35.0891, 35.0901,  -9.0,
0720210008, 052296, -00009,    5.0, -9.0000, -9.0000, 34.8539,  -9.0,
0720210007, 052296, -00009,   25.0, -9.0000, -9.0000, 34.9358,  -9.0,
0720210006, 052296, -00009,   45.0, -9.0000, -9.0000, 35.0195,  -9.0,
0720210005, 052296, -00009,   75.0, -9.0000, -9.0000, 35.0845,  -9.0,
0720210004, 052296, -00009,  100.0, -9.0000, -9.0000, 35.1232,  -9.0,
0720210003, 052296, -00009,  125.0, -9.0000, -9.0000, 35.0983,  -9.0,
0720210002, 052296, -00009,  150.0, -9.0000, -9.0000, 35.0781,  -9.0,
0730200124, 062596, 155713,    4.6, 26.2127, 34.4161, 34.4197,  -9.0,
0730200123, 062596, 155317,  184.0, 20.2859, 35.1086, 35.1069,  -9.0,
0730200224, 062596, 190733,    5.0, 26.3005, 34.4695, 34.4701,  -9.0,
0730200223, 062596, 190607,   48.5, 26.2867, 34.4695, 34.4778,  -9.0,
0730200222, 062596, 190445,   60.3, 24.4949, 34.9298, 34.9064,  -9.0,
0730200221, 062596, 190327,   80.4, 23.1068, 35.0717, 35.0720,  -9.0,
0730200220, 062596, 190213,   90.1, 22.8387, 35.0922, 35.0908,  -9.0,
0730200219, 062596, 190033,  131.1, 21.6279, 35.1154, 35.1135,  -9.0,
0730200218, 062596, 185918,  159.9, 20.8124, 35.1142, 35.1149,  -9.0,
0730200217, 062596, 185737,  203.8, 19.5552, 35.0624, 35.0625,  -9.0,
0730200314, 062596, 215724,    4.7, 26.2671, 34.4172, 34.4157,  -9.0,
0730200313, 062596, 215526,   25.4, 26.2279, 34.4198, 34.4191,  -9.0,
0730200312, 062596, 215344,   44.9, 26.2204, 34.4229, 34.4238,  -9.0,
0730200311, 062596, 215212,   74.5, 24.0752, 35.0364, 35.0407,  -9.0,
0730200310, 062596, 215042,   99.3, 22.7402, 35.0967, 35.0941,  -9.0,
0730200309, 062596, 214924,  124.7, 22.1055, 35.1148, 35.1150,  -9.0,
0730200308, 062596, 214800,  140.2, 21.7270, 35.1193, 35.1187,  -9.0,
0730200307, 062596, 214654,  149.3, 21.4560, 35.1166, 35.1164,  -9.0,
0730200306, 062596, 214546,  160.5, 21.1979, 35.1190, 35.1171,  -9.0,
0730200305, 062596, 214440,  176.2, 20.6934, 35.1112, 35.1128,  -9.0,
0730200414, 062696, 005612,    4.5, 26.3662, 34.4626, 34.4625,  -9.0,
0730200413, 062696, 005456,   24.4, 26.2989, 34.4494, 34.4548,  -9.0,
0730200412, 062696, 005348,   44.3, 26.2683, 34.4519, 34.4518,  -9.0,
0730200411, 062696, 005232,   74.4, 24.4904, 35.0125, 35.0134,  -9.0,
0730200410, 062696, 005106,   99.0, 22.4413, 35.1030, 35.1032,  -9.0,
0730200409, 062696, 004934,  124.8, 21.8755, 35.1128, 35.1115,  -9.0,
0730200408, 062696, 004804,  138.9, 21.6130, 35.1161, 35.1170,  -9.0,
0730200407, 062696, 004654,  149.5, 21.4849, 35.1147, 35.1161,  -9.0,
0730200406, 062696, 004550,  159.7, 21.1727, 35.1185, 35.1169,  -9.0,
0730200405, 062696, 004432,  175.2, 20.8158, 35.1144, 35.1138,  -9.0,
0730200518, 062696, 035903,    4.5, 26.4128, 34.4919, 34.4932,  -9.0,
0730200517, 062696, 035533,  101.6, 22.3538, 35.1059, 35.1056,  -9.0,
0730200516, 062696, 035349,  152.0, 21.1957, 35.1141, 35.1127,  -9.0,
0730200515, 062696, 035207,  210.0, 19.3215, 35.0324, 35.0348,  -9.0,
0730200514, 062696, 035057,  225.0, 18.4699, 34.9532, 34.9627,  -9.0,
0730200513, 062696, 034927,  234.8, 17.9797, 34.8995, 34.9028,  -9.0,
0730200623, 062696, 070517,    4.0, 26.2954, 34.4555, -9.0000,  -9.0,
0730200622, 062696, 070513,    4.0, 26.2958, 34.4550, 34.4533,  -9.0,
0730200621, 062696, 070357,   14.7, 26.3059, 34.4550, 34.4531,  -9.0,
0730200620, 062696, 070229,   24.7, 26.3003, 34.4514, 34.4526,  -9.0,
0730200619, 062696, 070225,   24.6, 26.3006, 34.4516, 34.4515,  -9.0,
0730200618, 062696, 070111,   35.2, 26.2318, 34.4380, 34.4405,  -9.0,
0730200617, 062696, 065955,   45.0, 25.0081, 34.7980, 34.7837,  -9.0,
0730200616, 062696, 065833,   59.3, 23.8177, 35.0625, 35.0567,  -9.0,
0730200615, 062696, 065721,   74.4, 23.0191, 35.0747, 35.0732,  -9.0,
0730200614, 062696, 065607,   84.5, 22.3690, 35.1044, 35.1040,  -9.0,
0730200613, 062696, 065503,   94.9, 22.1460, 35.1096, 35.1082,  -9.0,
0730200612, 062696, 065357,  104.7, 21.7536, 35.1190, 35.1179,  -9.0,
0730200611, 062696, 065249,  114.5, 21.5076, 35.1182, 35.1120,  -9.0,
0730200610, 062696, 065131,  124.1, 21.3478, 35.1165, 35.1155,  -9.0,
0730200609, 062696, 065015,  134.0, 21.1607, 35.1149, 35.1139,  -9.0,
0730200608, 062696, 064907,  150.0, 20.8950, 35.1154, 35.1142,  -9.0,
0730200607, 062696, 064801,  159.0, 20.7985, 35.1159, 35.1158,  -9.0,
0730200606, 062696, 064637,  174.6, 20.5862, 35.1262, 35.1264,  -9.0,
0730200605, 062696, 064531,  184.6, 20.3891, 35.1274, 35.1234,  -9.0,
0730200604, 062696, 064403,  200.9, 19.7293, 35.0659, 35.0672,  -9.0,
0730200706, 062696, 094903,    5.4, 26.2743, 34.4551, 34.4561,  -9.0,
0730200705, 062696, 094551,   79.1, 23.7845, 35.0308, 35.0308,  -9.0,
0730200704, 062696, 094331,  160.5, 21.2440, 35.1138, 35.1134,  -9.0,
0730200824, 062696, 130216,    1.7, 26.2448, 34.4574, 34.4553,  -9.0,
0730200823, 062696, 130146,    3.9, 26.2464, 34.4572, 34.4554,  -9.0,
0730200822, 062696, 130048,    8.7, 26.2567, 34.4565, 34.4540,  -9.0,
0730200821, 062696, 130002,   14.3, 26.2534, 34.4563, 34.4536,  -9.0,
0730200820, 062696, 125924,   19.0, 26.2579, 34.4559, 34.4540,  -9.0,
0730200819, 062696, 125844,   23.4, 26.2604, 34.4556, 34.4563,  -9.0,
0730200818, 062696, 125802,   29.6, 26.2553, 34.4555, 34.4544,  -9.0,
0730200817, 062696, 125720,   34.3, 26.2577, 34.4551, 34.4538,  -9.0,
0730200816, 062696, 125636,   40.2, 25.9401, 34.5396, -9.0000,  -9.0,
0730200815, 062696, 125532,   44.7, 25.5340, 34.6365, 34.6286,  -9.0,
0730200814, 062696, 125446,   48.5, 25.2223, 34.7223, 34.7105,  -9.0,
0730200813, 062696, 125358,   53.8, 25.0773, 34.7444, 34.7480,  -9.0,
0730200812, 062696, 125306,   63.6, 24.6423, 34.8111, 34.8096,  -9.0,
0730200811, 062696, 125200,   72.9, 24.3602, 34.9893, 34.9849,  -9.0,
0730200810, 062696, 125054,   83.8, 23.4351, 35.0547, 35.0542,  -9.0,
0730200809, 062696, 125002,   93.5, 23.1526, 35.0656, 35.0648,  -9.0,
0730200808, 062696, 124910,  103.5, 22.6633, 35.0924, 35.0897,  -9.0,
0730200807, 062696, 124814,  113.3, 22.2808, 35.1056, 35.1034,  -9.0,
0730200806, 062696, 124708,  122.0, 22.1127, 35.1094, 35.1089,  -9.0,
0730200805, 062696, 124546,  149.7, 21.5309, 35.1171, 35.1205,  -9.0,
0730200804, 062696, 124416,  173.3, 20.8920, 35.1128, 35.1128,  -9.0,
0730200803, 062696, 124140,  248.9, 18.1002, 34.9146, 34.9169,  -9.0,
0730200912, 062696, 160200,    4.5, 26.3163, 34.4891, 34.4908,  -9.0,
0730200911, 062696, 160100,   24.4, 26.3181, 34.4887, 34.4914,  -9.0,
0730200910, 062696, 155942,   50.2, 24.7719, 34.8490, 34.8480,  -9.0,
0730200909, 062696, 155830,   74.1, 23.2289, 35.0572, 35.0557,  -9.0,
0730200908, 062696, 155718,  100.3, 22.2929, 35.1046, 35.1038,  -9.0,
0730200907, 062696, 155608,  123.4, 21.8851, 35.1146, 35.1141,  -9.0,
0730200906, 062696, 155452,  148.7, 21.3596, 35.1151, 35.1154,  -9.0,
0730200905, 062696, 155330,  173.9, 20.7347, 35.1257, 35.1259,  -9.0,
0730201012, 062696, 185155,    4.0, 26.2659, 34.4706, 34.4714,  -9.0,
0730201011, 062696, 185055,    9.4, 26.2616, 34.4697, -9.0000,  -9.0,
0730201010, 062696, 184935,   24.6, 26.2637, 34.4683, 34.4704,  -9.0,
0730201009, 062696, 184819,   50.3, 25.2153, 34.7473, 34.7427,  -9.0,
0730201008, 062696, 184705,   74.3, 23.9019, 35.0184, 35.0154,  -9.0,
0730201007, 062696, 184541,  100.2, 22.3610, 35.1012, 35.1025,  -9.0,
0730201006, 062696, 184351,  150.1, 21.3069, 35.1147, 35.1158,  -9.0,
0730201005, 062696, 184155,  199.5, 19.8443, 35.0789, 35.0808,  -9.0,
0730201004, 062696, 184011,  249.3, 17.0529, 34.7925, 34.8036,  -9.0,
0730201112, 062696, 214845,   24.8, 26.3198, 34.4865, 34.4889,  -9.0,
0730201111, 062696, 214733,   44.9, 26.3013, 34.4787, 34.4810,  -9.0,
0730201110, 062696, 214611,   74.9, 24.5553, 34.8501, -9.0000,  -9.0,
0730201109, 062696, 214509,   99.6, 22.7232, 35.0844, 35.0841,  -9.0,
0730201108, 062696, 214347,  125.1, 21.9770, 35.1131, 35.1132,  -9.0,
0730201107, 062696, 214237,  139.3, 21.6830, 35.1177, 35.1185,  -9.0,
0730201106, 062696, 214137,  149.5, 21.5335, 35.1167, 35.1192,  -9.0,
0730201105, 062696, 214027,  174.7, 20.8759, 35.1237, 35.1257,  -9.0,
0730201104, 062696, 213815,  249.6, 17.7598, 34.8777, 34.8782,  -9.0,
0730201214, 062796, 005230,    4.5, 26.5695, 34.4805, 34.4811,  -9.0,
0730201213, 062796, 005128,   14.5, 26.2909, 34.4594, 34.4601,  -9.0,
0730201212, 062796, 005018,   24.7, 26.2715, 34.4565, 34.4577,  -9.0,
0730201211, 062796, 005014,   24.6, 26.2717, 34.4565, 34.4580,  -9.0,
0730201210, 062796, 005012,   24.6, 26.2718, 34.4564, 34.4580,  -9.0,
0730201209, 062796, 004846,   44.0, 26.2575, 34.4572, 34.4600,  -9.0,
0730201208, 062796, 004732,   64.4, 24.6801, 34.8172, 34.8200,  -9.0,
0730201207, 062796, 004622,   84.7, 23.2669, 35.0706, 35.0708,  -9.0,
0730201206, 062796, 004500,  104.7, 22.2332, 35.1014, 35.1015,  -9.0,
0730201205, 062796, 004348,  124.8, 21.8716, 35.1160, 35.1158,  -9.0,
0730201204, 062796, 004210,  149.8, 21.3500, 35.1152, 35.1161,  -9.0,
0730201203, 062796, 004048,  175.6, 20.8015, 35.1235, 35.1235,  -9.0,
0730201324, 062796, 040405,    1.5, 26.5562, 34.5288, 34.5293,  -9.0,
0730201323, 062796, 040329,    4.3, 26.5582, 34.5282, 34.5278,  -9.0,
0730201322, 062796, 040251,    9.7, 26.5598, 34.5286, 34.5260,  -9.0,
0730201321, 062796, 040151,   14.3, 26.4742, 34.5196, 34.5184,  -9.0,
0730201320, 062796, 040101,   19.3, 26.3534, 34.5030, 34.5047,  -9.0,
0730201319, 062796, 040007,   24.0, 26.3440, 34.5016, -9.0000,  -9.0,
0730201318, 062796, 035921,   29.5, 26.3438, 34.5040, 34.5043,  -9.0,
0730201317, 062796, 035821,   33.8, 26.3438, 34.5044, 34.5043,  -9.0,
0730201316, 062796, 035707,   38.3, 26.3506, 34.5084, 34.5085,  -9.0,
0730201315, 062796, 035617,   43.9, 26.3412, 34.5068, 34.5087,  -9.0,
0730201314, 062796, 035507,   49.2, 26.3188, 34.5208, 34.5281,  -9.0,
0730201313, 062796, 035421,   53.1, 25.6046, 34.7060, -9.0000,  -9.0,
0730201312, 062796, 035329,   64.7, 24.6446, 34.8726, 34.8737,  -9.0,
0730201311, 062796, 035231,   74.2, 24.3194, 35.0005, -9.0000,  -9.0,
0730201310, 062796, 035133,   84.0, 23.4219, 35.0615, 35.0590,  -9.0,
0730201309, 062796, 035033,   93.5, 22.9125, 35.0787, 35.0784,  -9.0,
0730201308, 062796, 034931,  103.9, 22.3401, 35.0967, 35.0950,  -9.0,
0730201307, 062796, 034829,  114.0, 22.0704, 35.1103, 35.1105,  -9.0,
0730201306, 062796, 034717,  124.8, 21.7572, 35.1169, 35.1168,  -9.0,
0730201305, 062796, 034557,  150.0, 21.1242, 35.1132, 35.1143,  -9.0,
0730201304, 062796, 034427,  174.0, 20.6194, 35.1236, 35.1253,  -9.0,
0730201406, 062796, 065105,    4.3, 26.4373, 34.5135, 34.5178,  -9.0,
0730201405, 062796, 064507,  249.8, 16.5402, 34.7327, 34.7347,  -9.0,
0730201512, 062796, 100038,    4.7, 26.3767, 34.5164, 34.5162,  69.0,
0730201511, 062796, 095916,   25.0, 26.3676, 34.5192, 34.5185,  55.0,
0730201510, 062796, 095734,   44.5, 26.2520, 34.5309, 34.5278,  86.0,
0730201509, 062796, 095532,   74.6, 23.8880, 35.0388, 35.0393, 195.0,
