Hawaii Ocean Time-series : 07-Sep-2023 21:40:48
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, llp, 
#, mmddyy, hhmmss, dbar, nmol/kg, 
0670200311, 102695, 204448,   99.5,  106.4,
0670200308, 102695, 204152,  124.5,  144.5,
0670200307, 102695, 204041,  149.3,  142.6,
0670200416, 102695, 235552,    4.6,   25.4,
0670200415, 102695, 235426,   24.5,   37.1,
0670200414, 102695, 235303,   44.8,   28.3,
0670200413, 102695, 235115,   75.4,   30.3,
0670200411, 102695, 234855,   99.4,   93.7,
0670200408, 102695, 234533,  124.4,  135.7,
0670200407, 102695, 234416,  149.6,  282.2,
0670200524, 102795, 030925,    4.4,   60.5,
0670200523, 102795, 030814,   24.9,   51.8,
0670200522, 102795, 030708,   44.7,   48.8,
0670200521, 102795, 030544,   74.8,   42.0,
0670200520, 102795, 030433,  100.3,   87.9,
0670200519, 102795, 030326,  123.7,   70.3,
0670200622, 102795, 060603,    4.6,   33.2,
0670200620, 102795, 060458,   13.6,   24.4,
0670200618, 102795, 060354,   24.4,   22.5,
0670200617, 102795, 060244,   44.3,   19.5,
0670200616, 102795, 060053,   59.4,   26.4,
0670200614, 102795, 055845,   84.9,   40.0,
0670200612, 102795, 055651,  104.1,   35.2,
0670200610, 102795, 055453,  124.8,   80.1,
0670200608, 102795, 055252,  149.1,   78.1,
0670200717, 102795, 091016,    9.9,   20.5,
0670200715, 102795, 090800,   19.8,   10.7,
0670200713, 102795, 090534,   39.5,    5.9,
0670200710, 102795, 090214,   69.7,    7.8,
0670200707, 102795, 085906,   99.8,   60.5,
0670200706, 102795, 085806,  110.0,   55.7,
0670200705, 102795, 085618,  140.1,  109.4,
0670200811, 102795, 120303,    4.8,   22.5,
0670200810, 102795, 120133,   24.5,    4.9,
0670200809, 102795, 115956,   45.2,   20.5,
0670200807, 102795, 115613,  100.5,   45.9,
0670200806, 102795, 115424,  124.6,   99.6,
0670200920, 102795, 145421,    4.8,   33.2,
0670200918, 102795, 145237,   25.0,   35.2,
0670200917, 102795, 145127,   44.6,   32.2,
0670200916, 102795, 145014,   74.1,   38.1,
0670200914, 102795, 144820,   99.8,   38.1,
0670200913, 102795, 144714,  119.9,   64.5,
0670200910, 102795, 144442,  149.5,  179.7,
0670201014, 102795, 174816,    5.3,   32.2,
0670201013, 102795, 174701,   24.8,  110.4,
0670201012, 102795, 174602,   44.5,   27.3,
0670201011, 102795, 174454,   74.6,   24.4,
0670201010, 102795, 174334,   99.8,   40.0,
0670201008, 102795, 174152,  124.9,   85.9,
0670201006, 102795, 174001,  148.8,  135.7,
0670201119, 102795, 205453,    5.1,   58.6,
0670201117, 102795, 205255,   24.6,   40.0,
0670201115, 102795, 205136,   44.7,   34.2,
0670201113, 102795, 204859,   75.2,   39.1,
0670201111, 102795, 204731,  100.2,   92.8,
0670201109, 102795, 204612,  125.5,  166.0,
0670201224, 102895, 000309,    5.2,   41.0,
0670201220, 102795, 235954,   25.3,   41.0,
0670201216, 102795, 235615,   44.9,   34.2,
0670201212, 102795, 235224,   74.8,   41.0,
0670201210, 102795, 235017,   94.3,  113.3,
0670201207, 102795, 234713,  125.6,  229.5,
0670201206, 102795, 234605,  149.5,  325.2,
0670201314, 102895, 025734,    3.4,   41.0,
0670201310, 102895, 025126,  100.0,   88.9,
0680200319, 111695, 205113,    4.3,   28.3,
0680200315, 111695, 204837,   25.1,   22.5,
0680200313, 111695, 204738,   44.8,   26.4,
0680200312, 111695, 204638,   74.5,   22.5,
0680200309, 111695, 204441,   99.3,   68.4,
0680200307, 111695, 204252,  124.6,   88.9,
0680200306, 111695, 204148,  149.9,  151.4,
0680200419, 111695, 235606,    5.1,   41.0,
0680200415, 111695, 235311,   25.2,   36.1,
0680200413, 111695, 235153,   44.6,   32.2,
0680200412, 111695, 235013,   74.5,   37.1,
0680200409, 111695, 234759,   99.3,   86.9,
0680200407, 111695, 234603,  124.7,  109.4,
0680200523, 111795, 030510,    4.7,  102.5,
0680200522, 111795, 030413,   25.5,   40.0,
0680200521, 111795, 030310,   44.6,   43.0,
0680200520, 111795, 030157,   74.3,   43.9,
0680200519, 111795, 030053,  100.8,  118.2,
0680200518, 111795, 025946,  124.9,  150.4,
0680200517, 111795, 025836,  149.6,  219.7,
0680200622, 111795, 060149,    5.0,   38.1,
0680200621, 111795, 060036,   14.1,   43.0,
0680200619, 111795, 055913,   24.0,   38.1,
0680200618, 111795, 055807,   34.5,   39.1,
0680200617, 111795, 055708,   44.3,   35.2,
0680200616, 111795, 055605,   60.9,   36.1,
0680200615, 111795, 055436,   74.5,   41.0,
0680200612, 111795, 055109,  104.3,  117.2,
0680200610, 111795, 054836,  125.0,  165.0,
0680200608, 111795, 054621,  149.9,  210.0,
0680200717, 111795, 085738,   59.6,   42.0,
0680200713, 111795, 085209,   99.2,   76.2,
0680200711, 111795, 084912,  121.2,  190.4,
0680200710, 111795, 084733,  149.9,  178.7,
0690200721, 011796, 075754,    4.6,   58.6,
0690200720, 011796, 075656,   14.5,   70.3,
0690200718, 011796, 075546,   24.9,   64.5,
0690200717, 011796, 075452,   34.8,   64.5,
0690200716, 011796, 075348,   44.8,   62.5,
0690200715, 011796, 075242,   59.6,   49.8,
0690200714, 011796, 075136,   74.6,   53.7,
0690200711, 011796, 074834,  104.4,   96.7,
0690200709, 011796, 074628,  124.8,  155.3,
0690200707, 011796, 074412,  149.5,  166.0,
0700200622, 032796, 080100,    4.8,   67.4,
0700200620, 032796, 075952,   13.1,   65.4,
0700200618, 032796, 075824,   24.4,   71.3,
0700200617, 032796, 075726,   34.0,   63.5,
0700200616, 032796, 075626,   44.3,   71.3,
0700200615, 032796, 075518,   58.8,   67.4,
0700200614, 032796, 075412,   72.8,   48.8,
0700200613, 032796, 075314,   84.4,   50.8,
0700200610, 032796, 075008,  114.7,   91.8,
0700200609, 032796, 074912,  123.7,  130.9,
0700200607, 032796, 074724,  148.7,  252.9,
0710200624, 042496, 070429,    2.2,   50.8,
0710200622, 042496, 070331,    4.6,   50.8,
0710200621, 042496, 070207,   14.9,   44.0,
0710200619, 042496, 070105,   23.6,   46.9,
0710200618, 042496, 065939,   34.3,   56.7,
0710200617, 042496, 065833,   44.1,   45.9,
0710200616, 042496, 065725,   59.0,   36.1,
0710200615, 042496, 065613,   74.1,   44.0,
0710200612, 042496, 065247,  104.1,   46.9,
0710200610, 042496, 065037,  123.9,   38.1,
0720200221, 052296, 060931,    5.1,   71.3,
0720200220, 052296, 060826,   15.3,   66.4,
0720200218, 052296, 060707,   24.6,   65.4,
0720200217, 052296, 060554,   35.1,   67.4,
0720200216, 052296, 060452,   44.5,   79.1,
0720200215, 052296, 060328,   61.1,   53.7,
0720200214, 052296, 060206,   75.1,   53.7,
0720200211, 052296, 055826,  105.1,   74.2,
0720200209, 052296, 055600,  125.0,   91.8,
0720200207, 052296, 055332,  149.0,  142.6,
0730200623, 062696, 070517,    4.0,   80.1,
0730200621, 062696, 070357,   14.7,   77.2,
0730200619, 062696, 070225,   24.6,   81.1,
0730200618, 062696, 070111,   35.2,   75.2,
0730200617, 062696, 065955,   45.0,   36.1,
0730200616, 062696, 065833,   59.3,   13.7,
0730200615, 062696, 065721,   74.4,    9.8,
0730200614, 062696, 065607,   84.5,   13.7,
0730200613, 062696, 065503,   94.9,   17.6,
0730200612, 062696, 065357,  104.7,   31.2,
0730200611, 062696, 065249,  114.5,   39.1,
0730200610, 062696, 065131,  124.1,   43.0,
0730200609, 062696, 065015,  134.0,   56.6,
0730200608, 062696, 064907,  150.0,   67.4,
0740200621, 072796, 065505,   14.4,   64.5,
0740200618, 072796, 065301,   33.9,   74.2,
0740200617, 072796, 065203,   44.6,   76.2,
0740200616, 072796, 065111,   58.9,   73.3,
0740200614, 072796, 064917,   84.5,   54.7,
0740200612, 072796, 064729,  103.8,   49.8,
0740200611, 072796, 064629,  113.7,   52.7,
0750200623, 082196, 080151,    5.2,   27.4,
0750200622, 082196, 080029,   14.8,   31.3,
0750200620, 082196, 075919,   25.2,   24.4,
0750200619, 082196, 075829,   34.6,   28.3,
0750200618, 082196, 075721,   44.9,   28.3,
0750200617, 082196, 075618,   59.8,    7.8,
0750200616, 082196, 075507,   74.5,    2.9,
0750200613, 082196, 075203,  104.4,   44.9,
0750200611, 082196, 075007,  125.3,  100.6,
0760200624, 100296, 065924,    3.8,   30.3,
0760200622, 100296, 065822,   14.2,   26.4,
0760200620, 100296, 065723,   24.2,   27.3,
0760200619, 100296, 065626,   34.9,   14.6,
0760200618, 100296, 065540,   43.6,   14.6,
0760200617, 100296, 065430,   59.6,   22.5,
0760200616, 100296, 065318,   73.8,   10.7,
0760200613, 100296, 065016,  103.7,   48.8,
0760200611, 100296, 064808,  124.3,  113.3,
0760200609, 100296, 064608,  148.7,  125.0,
0770200622, 103096, 131852,   10.0,   28.3,
0770200621, 103096, 131750,   14.8,   24.4,
0770200619, 103096, 131600,   24.3,   11.7,
0770200618, 103096, 131508,   30.1,   19.5,
0770200617, 103096, 131406,   34.6,   18.6,
0770200616, 103096, 131302,   39.9,   24.4,
0770200615, 103096, 131206,   43.7,   19.5,
0770200612, 103096, 130932,   63.1,   89.4,
0770200610, 103096, 130734,   83.5,  125.0,
0770200608, 103096, 130548,  104.0,  153.3,
0770200606, 103096, 130346,  123.5,  159.2,
0780200621, 121196, 093257,    4.3,   16.6,
0780200620, 121196, 093133,   14.6,   15.6,
0780200618, 121196, 092945,   24.2,   12.7,
0780200617, 121196, 092821,   35.0,   12.7,
0780200616, 121196, 092653,   44.5,   11.7,
0780200615, 121196, 092535,   59.5,   12.7,
0780200614, 121196, 092411,   74.2,   12.7,
0780200611, 121196, 092011,  105.1,   47.4,
0780200609, 121196, 091743,  125.0,   88.9,
0780200607, 121196, 091445,  149.4,  150.4,
0790200622, 010897, 080555,    4.3,   27.3,
0790200621, 010897, 080433,   14.2,   28.3,
0790200619, 010897, 080311,   24.3,   28.3,
0790200618, 010897, 080143,   34.4,   28.3,
0790200617, 010897, 080003,   44.2,   30.3,
0790200616, 010897, 075835,   59.3,   48.8,
0790200615, 010897, 075713,   75.0,   56.6,
0790200612, 010897, 075301,  104.5,   76.7,
0790200610, 010897, 075025,  124.9,  119.1,
0790200608, 010897, 074717,  149.9,  152.3,
0800200622, 021897, 070826,    4.5,   37.1,
0800200621, 021897, 070712,   15.2,   38.1,
0800200619, 021897, 070558,   24.5,   39.1,
0800200618, 021897, 070438,   33.9,   40.0,
0800200617, 021897, 070324,   44.4,   35.2,
0800200616, 021897, 070158,   60.1,   34.2,
0800200615, 021897, 070040,   74.5,   38.1,
0800200612, 021897, 065708,  104.7,   45.9,
0800200610, 021897, 065434,  124.5,   36.1,
0800200608, 021897, 065144,  150.0,   34.2,
0810200622, 031297, 070732,    4.5,   16.7,
0810200621, 031297, 070624,   14.5,   14.2,
0810200619, 031297, 070456,   24.8,   12.9,
0810200618, 031297, 070344,   35.5,   21.1,
0810200617, 031297, 070232,   44.6,    9.6,
0810200616, 031297, 070114,   59.9,   19.3,
0810200615, 031297, 065946,   75.2,   21.6,
0810200612, 031297, 065606,  105.0,   34.1,
0810200609, 031297, 065306,  124.2,   59.9,
0820200622, 040997, 070830,    5.1,   16.5,
0820200621, 040997, 070724,   15.2,   16.5,
0820200619, 040997, 070614,   25.4,   14.5,
0820200618, 040997, 070504,   34.9,   12.9,
0820200617, 040997, 070352,   44.3,   14.3,
0820200616, 040997, 070204,   60.1,   33.7,
0820200615, 040997, 070052,   75.0,  106.4,
0820200612, 040997, 065718,  105.1,  208.1,
0820200610, 040997, 065444,  125.0,  266.2,
0820200608, 040997, 065216,  149.9,  358.5,
0830200624, 050797, 070134,    4.2,   47.2,
0830200623, 050797, 070040,   14.7,   47.1,
0830200622, 050797, 065942,   25.0,   49.8,
0830200621, 050797, 065846,   34.6,   47.3,
0830200620, 050797, 065754,   45.3,   48.0,
0830200619, 050797, 065644,   59.9,   40.0,
0830200618, 050797, 065548,   74.6,   41.1,
0830200615, 050797, 065246,  104.5,   49.0,
0830200613, 050797, 065100,  124.6,   46.6,
0830200607, 050797, 064708,  149.1,   82.7,
0840200622, 060497, 065837,    5.2,   39.2,
0840200621, 060497, 065741,   15.3,   41.0,
0840200619, 060497, 065633,   24.7,   40.7,
0840200618, 060497, 065521,   35.2,   40.6,
0840200617, 060497, 065435,   45.6,   38.2,
0840200616, 060497, 065339,   60.6,   37.9,
0840200615, 060497, 065231,   75.4,   32.0,
0840200612, 060497, 064945,  104.6,   25.5,
0840200610, 060497, 064753,  124.6,   65.5,
0840200608, 060497, 064605,  149.3,  148.0,
0850200622, 070997, 070701,    5.1,   29.3,
0850200621, 070997, 070541,   14.8,   29.8,
0850200619, 070997, 070421,   24.4,   30.4,
0850200618, 070997, 070305,   35.8,   28.7,
0850200617, 070997, 070151,   45.3,   28.2,
0850200616, 070997, 070033,   59.4,   25.9,
0850200615, 070997, 065909,   75.3,   34.0,
0850200612, 070997, 065531,  104.3,   46.7,
0850200610, 070997, 065317,  124.3,   89.3,
0860200222, 080297, 080201,    4.6,   17.6,
0860200221, 080297, 080101,   14.3,   17.6,
0860200219, 080297, 075937,   24.9,   19.5,
0860200218, 080297, 075811,   35.3,   20.5,
0860200217, 080297, 075715,   43.9,   15.6,
0860200216, 080297, 075613,   59.9,   10.7,
0860200215, 080297, 075501,   77.3,    9.8,
0860200212, 080297, 075213,  101.7,   24.9,
0860200210, 080297, 074953,  124.7,   82.0,
0860200208, 080297, 074755,  149.5,  146.5,
0870200222, 092597, 090724,    4.5,    7.8,
0870200221, 092597, 090604,   14.0,    7.8,
0870200219, 092597, 090440,   25.2,    8.8,
0870200217, 092597, 090208,   44.7,    7.8,
0870200216, 092597, 090042,   59.6,    6.8,
0870200215, 092597, 085908,   75.5,    7.8,
0870200212, 092597, 085544,  104.6,   23.9,
0870200210, 092597, 085332,  125.0,   53.7,
0870200208, 092597, 085100,  149.6,   94.7,
0880200221, 120597, 050854,    5.3,   29.3,
0880200220, 120597, 050746,   14.6,   31.2,
0880200219, 120597, 050632,   25.3,   29.3,
0880200218, 120597, 050524,   33.2,   28.3,
0880200217, 120597, 050412,   43.6,   28.3,
0880200216, 120597, 050305,   59.4,   27.3,
0880200215, 120597, 050152,   73.8,   29.3,
0880200212, 120597, 045828,  106.7,   28.8,
0880200210, 120597, 045609,  124.5,   49.8,
0880200208, 120597, 045353,  148.7,  115.2,
0890200622, 011198, 070203,    4.6,   37.1,
0890200621, 011198, 070037,   14.7,   30.3,
0890200619, 011198, 065903,   24.6,   25.4,
0890200618, 011198, 065743,   34.6,   24.4,
0890200617, 011198, 065623,   43.6,   26.4,
0890200616, 011198, 065443,   59.1,    7.8,
0890200615, 011198, 065317,   75.3,    9.8,
0890200612, 011198, 064953,  104.3,   41.5,
0890200610, 011198, 064733,  124.4,   71.3,
0890200608, 011198, 064517,  149.4,  137.7,
0900200522, 021998, 060516,    5.1,   20.5,
0900200521, 021998, 060402,   13.8,   21.5,
0900200519, 021998, 060222,   24.5,   19.5,
0900200518, 021998, 060042,   34.9,   18.6,
0900200517, 021998, 055926,   44.6,   17.6,
0900200516, 021998, 055752,   59.5,   15.6,
0900200515, 021998, 055616,   74.0,   18.6,
0900200512, 021998, 055232,  105.2,   62.0,
0900200510, 021998, 054952,  125.8,  107.4,
0900200508, 021998, 054712,  149.0,  155.3,
0910200622, 031898, 070348,    4.1,   36.1,
0910200621, 031898, 070238,   14.8,   39.1,
0910200619, 031898, 070122,   25.7,   36.1,
0910200618, 031898, 070002,   34.9,   29.3,
0910200617, 031898, 065852,   44.9,   24.4,
0910200616, 031898, 065732,   59.7,   26.4,
0910200615, 031898, 065612,   74.6,   34.2,
0910200612, 031898, 065252,  105.1,   43.5,
0910200610, 031898, 065032,  124.6,   45.9,
0910200608, 031898, 064808,  149.3,   66.4,
0920200622, 041598, 070718,    5.1,   35.2,
0920200621, 041598, 070618,   14.1,   34.2,
0920200619, 041598, 070502,   25.1,   35.2,
0920200618, 041598, 070404,   34.1,   33.2,
0920200617, 041598, 070304,   45.5,   32.2,
0920200616, 041598, 070148,   60.3,   33.2,
0920200615, 041598, 070034,   74.3,   33.2,
0920200612, 041598, 065718,  104.3,   29.8,
0920200610, 041598, 065518,  124.9,   30.3,
0920200608, 041598, 065318,  148.8,   42.0,
0930200622, 051398, 070747,    4.4,   65.4,
0930200621, 051398, 070623,   14.8,   65.4,
0930200619, 051398, 070453,   24.9,   66.4,
0930200618, 051398, 070348,   35.1,   61.5,
0930200617, 051398, 070242,   44.7,   55.7,
0930200616, 051398, 070122,   59.8,   50.8,
0930200615, 051398, 070007,   74.6,   58.6,
0930200612, 051398, 065634,  104.8,   60.0,
0930200610, 051398, 065422,  125.2,   53.7,
0940200322, 061798, 081229,    5.6,   76.2,
0940200321, 061798, 081124,   14.9,   80.1,
0940200319, 061798, 080949,   25.3,   79.1,
0940200318, 061798, 080829,   35.7,   77.1,
0940200317, 061798, 080724,   45.9,   64.4,
0940200316, 061798, 080609,   60.4,   58.6,
0940200315, 061798, 080449,   74.7,   56.6,
0940200312, 061798, 080109,  105.4,   59.6,
0940200310, 061798, 075849,  125.8,   90.8,
0950200322, 071598, 080955,    5.6,   23.4,
0950200321, 071598, 080831,   14.5,   28.3,
0950200319, 071598, 080700,   25.3,   24.4,
0950200318, 071598, 080543,   36.0,   27.3,
0950200317, 071598, 080427,   45.2,   26.4,
0950200316, 071598, 080304,   61.1,   49.8,
0950200315, 071598, 080131,   75.6,   62.5,
0950200312, 071598, 075728,  105.4,   43.5,
0950200310, 071598, 075436,  125.4,   83.0,
0960200322, 081098, 070726,    5.3,   63.5,
0960200321, 081098, 070615,   15.1,   69.3,
0960200319, 081098, 070450,   25.8,   70.3,
0960200318, 081098, 070335,   35.5,   78.1,
0960200317, 081098, 070222,   46.1,  101.6,
0960200316, 081098, 070050,   60.6,  113.3,
0960200315, 081098, 065930,   75.1,  120.1,
0960200312, 081098, 065550,  105.6,  114.2,
0960200310, 081098, 065330,  125.4,  133.8,
0970200322, 092898, 080422,    5.0,   43.0,
0970200321, 092898, 080312,   15.8,   43.0,
0970200319, 092898, 080157,   25.9,   43.0,
0970200318, 092898, 080047,   35.8,   42.0,
0970200317, 092898, 075937,   45.7,   40.0,
0970200316, 092898, 075817,   59.8,   40.0,
0970200315, 092898, 075707,   75.0,   43.0,
0970200312, 092898, 075342,  105.5,   64.9,
0970200310, 092898, 075132,  125.7,   79.1,
0970200308, 092898, 074912,  149.9,  107.4,
0980200622, 101998, 080414,    4.8,   38.1,
0980200621, 101998, 080310,   14.9,   39.1,
0980200619, 101998, 080152,   25.4,   47.8,
0980200618, 101998, 080055,   35.0,   42.0,
0980200617, 101998, 075950,   45.1,   41.0,
0980200616, 101998, 075850,   60.1,   35.2,
0980200615, 101998, 075741,   74.8,   53.7,
0980200612, 101998, 075440,  105.2,   35.6,
0980200610, 101998, 075220,  125.7,   80.1,
0980200608, 101998, 075020,  149.9,   97.7,
0990200622, 111198, 070340,    5.5,   38.1,
0990200621, 111198, 070233,   15.6,   36.1,
0990200619, 111198, 070118,   25.7,   36.1,
0990200618, 111198, 070011,   35.6,   36.1,
0990200617, 111198, 065903,   45.7,   34.2,
0990200616, 111198, 065742,   60.4,   33.2,
0990200615, 111198, 065622,   75.7,   31.2,
0990200612, 111198, 065246,  105.3,   58.1,
0990200610, 111198, 065025,  125.5,  102.5,
1000200623, 120998, 090212,    5.9,   48.8,
1000200621, 120998, 090051,   15.7,   48.8,
1000200619, 120998, 085942,   25.7,   48.8,
1000200618, 120998, 085842,   30.2,   47.8,
1000200617, 120998, 085727,   45.8,   47.8,
1000200616, 120998, 085616,   60.0,   50.8,
1000200615, 120998, 085456,   75.6,   51.7,
1000200612, 120998, 085126,  105.6,   63.5,
1000200610, 120998, 084917,  126.3,  105.5,
1010200622, 011399, 095757,    5.2,   69.3,
1010200621, 011399, 095657,   15.0,   66.4,
1010200619, 011399, 095552,   24.9,   57.6,
1010200618, 011399, 095452,   35.8,   70.3,
1010200617, 011399, 095352,   44.9,   71.3,
1010200616, 011399, 095252,   59.5,   67.4,
1010200615, 011399, 095132,   74.6,   70.3,
1010200612, 011399, 094832,  105.4,   72.7,
1010200610, 011399, 094633,  125.6,   79.1,
1010200608, 011399, 094432,  150.0,   99.6,
1020200422, 021899, 092754,    5.1,   52.7,
1020200421, 021899, 092649,   16.1,   53.7,
1020200419, 021899, 092538,   26.1,   53.7,
1020200418, 021899, 092434,   35.2,   53.7,
1020200417, 021899, 092334,   45.5,   53.7,
1020200416, 021899, 092229,   60.9,   64.4,
1020200415, 021899, 092129,   76.1,   56.6,
1020200412, 021899, 091828,  105.6,   55.7,
1020200410, 021899, 091630,  126.0,   39.1,
1030200622, 031799, 080014,    5.3,   67.4,
1030200621, 031799, 075904,   15.7,   68.4,
1030200619, 031799, 075742,   25.7,   68.4,
1030200618, 031799, 075643,   33.8,   69.3,
1030200617, 031799, 075535,   45.4,   70.3,
1030200616, 031799, 075418,   60.7,   68.4,
1030200615, 031799, 075303,   75.3,   57.6,
1030200612, 031799, 074937,  105.5,   69.3,
1030200610, 031799, 074733,  125.6,   54.7,
1040200823, 041499, 095713,    4.7,   70.3,
1040200822, 041499, 095614,   14.9,   62.5,
1040200820, 041499, 095503,   25.1,   60.5,
1040200819, 041499, 095404,   35.4,   61.5,
1040200818, 041499, 095309,   45.3,   61.5,
1040200817, 041499, 095205,   59.0,   61.5,
1040200816, 041499, 095058,   75.1,   62.5,
1040200813, 041499, 094749,  104.2,   64.9,
1040200811, 041499, 094613,  124.0,   60.5,
1040200809, 041499, 094418,  149.4,   48.8,
1050200622, 051099, 080152,    5.3,   43.9,
1050200621, 051099, 080052,   15.1,   43.9,
1050200619, 051099, 075947,   24.6,   45.9,
1050200618, 051099, 075847,   34.9,   43.9,
1050200617, 051099, 075746,   44.8,   43.9,
1050200616, 051099, 075646,   59.7,   40.0,
1050200615, 051099, 075546,   75.7,   44.9,
1050200612, 051099, 075247,  104.6,   53.7,
1050200610, 051099, 075047,  124.9,   68.3,
1060200622, 071499, 080210,    4.3,   74.2,
1060200621, 071499, 080045,   14.6,   76.2,
1060200619, 071499, 075921,   24.7,   76.2,
1060200618, 071499, 075810,   33.8,   75.2,
1060200617, 071499, 075640,   44.4,   74.2,
1060200616, 071499, 075530,   59.4,   62.5,
1060200615, 071499, 075415,   73.9,   71.3,
1060200612, 071499, 075030,  104.6,   75.7,
1060200610, 071499, 074820,  124.2,  107.4,
1060200608, 071499, 074620,  149.5,   84.9,
1070200922, 081499, 075717,    4.6,   40.0,
1070200921, 081499, 075613,   14.0,   38.1,
1070200919, 081499, 075501,   25.0,   39.1,
1070200918, 081499, 075358,   34.6,   43.0,
1070200917, 081499, 075257,   44.4,   35.2,
1070200916, 081499, 075142,   60.0,   79.1,
1070200915, 081499, 075021,   75.0,   92.8,
1070200912, 081499, 074720,  104.7,  143.6,
1070200910, 081499, 074523,  124.5,  173.8,
1070200908, 081499, 074313,  149.7,  381.9,
1080200622, 101599, 085501,    5.0,   61.5,
1080200621, 101599, 085356,   15.1,   60.5,
1080200619, 101599, 085241,   24.6,   62.5,
1080200618, 101599, 085141,   34.9,   64.5,
1080200617, 101599, 085041,   44.2,   63.5,
1080200616, 101599, 084931,   59.4,   63.5,
1080200615, 101599, 084832,   74.1,   62.5,
1080200612, 101599, 084527,  105.3,  100.6,
1080200610, 101599, 084321,  123.8,   42.0,
1080200608, 101599, 084126,  149.7,  155.3,
1090200622, 110999, 065637,    5.3,   34.2,
1090200621, 110999, 065541,   14.9,   38.1,
1090200619, 110999, 065436,   25.3,   39.1,
1090200618, 110999, 065341,   35.0,   40.0,
1090200617, 110999, 065246,   45.1,   39.1,
1090200616, 110999, 065146,   60.1,   42.0,
1090200615, 110999, 065047,   74.9,   52.7,
1090200612, 110999, 064752,  104.1,  121.6,
1090200610, 110999, 064551,  124.4,  144.5,
1100200623, 121599, 075536,    4.6,   65.4,
1100200621, 121599, 075436,   14.9,   67.4,
1100200619, 121599, 075335,   24.3,   51.8,
1100200618, 121599, 075241,   34.5,   67.4,
1100200617, 121599, 075146,   44.8,   65.4,
1100200616, 121599, 075046,   59.6,   63.5,
1100200615, 121599, 074945,   74.5,   59.6,
1100200612, 121599, 074705,  104.6,   76.2,
1100200610, 121599, 074516,  124.8,  126.9,
1100200608, 121599, 074316,  149.6,  183.6,
1110200622, 020300, 070624,    4.4,   47.8,
1110200621, 020300, 070456,   14.3,   51.7,
1110200619, 020300, 070322,   24.6,   48.8,
1110200618, 020300, 070159,   34.7,   48.8,
1110200617, 020300, 070044,   44.7,   33.2,
1110200616, 020300, 065913,   59.7,   36.1,
1110200615, 020300, 065732,   74.7,   37.1,
1110200612, 020300, 065325,  104.5,   43.0,
1110200610, 020300, 065035,  124.3,   96.7,
1120200722, 030100, 065558,    4.5,   85.9,
1120200721, 030100, 065459,   15.3,   78.1,
1120200719, 030100, 065349,   25.1,   85.0,
1120200718, 030100, 065243,   34.3,   79.1,
1120200717, 030100, 065139,   45.7,   79.1,
1120200716, 030100, 065039,   59.4,   82.0,
1120200715, 030100, 064934,   75.6,   60.5,
1120200712, 030100, 064629,  105.5,  111.3,
1120200710, 030100, 064434,  124.0,  138.7,
1120200708, 030100, 064234,  148.6,  128.9,
1130200622, 032900, 075439,    4.6,   43.9,
1130200621, 032900, 075340,   14.3,   40.0,
1130200619, 032900, 075231,   23.5,   41.0,
1130200618, 032900, 075130,   33.8,   39.1,
1130200617, 032900, 075031,   44.7,   42.0,
1130200616, 032900, 074929,   59.7,   43.0,
1130200615, 032900, 074821,   74.2,   31.2,
1130200612, 032900, 074526,  103.9,   30.3,
1130200610, 032900, 074321,  125.2,   31.2,
1130200608, 032900, 074121,  149.3,  135.7,
1140200622, 042600, 075937,    4.9,   89.9,
1140200621, 042600, 075829,   14.9,   89.9,
1140200619, 042600, 075709,   25.0,   92.8,
1140200618, 042600, 075603,   35.5,   91.8,
1140200617, 042600, 075502,   44.7,   85.9,
1140200616, 042600, 075347,   60.7,   85.9,
1140200615, 042600, 075153,   75.0,   93.8,
1140200612, 042600, 074843,  104.0,   99.1,
1140200610, 042600, 074633,  124.6,   62.5,
1140200608, 042600, 074423,  149.3,  107.4,
1150200624, 052400, 075836,    4.9,   85.0,
1150200622, 052400, 075717,   15.1,  109.4,
1150200620, 052400, 075555,   25.1,   84.0,
1150200619, 052400, 075449,   35.0,   85.0,
1150200617, 052400, 075335,   45.3,   80.1,
1150200616, 052400, 075224,   59.8,   57.6,
1150200615, 052400, 075120,   74.1,   43.9,
1150200614, 052400, 075018,   84.9,   31.2,
1150200613, 052400, 074918,   94.8,   53.2,
1150200612, 052400, 074814,  104.2,   65.4,
1150200611, 052400, 074713,  114.0,   65.4,
1150200610, 052400, 074605,  124.2,   66.4,
1150200609, 052400, 074506,  134.3,   71.3,
1160200722, 062100, 080017,    4.6,   62.5,
1160200721, 062100, 075852,   14.4,   58.6,
1160200719, 062100, 075731,   24.7,   62.5,
1160200718, 062100, 075628,   34.3,   59.6,
1160200717, 062100, 075526,   44.4,   58.6,
1160200716, 062100, 075415,   59.7,   41.0,
1160200715, 062100, 075255,   74.8,   25.4,
1160200712, 062100, 074927,  104.1,   39.5,
1160200710, 062100, 074717,  124.9,   40.0,
1160200708, 062100, 074507,  149.8,   84.0,
1170200522, 072600, 080738,    4.5,   27.3,
1170200521, 072600, 080604,   14.4,   21.5,
1170200519, 072600, 080434,   23.4,   22.5,
1170200518, 072600, 080320,   34.3,   20.5,
1170200517, 072600, 080206,   45.0,   23.4,
1170200516, 072600, 080040,   59.1,   20.5,
1170200515, 072600, 075924,   75.1,    6.8,
